name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Perdue Jr., David A.",CBS,2015/01/09,2015/02/27,2017/02/24,,2016/02/26,,2015/08/28,
"Roberts, Pat",BAC,2018/05/15,2018/07/03,2020/06/30,-0.1631,2019/07/02,0.039,2019/01/01,-0.125
"Hoeven, John",MET,2019/03/22,2019/05/10,2021/05/07,0.4031,2020/05/08,-0.2715,2019/11/08,0.0305
"Reed, John F.",TMO,2017/03/06,2017/04/24,2019/04/22,0.6629,2018/04/23,0.3831,2017/10/23,0.2432
"Collins, Susan M.",CFR,2017/06/15,2017/08/03,2019/08/01,0.0008,2018/08/02,0.2261,2018/02/01,0.1483
"Perdue Jr., David A.",LYV,2016/02/09,2016/03/29,2018/03/27,0.8962,2017/03/28,0.3226,2016/09/27,0.2171
"Capito, Shelley M.",CMPGY,2017/09/05,2017/10/24,2019/10/22,0.1889,2018/10/23,-0.0691,2018/04/24,-0.0059
"Moran, Jerry",BRK-B,2019/09/25,2019/11/13,2021/11/10,0.3028,2020/11/11,0.0355,2020/05/13,-0.2206
"Whitehouse, Sheldon",A,2014/10/02,2014/11/20,2016/11/17,0.1186,2015/11/19,-0.0485,2015/05/21,0.0359
"Shalala, Donna",KO,2019/05/30,2019/07/18,2021/07/15,0.0822,2020/07/16,-0.108,2020/01/16,0.0936
"Perdue Jr., David A.",DISCA,2018/05/17,2018/07/05,2020/07/02,-0.2252,2019/07/04,0.1301,2019/01/03,-0.0706
"Hoeven, John",MDU,2015/03/20,2015/05/08,2017/05/05,0.283,2016/05/06,0.0105,2015/11/06,-0.0831
"Shalala, Donna",EXAS,2019/06/19,2019/08/07,2021/08/04,-0.0742,2020/08/05,-0.1842,2020/02/05,-0.153
"Perdue Jr., David A.",GM,2018/07/10,2018/08/28,2020/08/25,-0.1948,2019/08/27,-0.0314,2019/02/26,0.0723
"Whitehouse, Sheldon",PSA,2016/08/18,2016/10/06,2018/10/04,-0.0654,2017/10/05,0.0208,2017/04/06,0.059
"Capito, Shelley M.",NEE,2018/04/05,2018/05/24,2020/05/21,0.435,2019/05/23,0.2624,2018/11/22,0.0979
"Collins, Susan M.",MSFT,2014/01/30,2014/03/20,2016/03/17,0.3644,2015/03/19,0.0616,2014/09/18,0.1677
"Whitehouse, Sheldon",JPM,2014/04/29,2014/06/17,2016/06/14,0.0952,2015/06/16,0.1914,2014/12/16,0.0324
"Perdue Jr., David A.",HBI,2017/11/13,2018/01/01,2019/12/30,-0.3087,2018/12/31,-0.4177,2018/07/02,0.0261
"Murray, Patty",MET,2017/03/16,2017/05/04,2019/05/02,0.0023,2018/05/03,-0.0443,2017/11/02,0.1653
"Reed, John F.",TMO,2016/09/12,2016/10/31,2018/10/29,0.5563,2017/10/30,0.2973,2017/05/01,0.1293
"Perdue Jr., David A.",SBUX,2016/09/12,2016/10/31,2018/10/29,0.0995,2017/10/30,0.0269,2017/05/01,0.1274
"Perdue Jr., David A.",BAX,2015/08/27,2015/10/15,2017/10/12,0.8647,2016/10/13,0.4164,2016/04/14,0.2785
"Perdue Jr., David A.",GM,2018/07/05,2018/08/23,2020/08/20,-0.1948,2019/08/22,0.0384,2019/02/21,0.1106
"Cisneros, Gilbert",WFC,2019/12/06,2020/01/24,2022/01/21,0.1336,2021/01/22,-0.3374,2020/07/24,-0.4439
"Collins, Susan M.",DVFAX,2014/06/30,2014/08/18,2016/08/15,,2015/08/17,,2015/02/16,
"Whitehouse, Sheldon",GILD,2016/01/05,2016/02/23,2018/02/20,-0.0866,2017/02/21,-0.217,2016/08/23,-0.0826
"Perdue Jr., David A.",SU,2018/02/09,2018/03/30,2020/03/27,-0.6489,2019/03/29,-0.0395,2018/09/28,0.1473
"Perdue Jr., David A.",DISCA,2016/07/08,2016/08/26,2018/08/24,0.1122,2017/08/25,-0.1257,2017/02/24,0.1298
"Perdue Jr., David A.",GLW,2018/01/31,2018/03/21,2020/03/18,-0.303,2019/03/20,0.1666,2018/09/19,0.1985
"Perdue Jr., David A.",PAGP,2018/12/21,2019/02/08,2021/02/05,-0.6025,2020/02/07,-0.2675,2019/08/09,-0.0151
"Perdue Jr., David A.",WPX,2019/02/06,2019/03/27,2021/03/24,,2020/03/25,,2019/09/25,
"Capito, Shelley M.",SLB,2018/01/26,2018/03/16,2020/03/13,-0.7689,2019/03/15,-0.3521,2018/09/14,-0.0731
"Capito, Shelley M.",ADI,2018/04/24,2018/06/12,2020/06/09,0.2114,2019/06/11,0.0503,2018/12/11,-0.1167
"Perdue Jr., David A.",DIS,2016/12/01,2017/01/19,2019/01/17,0.0294,2018/01/18,0.033,2017/07/20,-0.0029
"Roberts, Pat",BIDU,2017/07/31,2017/09/18,2019/09/16,-0.5356,2018/09/17,-0.0805,2018/03/19,0.0758
"Collins, Susan M.",WCN,2015/01/13,2015/03/03,2017/02/28,0.8463,2016/03/01,0.3259,2015/09/01,-0.0084
"Perdue Jr., David A.",LGF-B,2018/11/09,2018/12/28,2020/12/25,-0.3448,2019/12/27,-0.3501,2019/06/28,-0.2396
"Perdue Jr., David A.",WPX,2015/03/11,2015/04/29,2017/04/26,,2016/04/27,,2015/10/28,
"King Jr., Angus S.",SLB,2017/11/28,2018/01/16,2020/01/14,-0.4971,2019/01/15,-0.4603,2018/07/17,-0.138
"Hoeven, John",FCNTX,2019/03/22,2019/05/10,2021/05/07,,2020/05/08,,2019/11/08,
"Perdue Jr., David A.",AMZN,2017/02/08,2017/03/29,2019/03/27,1.0359,2018/03/28,0.6376,2017/09/27,0.094
"Whitehouse, Sheldon",SBUX,2016/08/18,2016/10/06,2018/10/04,0.0476,2017/10/05,0.0223,2017/04/06,0.0899
"Whitehouse, Sheldon",ESRX,2014/04/17,2014/06/05,2016/06/02,0.079,2015/06/04,0.226,2014/12/04,0.1923
"Perdue Jr., David A.",NKE,2016/01/20,2016/03/09,2018/03/07,0.0945,2017/03/08,-0.0367,2016/09/07,-0.0236
"Murray, Patty",CMCSA,2017/03/16,2017/05/04,2019/05/02,0.1197,2018/05/03,-0.1929,2017/11/02,-0.0727
"Perdue Jr., David A.",DIS,2016/11/11,2016/12/30,2018/12/28,0.0275,2017/12/29,0.033,2017/06/30,0.0148
"Cassidy, William",CVS,2016/10/31,2016/12/19,2018/12/17,-0.1082,2017/12/18,-0.0906,2017/06/19,-0.0305
"Perdue Jr., David A.",FEYE,2016/08/09,2016/09/27,2018/09/25,0.1481,2017/09/26,0.1413,2017/03/28,-0.1477
"DelBene, Suzan K.",MSFT,2019/12/31,2020/02/18,2022/02/15,0.6019,2021/02/16,0.3104,2020/08/18,0.1296
"Shalala, Donna",UMPQ,2019/01/09,2019/02/27,2021/02/24,-0.0209,2020/02/26,-0.0906,2019/08/28,-0.1585
"Axne, Cynthia",CVET,2019/02/06,2019/03/27,2021/03/24,-0.0538,2020/03/25,-0.7744,2019/09/25,-0.626
"Hoeven, John",ABBV,2014/03/31,2014/05/19,2016/05/16,0.1609,2015/05/18,0.2257,2014/11/17,0.2106
"Perdue Jr., David A.",WBA,2016/05/05,2016/06/23,2018/06/21,-0.1956,2017/06/22,-0.0851,2016/12/22,0.0056
"Inhofe, James M.",SYF,2016/02/24,2016/04/13,2018/04/11,0.1992,2017/04/12,0.1522,2016/10/12,-0.073
"Reed, John F.",IYT,2016/09/12,2016/10/31,2018/10/29,0.2377,2017/10/30,0.2272,2017/05/01,0.1323
"Perdue Jr., David A.",URBN,2017/07/21,2017/09/08,2019/09/06,0.1248,2018/09/07,1.0347,2018/03/09,0.6386
"Capito, Shelley M.",SIEGY,2017/09/05,2017/10/24,2019/10/22,-0.1626,2018/10/23,-0.1645,2018/04/24,-0.0531
"Perdue Jr., David A.",BAC,2016/03/07,2016/04/25,2018/04/23,1.0207,2017/04/24,0.5723,2016/10/24,0.1155
"Cisneros, Gilbert",RHP,2019/12/12,2020/01/30,2022/01/27,-0.0235,2021/01/28,-0.243,2020/07/30,-0.6277
"Collins, Susan M.",EMC,2014/07/23,2014/09/10,2016/09/07,,2015/09/09,,2015/03/11,
"Cassidy, William",CVS,2018/04/23,2018/06/11,2020/06/08,0.0395,2019/06/10,-0.1774,2018/12/10,0.0914
"Inhofe, James M.",GE,2018/10/10,2018/11/28,2020/11/25,0.4357,2019/11/27,0.5614,2019/05/29,0.2736
"Foxx, Virginia",BP,2019/12/23,2020/02/10,2022/02/07,-0.0851,2021/02/08,-0.3999,2020/08/10,-0.3534
"Hoeven, John",MCD,2016/02/03,2016/03/23,2018/03/21,0.2806,2017/03/22,0.035,2016/09/21,-0.0637
"Shalala, Donna",LMT,2019/02/05,2019/03/26,2021/03/23,0.2061,2020/03/24,-0.0255,2019/09/24,0.3217
"Murray, Patty",SABR,2017/03/16,2017/05/04,2019/05/02,-0.136,2018/05/03,-0.0449,2017/11/02,-0.2216
"Whitehouse, Sheldon",QLIK,2014/07/29,2014/09/16,2016/09/13,,2015/09/15,,2015/03/17,
"Roberts, Pat",NFLX,2017/06/20,2017/08/08,2019/08/06,0.7174,2018/08/07,0.9655,2018/02/06,0.4239
"Whitehouse, Sheldon",LRCX,2018/08/28,2018/10/16,2020/10/13,1.5746,2019/10/15,0.6581,2019/04/16,0.3487
"Perdue Jr., David A.",QCOM,2016/03/22,2016/05/10,2018/05/08,0.0211,2017/05/09,0.0641,2016/11/08,0.3211
"Perdue Jr., David A.",GPK,2019/07/30,2019/09/17,2021/09/14,0.3945,2020/09/15,0.0199,2020/03/17,-0.1391
"Carper, Thomas R.",NTI,2014/06/25,2014/08/13,2016/08/10,,2015/08/12,,2015/02/11,
"Shalala, Donna",APLE,2019/03/19,2019/05/07,2021/05/04,-0.0515,2020/05/05,-0.4743,2019/11/05,0.0109
"Collins, Susan M.",MSFT,2014/02/06,2014/03/27,2016/03/24,0.3625,2015/03/26,0.0406,2014/09/25,0.1741
"Perdue Jr., David A.",FEYE,2016/07/15,2016/09/02,2018/08/31,0.0848,2017/09/01,-0.0171,2017/03/03,-0.2734
"Perdue Jr., David A.",T,2019/01/30,2019/03/20,2021/03/17,-0.0183,2020/03/18,0.0327,2019/09/18,0.2013
"Whitehouse, Sheldon",SBUX,2016/11/15,2017/01/03,2019/01/01,0.1495,2018/01/02,0.0423,2017/07/04,0.0478
"Murray, Patty",CB,2017/03/16,2017/05/04,2019/05/02,0.0467,2018/05/03,-0.0532,2017/11/02,0.0875
"Perdue Jr., David A.",PYPL,2017/12/04,2018/01/22,2020/01/20,0.3827,2019/01/21,0.0754,2018/07/23,0.0477
"Toomey, Patrick J.",TRV,2017/02/22,2017/04/12,2019/04/10,0.1166,2018/04/11,0.1265,2017/10/11,0.0399
"Whitehouse, Sheldon",NVDA,2016/05/18,2016/07/06,2018/07/04,4.0744,2017/07/05,2.0139,2017/01/04,1.1867
"Perdue Jr., David A.",PG,2015/06/04,2015/07/23,2017/07/20,0.103,2016/07/21,0.0573,2016/01/21,-0.0524
"Inhofe, James M.",APTV,2018/06/28,2018/08/16,2020/08/13,-0.0326,2019/08/15,-0.1339,2019/02/14,-0.1403
"Inhofe, James M.",KMX,2018/02/09,2018/03/30,2020/03/27,-0.0698,2019/03/29,0.1276,2018/09/28,0.237
"Cassidy, William",CMCSA,2019/01/25,2019/03/15,2021/03/12,0.4189,2020/03/13,-0.0732,2019/09/13,0.1735
"Perdue Jr., David A.",SPY,2018/11/26,2019/01/14,2021/01/11,0.4733,2020/01/13,0.2704,2019/07/15,0.1683
"Perdue Jr., David A.",LGF-B,2018/11/12,2018/12/31,2020/12/28,-0.3307,2019/12/30,-0.3491,2019/07/01,-0.191
"Murray, Patty",AAPL,2017/03/16,2017/05/04,2019/05/02,0.4364,2018/05/03,0.2016,2017/11/02,0.1396
"Inhofe, James M.",UNH,2017/06/09,2017/07/28,2019/07/26,0.3208,2018/07/27,0.3546,2018/01/26,0.3019
"Whitehouse, Sheldon",DEO,2016/05/18,2016/07/06,2018/07/04,0.2862,2017/07/05,0.0562,2017/01/04,-0.0651
"Perdue Jr., David A.",DVN,2015/07/13,2015/08/31,2017/08/28,-0.2623,2016/08/29,0.0668,2016/02/29,-0.5229
"Shalala, Donna",APC,2019/02/15,2019/04/05,2021/04/02,,2020/04/03,,2019/10/04,
"Hoeven, John",EXC,2019/11/04,2019/12/23,2021/12/20,0.1659,2020/12/21,-0.0786,2020/06/22,-0.1718
"Perdue Jr., David A.",PFE,2017/02/14,2017/04/04,2019/04/02,0.2534,2018/04/03,0.0308,2017/10/03,0.0497
"Shalala, Donna",PLNT,2019/04/16,2019/06/04,2021/06/01,0.0219,2020/06/02,-0.07,2019/12/03,-0.0473
"Whitehouse, Sheldon",DEO,2016/10/26,2016/12/14,2018/12/12,0.3734,2017/12/13,0.3484,2017/06/14,0.1504
"Perdue Jr., David A.",GPK,2019/07/31,2019/09/18,2021/09/15,0.3674,2020/09/16,0.0059,2020/03/18,-0.1785
"Shalala, Donna",VRTX,2019/04/18,2019/06/06,2021/06/03,0.2301,2020/06/04,0.6111,2019/12/05,0.3054
"Shalala, Donna",TSM,2019/04/11,2019/05/30,2021/05/27,2.0381,2020/05/28,0.3347,2019/11/28,0.3904
"Cisneros, Gilbert",FOXA,2019/12/06,2020/01/24,2022/01/21,0.0316,2021/01/22,-0.1757,2020/07/24,-0.2708
"Hoeven, John",RL,2015/08/13,2015/10/01,2017/09/28,-0.2399,2016/09/29,-0.1485,2016/03/31,-0.174
"Peters, Gary C.",CVS,2018/04/26,2018/06/14,2020/06/11,-0.0613,2019/06/13,-0.2125,2018/12/13,0.0677
"Carper, Thomas R.",ATML,2014/04/02,2014/05/21,2016/05/18,,2015/05/20,,2014/11/19,
"Capito, Shelley M.",BDX,2018/04/05,2018/05/24,2020/05/21,0.0567,2019/05/23,0.032,2018/11/22,0.0693
"Whitehouse, Sheldon",ADI,2017/02/10,2017/03/31,2019/03/29,0.2807,2018/03/30,0.0886,2017/09/29,0.0471
"Shalala, Donna",LMT,2019/05/20,2019/07/08,2021/07/05,0.0235,2020/07/06,-0.0119,2020/01/06,0.1208
"Collins, Susan M.",DAL,2014/04/10,2014/05/29,2016/05/26,0.0711,2015/05/28,0.0624,2014/11/27,0.1617
"Hoeven, John",IVZ,2019/11/05,2019/12/24,2021/12/21,0.2501,2020/12/22,-0.0414,2020/06/23,-0.3579
"Collins, Susan M.",DIS,2014/05/07,2014/06/25,2016/06/22,0.189,2015/06/24,0.3685,2014/12/24,0.136
"Whitehouse, Sheldon",AMGN,2014/07/10,2014/08/28,2016/08/25,0.2297,2015/08/27,0.1149,2015/02/26,0.14
"Reed, John F.",TMO,2016/09/22,2016/11/10,2018/11/08,0.5905,2017/11/09,0.2454,2017/05/11,0.1039
"Capito, Shelley M.",TGT,2018/04/24,2018/06/12,2020/06/09,0.5386,2019/06/11,0.116,2018/12/11,-0.1461
"Roberts, Pat",HD,2016/06/29,2016/08/17,2018/08/15,0.4205,2017/08/16,0.1213,2017/02/15,0.0457
"Perdue Jr., David A.",URBN,2019/12/10,2020/01/28,2022/01/25,0.0968,2021/01/26,0.0304,2020/07/28,-0.4065
"Perdue Jr., David A.",CZR,2017/07/24,2017/09/11,2019/09/09,0.6023,2018/09/10,0.8602,2018/03/12,0.5281
"Perdue Jr., David A.",BMY,2017/03/22,2017/05/10,2019/05/08,-0.1425,2018/05/09,-0.0783,2017/11/08,0.1294
"Reed, John F.",XSD,2017/10/23,2017/12/11,2019/12/09,0.4066,2018/12/10,-0.0441,2018/06/11,0.0974
"Toomey, Patrick J.",GE,2017/12/06,2018/01/24,2020/01/22,-0.2865,2019/01/23,-0.4808,2018/07/25,-0.2232
"Capito, Shelley M.",HRS,2018/04/24,2018/06/12,2020/06/09,,2019/06/11,,2018/12/11,
"Perdue Jr., David A.",DISCA,2015/03/27,2015/05/15,2017/05/12,-0.1684,2016/05/13,-0.1019,2015/11/13,-0.0429
"Roberts, Pat",BAC,2018/01/05,2018/02/23,2020/02/21,0.0777,2019/02/22,-0.0876,2018/08/24,-0.0296
"Roberts, Pat",BA,2015/04/24,2015/06/12,2017/06/09,0.3391,2016/06/10,-0.0756,2015/12/11,0.0193
"Perdue Jr., David A.",CBS,2015/02/20,2015/04/10,2017/04/07,,2016/04/08,,2015/10/09,
"Perdue Jr., David A.",CZR,2018/06/27,2018/08/15,2020/08/12,-0.1522,2019/08/14,-0.1185,2019/02/13,0.0632
"Shalala, Donna",FIVE,2019/04/03,2019/05/22,2021/05/19,0.3702,2020/05/20,-0.2887,2019/11/20,-0.0744
"Whitehouse, Sheldon",ESRX,2014/04/29,2014/06/17,2016/06/14,0.0742,2015/06/16,0.2581,2014/12/16,0.1479
"Whitehouse, Sheldon",AMGN,2015/05/27,2015/07/15,2017/07/12,0.0769,2016/07/13,0.0026,2016/01/13,-0.0746
"Whitehouse, Sheldon",ABBV,2014/12/18,2015/02/05,2017/02/02,0.0628,2016/02/04,-0.0152,2015/08/06,0.22
"Perdue Jr., David A.",TWX,2018/05/04,2018/06/22,2020/06/19,,2019/06/21,,2018/12/21,
"Perdue Jr., David A.",LGF-B,2018/12/07,2019/01/25,2021/01/22,-0.315,2020/01/24,-0.4415,2019/07/26,-0.2911
"Toomey, Patrick J.",XEL,2017/02/22,2017/04/12,2019/04/10,0.2501,2018/04/11,0.0105,2017/10/11,0.0798
"Shalala, Donna",ITUB,2019/02/15,2019/04/05,2021/04/02,-0.4565,2020/04/03,-0.564,2019/10/04,-0.0835
"Capito, Shelley M.",AHKSY,2017/09/08,2017/10/27,2019/10/25,-0.0949,2018/10/26,-0.0433,2018/04/27,0.1282
"Perdue Jr., David A.",MRK,2017/09/26,2017/11/14,2019/11/12,0.532,2018/11/13,0.358,2018/05/15,0.0798
"Perdue Jr., David A.",FDX,2019/05/01,2019/06/19,2021/06/16,0.7767,2020/06/17,-0.1827,2019/12/18,-0.1022
"Reed, John F.",Q,2017/09/18,2017/11/06,2019/11/04,,2018/11/05,,2018/05/07,
"Inhofe, James M.",XOM,2017/11/13,2018/01/01,2019/12/30,-0.1719,2018/12/31,-0.1898,2018/07/02,-0.032
"Whitehouse, Sheldon",MA,2017/05/05,2017/06/23,2019/06/21,1.1464,2018/06/22,0.6181,2017/12/22,0.2165
"Shalala, Donna",VCRA,2019/01/09,2019/02/27,2021/02/24,0.3788,2020/02/26,-0.1621,2019/08/28,-0.2712
"Perdue Jr., David A.",COST,2017/10/30,2017/12/18,2019/12/16,0.5205,2018/12/17,0.058,2018/06/18,0.0699
"Shalala, Donna",NOV,2019/02/15,2019/04/05,2021/04/02,-0.4983,2020/04/03,-0.6372,2019/10/04,-0.2493
"Perdue Jr., David A.",URBN,2017/06/08,2017/07/27,2019/07/25,0.2214,2018/07/26,1.4355,2018/01/25,0.8343
"Perdue Jr., David A.",AAPL,2016/02/23,2016/04/12,2018/04/10,0.5763,2017/04/11,0.2929,2016/10/11,0.0715
"Shalala, Donna",AMBA,2019/04/16,2019/06/04,2021/06/01,1.5712,2020/06/02,0.5311,2019/12/03,0.33
"Capito, Shelley M.",MDT,2018/04/24,2018/06/12,2020/06/09,0.1643,2019/06/11,0.1287,2018/12/11,0.1086
"Perdue Jr., David A.",SYY,2015/05/06,2015/06/24,2017/06/21,0.4097,2016/06/22,0.312,2015/12/23,0.0893
"Hoeven, John",LYB,2019/02/27,2019/04/17,2021/04/14,0.1497,2020/04/15,-0.4157,2019/10/16,-0.0552
"Perdue Jr., David A.",GLW,2015/09/01,2015/10/20,2017/10/17,0.762,2016/10/18,0.4055,2016/04/19,0.241
"Moran, Jerry",MSFT,2018/12/06,2019/01/24,2021/01/21,1.1132,2020/01/23,0.5639,2019/07/25,0.3183
"Murray, Patty",CVS,2017/03/16,2017/05/04,2019/05/02,-0.2968,2018/05/03,-0.2025,2017/11/02,-0.1343
"Perdue Jr., David A.",BAC,2016/04/15,2016/06/03,2018/06/01,1.0554,2017/06/02,0.5598,2016/12/02,0.482
"Shalala, Donna",SHAK,2019/05/15,2019/07/03,2021/06/30,0.4955,2020/07/01,-0.2519,2020/01/01,-0.1502
"Shalala, Donna",RDS.B,2019/02/15,2019/04/05,2021/04/02,,2020/04/03,,2019/10/04,
"Axne, Cynthia",SYK,2019/12/31,2020/02/18,2022/02/15,0.166,2021/02/16,0.1164,2020/08/18,-0.1403
"Courtney, Joe",AAPL,2019/12/31,2020/02/18,2022/02/15,1.1641,2021/02/16,0.6949,2020/08/18,0.4503
"Carper, Thomas R.",DD,2014/03/14,2014/05/02,2016/04/29,0.0815,2015/05/01,0.0511,2014/10/31,-0.0011
"Shalala, Donna",BIDU,2019/02/15,2019/04/05,2021/04/02,0.2134,2020/04/03,-0.4581,2019/10/04,-0.4248
"Collins, Susan M.",UL,2015/01/13,2015/03/03,2017/02/28,0.0778,2016/03/01,-0.0058,2015/09/01,-0.1116
"Cassidy, William",VFC,2016/10/31,2016/12/19,2018/12/17,0.3659,2017/12/18,0.384,2017/06/19,0.0495
"Whitehouse, Sheldon",SQ,2019/04/18,2019/06/06,2021/06/03,2.3151,2020/06/04,0.3773,2019/12/05,0.0344
"Carper, Thomas R.",TMO,2017/08/31,2017/10/19,2019/10/17,0.4815,2018/10/18,0.2078,2018/04/19,0.1458
"Beyer, Donald S.",NDAQ,2019/12/23,2020/02/10,2022/02/07,0.5618,2021/02/08,0.2432,2020/08/10,0.1489
"Roberts, Pat",WF,2017/08/01,2017/09/19,2019/09/17,-0.3288,2018/09/18,-0.0843,2018/03/20,-0.071
"Inhofe, James M.",ARW,2015/08/12,2015/09/30,2017/09/27,0.4832,2016/09/28,0.173,2016/03/30,0.1778
"Perdue Jr., David A.",SLB,2017/10/05,2017/11/23,2019/11/21,-0.413,2018/11/22,-0.2566,2018/05/24,0.157
"Shalala, Donna",LUKOY,2019/03/19,2019/05/07,2021/05/04,-0.0344,2020/05/05,-0.1788,2019/11/05,0.1478
"Whitehouse, Sheldon",WMT,2016/01/05,2016/02/23,2018/02/20,0.4562,2017/02/21,0.0842,2016/08/23,0.0997
"Shalala, Donna",LUKOY,2019/03/20,2019/05/08,2021/05/05,-0.0049,2020/05/06,-0.2073,2019/11/06,0.1574
"Toomey, Patrick J.",LGP,2014/06/11,2014/07/30,2016/07/27,-0.0983,2015/07/29,0.0688,2015/01/28,0.4618
"Perdue Jr., David A.",BAC,2016/03/30,2016/05/18,2018/05/16,1.1652,2017/05/17,0.5963,2016/11/16,0.3783
"Perdue Jr., David A.",BWXT,2019/01/04,2019/02/22,2021/02/19,0.1216,2020/02/21,0.3342,2019/08/23,0.0812
"Perdue Jr., David A.",LGF-B,2018/12/12,2019/01/30,2021/01/27,-0.19,2020/01/29,-0.4434,2019/07/31,-0.2868
"Perdue Jr., David A.",DISCA,2018/05/08,2018/06/26,2020/06/23,-0.2018,2019/06/25,0.0936,2018/12/25,-0.106
"Whitehouse, Sheldon",F,2018/09/07,2018/10/26,2020/10/23,-0.0826,2019/10/25,-0.0307,2019/04/26,0.1384
"Roberts, Pat",WMT,2018/10/12,2018/11/30,2020/11/27,0.5541,2019/11/29,0.2224,2019/05/31,0.0364
"Whitehouse, Sheldon",MRK,2015/05/27,2015/07/15,2017/07/12,0.0785,2016/07/13,0.024,2016/01/13,-0.12
"Perdue Jr., David A.",TRGP,2016/04/20,2016/06/08,2018/06/06,0.1129,2017/06/07,0.0218,2016/12/07,0.2189
"Shalala, Donna",CCS,2019/02/06,2019/03/27,2021/03/24,1.3864,2020/03/25,-0.3397,2019/09/25,0.2297
"Perdue Jr., David A.",BPL,2017/12/04,2018/01/22,2020/01/20,,2019/01/21,,2018/07/23,
"Inhofe, James M.",SYF,2016/04/21,2016/06/09,2018/06/07,0.1341,2017/06/08,-0.0803,2016/12/08,0.1578
"Capito, Shelley M.",LVS,2017/09/08,2017/10/27,2019/10/25,-0.0107,2018/10/26,-0.1463,2018/04/27,0.1792
"Perdue Jr., David A.",AXTA,2017/08/14,2017/10/02,2019/09/30,0.0445,2018/10/01,0.0112,2018/04/02,0.0427
"Hoeven, John",AMGN,2016/11/23,2017/01/11,2019/01/09,0.2833,2018/01/10,0.1607,2017/07/12,0.106
"Capito, Shelley M.",SMECF,2017/09/08,2017/10/27,2019/10/25,0.1682,2018/10/26,-0.2348,2018/04/27,0.0312
"Hoeven, John",WTW,2017/01/24,2017/03/14,2019/03/12,0.3313,2018/03/13,0.2669,2017/09/12,0.1834
"Whitehouse, Sheldon",TSLA,2017/08/24,2017/10/12,2019/10/10,-0.311,2018/10/11,-0.2823,2018/04/12,-0.1611
"Inhofe, James M.",XPO,2018/02/22,2018/04/12,2020/04/09,-0.352,2019/04/11,-0.3889,2018/10/11,0.0068
"Whitehouse, Sheldon",VZ,2016/01/06,2016/02/24,2018/02/21,-0.042,2017/02/22,-0.0184,2016/08/24,0.0381
"Shalala, Donna",NVCR,2019/06/19,2019/08/07,2021/08/04,0.8385,2020/08/05,-0.0538,2020/02/05,0.0624
"Hoeven, John",BSTZ,2019/06/26,2019/08/14,2021/08/11,0.9983,2020/08/12,0.2339,2020/02/12,0.0681
"Perdue Jr., David A.",WLK,2016/07/29,2016/09/16,2018/09/14,0.7357,2017/09/15,0.5904,2017/03/17,0.3555
"Perdue Jr., David A.",CBS,2015/06/29,2015/08/17,2017/08/14,,2016/08/15,,2016/02/15,
"Inhofe, James M.",EDIT,2017/10/19,2017/12/07,2019/12/05,0.2002,2018/12/06,0.1637,2018/06/07,0.5043
"Roberts, Pat",SBUX,2017/05/26,2017/07/14,2019/07/12,0.5245,2018/07/13,-0.1305,2018/01/12,0.0253
"Perdue Jr., David A.",URBN,2017/06/15,2017/08/03,2019/08/01,0.1996,2018/08/02,1.3289,2018/02/01,0.7794
"Perdue Jr., David A.",LGF-B,2018/11/27,2019/01/15,2021/01/12,-0.3579,2020/01/14,-0.3818,2019/07/16,-0.3085
"Roberts, Pat",RTN,2017/09/27,2017/11/15,2019/11/13,,2018/11/14,,2018/05/16,
"Perdue Jr., David A.",MU,2018/10/26,2018/12/14,2020/12/11,1.0245,2019/12/13,0.4821,2019/06/14,-0.0637
"Whitehouse, Sheldon",ILMN,2018/12/28,2019/02/15,2021/02/12,0.6976,2020/02/14,-0.0028,2019/08/16,-0.0286
"Perdue Jr., David A.",WPX,2019/06/27,2019/08/15,2021/08/12,,2020/08/13,,2020/02/13,
"Courtney, Joe",ROST,2019/12/31,2020/02/18,2022/02/15,-0.2151,2021/02/16,-0.0228,2020/08/18,-0.2204
"Joyce, David P.",FSTFX,2019/03/22,2019/05/10,2021/05/07,,2020/05/08,,2019/11/08,
"Carper, Thomas R.",DD,2015/03/13,2015/05/01,2017/04/28,0.2233,2016/04/29,0.029,2015/10/30,-0.0022
"Whitehouse, Sheldon",UTX,2014/04/29,2014/06/17,2016/06/14,,2015/06/16,,2014/12/16,
"Perdue Jr., David A.",BAX,2015/08/10,2015/09/28,2017/09/25,0.8863,2016/09/26,0.4124,2016/03/28,0.206
"Murray, Patty",MXIM,2017/03/16,2017/05/04,2019/05/02,,2018/05/03,,2017/11/02,
"Carper, Thomas R.",DD,2012/09/13,2012/11/01,2014/10/30,0.6122,2013/10/31,0.3289,2013/05/02,0.1124
"Capito, Shelley M.",LOW,2016/04/19,2016/06/07,2018/06/05,0.2245,2017/06/06,-0.0067,2016/12/06,-0.084
"Perdue Jr., David A.",BRK-B,2018/06/21,2018/08/09,2020/08/06,-0.0246,2019/08/08,-0.0463,2019/02/07,-0.0306
"Perdue Jr., David A.",WLK,2016/07/26,2016/09/13,2018/09/11,0.7663,2017/09/12,0.5982,2017/03/14,0.3045
"Peters, Gary C.",QCOM,2015/04/14,2015/06/02,2017/05/30,-0.1716,2016/05/31,-0.2052,2015/12/01,-0.2941
