official,ticker,buy_date,sell_date,profit
"Perdue Jr., David A.",AXTA,2018/07/27,2018/11/16,-5.81
"Roberts, Pat",BA,2014/12/19,2015/04/10,27.65
"Perdue Jr., David A.",BOIVF,2019/02/07,2019/05/30,0.4
"Collins, Susan M.",PRGO,2014/06/19,2014/10/09,9.71
"Reed, John F.",FEYE,2015/07/29,2015/11/18,-24.43
"Perdue Jr., David A.",GLW,2019/04/30,2019/08/20,-3.56
"Hoeven, John",TGT,2019/03/22,2019/07/12,8.89
"Beyer, Donald S.",TJX,2019/12/23,2020/04/13,-12.01
"Capito, Shelley M.",PFE,2017/09/05,2017/12/26,2.04
"Roberts, Pat",DVN,2017/11/06,2018/02/26,-8.88
"Shalala, Donna",BAYRY,2019/02/15,2019/06/07,-4.12
"Perdue Jr., David A.",MOS,2017/12/12,2018/04/03,-0.67
"Roberts, Pat",AAPL,2014/09/02,2014/12/23,2.41
"Capito, Shelley M.",ITW,2016/04/19,2016/08/09,11.95
"Whitehouse, Sheldon",IBM,2016/06/07,2016/09/27,1.91
"Perdue Jr., David A.",DISCA,2017/11/20,2018/03/12,7.09
"Beyer, Donald S.",MSCI,2019/12/23,2020/04/13,45.26
"Perdue Jr., David A.",GM,2018/07/06,2018/10/26,-6.82
"Perdue Jr., David A.",BAC,2018/10/15,2019/02/04,0.56
"Perdue Jr., David A.",GPK,2018/11/01,2019/02/21,1.48
"Perdue Jr., David A.",NWSA,2019/10/15,2020/02/04,0.54
"Perdue Jr., David A.",GLW,2015/09/01,2015/12/22,1.4
"Whitehouse, Sheldon",HAS,2016/07/07,2016/10/27,-0.65
"Collins, Susan M.",TJX,2018/10/16,2019/02/05,-6.63
"Shalala, Donna",PDCE,2019/04/16,2019/08/06,-18.18
"Capito, Shelley M.",ENB,2017/12/19,2018/04/10,-6.84
"Perdue Jr., David A.",ET,2019/02/01,2019/05/24,-0.28
"Roberts, Pat",XOM,2018/08/20,2018/12/10,-2.26
"Hoeven, John",T,2018/06/27,2018/10/17,0.66
"Perdue Jr., David A.",COST,2017/03/22,2017/07/12,-15.34
"Whitehouse, Sheldon",JPM,2016/10/26,2017/02/15,21.3
"Perdue Jr., David A.",AAPL,2016/02/23,2016/06/14,0.52
"Perdue Jr., David A.",KN,2016/01/13,2016/05/04,1.25
"Axne, Cynthia",JNJ,2019/07/18,2019/11/07,-0.14
"Perdue Jr., David A.",AXTA,2017/10/26,2018/02/15,1.75
"Perdue Jr., David A.",HBI,2017/10/06,2018/01/26,-0.84
"Whitehouse, Sheldon",DIS,2016/10/26,2017/02/15,17.43
"Whitehouse, Sheldon",FB,2015/08/28,2015/12/18,14.64
"Perdue Jr., David A.",LGF-B,2018/11/09,2019/03/01,-4.11
"Shalala, Donna",SITC,2019/06/04,2019/09/24,1.79
"Perdue Jr., David A.",COP,2018/01/16,2018/05/08,7.09
"Capito, Shelley M.",PEP,2018/12/13,2019/04/04,3.65
"Capito, Shelley M.",AVGO,2017/09/08,2017/12/29,14.54
"Roberts, Pat",WMT,2018/02/14,2018/06/06,-16.48
"Perdue Jr., David A.",BAC,2016/03/21,2016/07/11,-0.57
"Cisneros, Gilbert",FCX,2019/12/06,2020/03/27,-5.19
"Axne, Cynthia",PGR,2019/11/06,2020/02/26,10.49
"Hoeven, John",CAT,2018/08/03,2018/11/23,-15.02
"Cassidy, William",UPS,2018/04/23,2018/08/13,9.78
"Capito, Shelley M.",LOW,2018/04/24,2018/08/14,13.59
"Cassidy, William",AAPL,2018/12/07,2019/03/29,4.48
"Perdue Jr., David A.",FDX,2019/03/28,2019/07/18,-11.43
"Perdue Jr., David A.",NKE,2016/06/27,2016/10/17,-0.64
"Perdue Jr., David A.",CTSH,2019/11/14,2020/03/05,-2.27
"Whitehouse, Sheldon",FB,2016/01/28,2016/05/19,9.11
"Hoeven, John",MET,2018/06/07,2018/09/27,-0.09
"Whitehouse, Sheldon",LRCX,2016/04/26,2016/08/16,9.81
"Capito, Shelley M.",MSFT,2016/04/19,2016/08/09,2.04
"Beyer, Donald S.",ISRG,2019/12/23,2020/04/13,-33.19
"Shalala, Donna",UNICY,2019/02/20,2019/06/12,-0.34
"Shalala, Donna",DNTUY,2019/01/15,2019/05/07,-6.7
"Whitehouse, Sheldon",TWTR,2016/02/01,2016/05/23,-3.57
"Perdue Jr., David A.",BAX,2015/08/26,2015/12/16,0.26
"Hoeven, John",DWDP,2018/03/27,2018/07/17,3.03
"Murray, Patty",KMI,2017/03/16,2017/07/06,-2.27
"Whitehouse, Sheldon",ORCL,2014/05/29,2014/09/18,-0.42
"Perdue Jr., David A.",KMI,2019/12/31,2020/04/21,-6.72
"Perdue Jr., David A.",BAX,2015/08/19,2015/12/09,-3.24
"Perdue Jr., David A.",SUN,2018/02/09,2018/06/01,-2.82
"Perdue Jr., David A.",URBN,2019/12/10,2020/03/31,-12.53
"Shalala, Donna",CWEN,2019/04/16,2019/08/06,1.17
"Perdue Jr., David A.",PG,2018/01/24,2018/05/16,-14.99
"Cassidy, William",QCOM,2016/03/31,2016/07/21,8.67
"Perdue Jr., David A.",KR,2019/08/07,2019/11/27,4.32
"Carper, Thomas R.",PNQI,2015/01/22,2015/05/14,6.59
"Shalala, Donna",WFC,2019/05/20,2019/09/09,2.16
"Murray, Patty",QCOM,2017/03/16,2017/07/06,-3.46
"Whitehouse, Sheldon",LRCX,2018/06/06,2018/09/26,-50.05
"Perdue Jr., David A.",AXTA,2017/10/02,2018/01/22,2.46
"Roberts, Pat",BAC,2016/12/15,2017/04/06,0.12
"Perdue Jr., David A.",LGF-B,2018/12/14,2019/04/05,0.83
"Roberts, Pat",NOC,2017/01/03,2017/04/25,14.31
"Roberts, Pat",NOC,2018/07/05,2018/10/25,-30.28
"Capito, Shelley M.",GIS,2018/04/24,2018/08/14,1.51
"Beyer, Donald S.",V,2019/12/23,2020/04/13,-18.47
"Perdue Jr., David A.",FEYE,2016/08/15,2016/12/05,-1.61
"Perdue Jr., David A.",BAX,2015/08/12,2015/12/02,-3.37
"Inhofe, James M.",NTLA,2017/10/19,2018/02/08,-2.78
"Cisneros, Gilbert",INTU,2019/12/24,2020/04/14,-8.25
"Hoeven, John",WTW,2017/01/24,2017/05/16,16.03
"Roberts, Pat",BAC,2018/01/05,2018/04/27,-0.14
"Joyce, David P.",IJH,2019/03/04,2019/06/24,0.11
"Perdue Jr., David A.",DISCA,2015/08/21,2015/12/11,0.63
"Perdue Jr., David A.",CZR,2018/06/20,2018/10/10,2.57
"Reed, John F.",FDX,2016/02/29,2016/06/20,26.77
"Shalala, Donna",AVY,2019/02/06,2019/05/29,-2.35
"Whitehouse, Sheldon",CMCSA,2016/05/24,2016/09/13,1.52
"Perdue Jr., David A.",IP,2019/10/02,2020/01/22,4.79
"Perdue Jr., David A.",CIT,2015/03/12,2015/07/02,1.66
"Perdue Jr., David A.",SBUX,2015/08/24,2015/12/14,12.02
"Perdue Jr., David A.",GM,2016/04/14,2016/08/04,-0.46
"Whitehouse, Sheldon",REGN,2017/05/16,2017/09/05,45.19
"Roberts, Pat",COST,2015/04/24,2015/08/14,-1.99
"Murray, Patty",WMT,2017/03/16,2017/07/06,5.22
"Reed, John F.",XLNX,2014/07/28,2014/11/17,2.1
"Whitehouse, Sheldon",MET,2016/03/24,2016/07/14,0.15
"Perdue Jr., David A.",CZR,2017/06/29,2017/10/19,5.8
"Roberts, Pat",BIDU,2015/03/02,2015/06/22,7.81
"Whitehouse, Sheldon",AMGN,2015/05/27,2015/09/16,-9.46
"Perdue Jr., David A.",AMZN,2017/09/27,2018/01/17,348.14
"Perdue Jr., David A.",FEYE,2016/08/10,2016/11/30,-1.18
"Cassidy, William",CAT,2015/08/27,2015/12/17,-9.03
"Whitehouse, Sheldon",AMGN,2014/12/18,2015/04/09,-6.15
"Roberts, Pat",HD,2016/06/29,2016/10/19,-2.38
"Gottheimer, Josh",RHP,2019/12/10,2020/03/31,-49.48
"Perdue Jr., David A.",CIT,2015/03/02,2015/06/22,1.21
"Perdue Jr., David A.",UHAL,2018/05/29,2018/09/18,1.95
"Malinowski, Tom",CSLT,2019/10/15,2020/02/04,-0.12
"Whitehouse, Sheldon",JPM,2017/11/27,2018/03/19,15.84
"Hoeven, John",TAP,2015/08/13,2015/12/03,20.36
"Hoeven, John",UPS,2018/03/27,2018/07/17,7.25
"Shalala, Donna",PLNT,2019/04/03,2019/07/24,5.38
"Moran, Jerry",DVA,2018/12/06,2019/03/28,-7.65
"Hoeven, John",AMZN,2018/06/01,2018/09/21,293.0
"Perdue Jr., David A.",CZR,2018/10/08,2019/01/28,0.25
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/03/26,-2.11
"Perdue Jr., David A.",DIS,2017/08/09,2017/11/29,3.09
"Perdue Jr., David A.",ALB,2019/10/25,2020/02/14,25.52
"Shalala, Donna",SPR,2019/02/06,2019/05/29,-11.6
"Langevin, James R.",BYND,2019/08/01,2019/11/21,-99.31
"Perdue Jr., David A.",DISCA,2017/11/10,2018/03/02,7.09
"Shalala, Donna",ARI,2019/01/09,2019/05/01,1.4
"Cisneros, Gilbert",CL,2019/12/06,2020/03/27,-2.86
"Perdue Jr., David A.",CVX,2017/03/22,2017/07/12,-4.08
"Whitehouse, Sheldon",GILD,2016/11/15,2017/03/07,-6.69
"Shalala, Donna",RIO,2019/04/11,2019/08/01,-7.19
"Perdue Jr., David A.",T,2019/02/01,2019/05/24,2.1
"Capito, Shelley M.",SIEGY,2017/09/05,2017/12/26,2.74
"Cisneros, Gilbert",COTY,2019/12/06,2020/03/27,-5.69
"Capito, Shelley M.",AMT,2017/09/08,2017/12/29,-2.62
"Curtis, John",AMZN,2019/08/02,2019/11/22,-88.47
"Roberts, Pat",BIDU,2017/07/31,2017/11/20,13.62
"Whitehouse, Sheldon",SBUX,2014/10/02,2015/01/22,3.73
"Perdue Jr., David A.",FDX,2019/04/05,2019/07/26,-13.95
"Miller, Carol D.",KHC,2019/02/01,2019/05/24,-16.51
"Whitehouse, Sheldon",SQ,2019/04/18,2019/08/08,-5.52
"Carper, Thomas R.",HBI,2015/02/20,2015/06/12,2.42
"Reed, John F.",HON,2017/01/30,2017/05/22,12.92
"Cisneros, Gilbert",JWN,2019/12/06,2020/03/27,-21.82
"Roberts, Pat",BAC,2017/08/07,2017/11/27,1.74
"Perdue Jr., David A.",PFE,2017/03/02,2017/06/22,-0.37
"Perdue Jr., David A.",DIS,2016/11/28,2017/03/20,13.84
"Collins, Susan M.",RHHBY,2014/04/04,2014/07/25,0.06
"Inhofe, James M.",GE,2017/04/05,2017/07/26,-35.81
"Cisneros, Gilbert",RHP,2019/12/12,2020/04/02,-52.65
"Cassidy, William",AAPL,2016/01/05,2016/04/26,0.12
"Courtney, Joe",TMO,2019/12/31,2020/04/21,-3.5
"Reed, John F.",TMO,2016/11/23,2017/03/15,17.47
"Perdue Jr., David A.",GLW,2019/05/17,2019/09/06,-1.51
"Perdue Jr., David A.",SBUX,2016/05/05,2016/08/25,0.78
"Perdue Jr., David A.",GPK,2019/08/12,2019/12/02,3.2
"Perdue Jr., David A.",AXTA,2017/08/04,2017/11/24,7.37
"Capito, Shelley M.",BRK-B,2016/06/24,2016/10/14,3.5
"Capito, Shelley M.",CSCO,2018/04/24,2018/08/14,-0.19
"Collins, Susan M.",COP,2014/11/10,2015/03/02,-7.75
"Capito, Shelley M.",RHHBY,2017/09/08,2017/12/29,-0.28
"Shalala, Donna",BK,2019/02/05,2019/05/28,-7.75
"Kennedy, John N.",MTUM,2018/10/11,2019/01/31,-2.94
"Axne, Cynthia",BDX,2019/04/23,2019/08/13,23.88
"Perdue Jr., David A.",SYY,2015/04/02,2015/07/23,-1.57
"Toomey, Patrick J.",DBP,2014/06/12,2014/10/02,-2.69
"Reed, John F.",IYT,2017/06/19,2017/10/09,7.28
"Perdue Jr., David A.",WMB,2016/11/10,2017/03/02,-1.88
"Courtney, Joe",ZTS,2019/12/31,2020/04/21,-7.2
"Perdue Jr., David A.",MRK,2017/09/21,2018/01/11,-7.96
"Murray, Patty",SLB,2017/03/16,2017/07/06,-14.11
"Whitehouse, Sheldon",BMY,2014/09/18,2015/01/08,9.28
"Collins, Susan M.",HSIC,2014/07/23,2014/11/12,4.21
"Collins, Susan M.",MSFT,2014/01/29,2014/05/21,3.66
"Reed, John F.",TMO,2017/03/06,2017/06/26,15.55
"Perdue Jr., David A.",BAC,2016/06/20,2016/10/10,2.61
"Murray, Patty",KO,2017/03/16,2017/07/06,2.43
"Shalala, Donna",ALLE,2019/02/20,2019/06/12,17.81
"Shalala, Donna",BURL,2019/04/16,2019/08/06,13.01
"Perdue Jr., David A.",FDX,2019/04/09,2019/07/30,-18.38
"Phillips, Dean",CMCSA,2019/12/26,2020/04/16,-7.44
"Carper, Thomas R.",NWN,2015/07/21,2015/11/10,3.12
"Perdue Jr., David A.",CZR,2017/07/24,2017/11/13,7.82
"Hoeven, John",KDP,2019/04/25,2019/08/15,0.37
"Whitehouse, Sheldon",IBM,2018/05/24,2018/09/13,4.16
"Murray, Patty",WRK,2017/03/16,2017/07/06,4.36
"Perdue Jr., David A.",LGF-B,2019/07/19,2019/11/08,-2.59
"Perdue Jr., David A.",GM,2018/07/10,2018/10/30,-6.48
"Shalala, Donna",PLCE,2019/04/16,2019/08/06,-21.11
"Lowenthal, Alan S.",COLD,2019/12/11,2020/04/01,-2.53
"Hoeven, John",T,2017/01/20,2017/05/12,-3.12
"Axne, Cynthia",CL,2019/12/31,2020/04/21,2.35
"Collins, Susan M.",MCK,2014/02/06,2014/05/29,15.14
"Whitehouse, Sheldon",PG,2019/02/27,2019/06/19,10.77
"Collins, Susan M.",CVS,2014/01/30,2014/05/22,9.17
"Perdue Jr., David A.",AXTA,2017/10/10,2018/01/30,2.27
"Roberts, Pat",CVX,2018/06/22,2018/10/12,-7.76
"Hoeven, John",KDP,2019/03/22,2019/07/12,0.94
"Shalala, Donna",UNICY,2019/02/22,2019/06/14,-0.24
"Whitehouse, Sheldon",QCOM,2017/04/05,2017/07/26,-3.93
"Perdue Jr., David A.",RF,2018/07/13,2018/11/02,0.04
"Inhofe, James M.",KMX,2018/01/25,2018/05/17,-5.11
"Capito, Shelley M.",EMR,2018/04/24,2018/08/14,5.2
"Perdue Jr., David A.",WFC,2019/02/25,2019/06/17,-4.16
"Roberts, Pat",AAPL,2014/09/12,2015/01/02,1.94
"Roberts, Pat",BAC,2018/05/15,2018/09/04,-0.11
"Shalala, Donna",SGSOY,2019/04/08,2019/07/29,-0.38
"Peters, Gary C.",STAG,2015/06/16,2015/10/06,-1.82
"Whitehouse, Sheldon",BAC,2016/02/12,2016/06/03,2.63
"Axne, Cynthia",WFC,2019/09/09,2019/12/30,6.11
"Shalala, Donna",HIW,2019/04/03,2019/07/24,-2.76
"Shalala, Donna",COP,2019/05/20,2019/09/09,-7.76
"Inhofe, James M.",C,2016/08/08,2016/11/28,10.07
"Capito, Shelley M.",STT,2018/02/27,2018/06/19,-10.69
"Moran, Jerry",BAC,2018/12/19,2019/04/10,4.29
"Roberts, Pat",AMZN,2017/06/20,2017/10/10,-9.42
"Murray, Patty",JPM,2017/03/16,2017/07/06,1.5
"Shalala, Donna",EDIT,2019/03/06,2019/06/26,-0.43
"Shalala, Donna",CCS,2019/02/06,2019/05/29,2.86
"Roberts, Pat",WF,2017/08/01,2017/11/21,-8.46
"Carper, Thomas R.",AAPL,2015/05/14,2015/09/03,-4.16
"Perdue Jr., David A.",RF,2017/06/06,2017/09/26,1.22
"Shalala, Donna",HIW,2019/02/06,2019/05/29,-2.0
"Capito, Shelley M.",LOW,2016/04/19,2016/08/09,4.78
"Reed, John F.",DHR,2016/09/22,2017/01/12,3.27
"Perdue Jr., David A.",BOIVF,2019/02/08,2019/05/31,0.51
"Roberts, Pat",SBUX,2017/08/01,2017/11/21,2.84
"Shalala, Donna",PNW,2019/04/03,2019/07/24,-1.81
"Inhofe, James M.",XPO,2018/02/22,2018/06/14,10.8
"Beyer, Donald S.",NSRGY,2019/12/24,2020/04/14,-0.75
"Cassidy, William",TGT,2017/03/29,2017/07/19,-0.7
"McKinley, David B.",WM,2019/12/30,2020/04/20,-14.38
"Perdue Jr., David A.",RF,2018/02/08,2018/05/31,-0.13
"Roberts, Pat",BA,2017/09/27,2018/01/17,87.95
"Cassidy, William",IBM,2018/04/23,2018/08/13,-1.66
"Capito, Shelley M.",JPM,2018/04/24,2018/08/14,3.1
"Inhofe, James M.",ARW,2015/08/12,2015/12/02,0.07
"Joyce, David P.",IVE,2019/12/31,2020/04/21,-28.01
"Carper, Thomas R.",DD,2013/06/13,2013/10/03,6.22
"Axne, Cynthia",JPM,2019/03/13,2019/07/03,8.6
"Capito, Shelley M.",ABT,2018/04/05,2018/07/26,5.54
"Perdue Jr., David A.",BWXT,2018/12/20,2019/04/11,11.94
"Curtis, John",DOMO,2019/04/29,2019/08/19,-13.34
"Whitehouse, Sheldon",PSA,2016/06/07,2016/09/27,-33.4
"Perdue Jr., David A.",URBN,2017/06/29,2017/10/19,5.36
"Roberts, Pat",CVX,2015/03/16,2015/07/06,-7.11
"Toomey, Patrick J.",BOX,2018/04/23,2018/08/13,3.42
"Perdue Jr., David A.",FEYE,2018/06/22,2018/10/12,0.29
"Whitehouse, Sheldon",BMY,2014/07/15,2014/11/04,9.05
"Gottheimer, Josh",SRPT,2019/12/13,2020/04/03,-37.4
"Perdue Jr., David A.",FEYE,2016/08/09,2016/11/29,-1.31
"Collins, Susan M.",QCOM,2014/05/07,2014/08/27,-2.34
"Hoeven, John",XSLV,2019/03/08,2019/06/28,1.35
"Perdue Jr., David A.",WES,2019/09/18,2020/01/08,-4.89
"Perdue Jr., David A.",GPK,2018/11/28,2019/03/20,0.81
"Perdue Jr., David A.",AXTA,2017/08/14,2017/12/04,3.23
"Perdue Jr., David A.",BAX,2015/08/21,2015/12/11,-1.24
"Whitehouse, Sheldon",WMT,2018/01/08,2018/04/30,-12.19
"Capito, Shelley M.",RYAAY,2018/01/26,2018/05/18,-10.72
"Cassidy, William",IBM,2017/11/17,2018/03/09,8.55
"Roberts, Pat",AMZN,2019/08/14,2019/12/04,-1.78
"Capito, Shelley M.",TD,2017/09/05,2017/12/26,3.04
"Perdue Jr., David A.",AXTA,2018/09/13,2019/01/03,-6.27
"Perdue Jr., David A.",LGF-B,2018/11/20,2019/03/12,-2.41
"Whitehouse, Sheldon",DEO,2016/10/26,2017/02/15,5.24
"Whitehouse, Sheldon",GE,2015/08/04,2015/11/24,35.62
"Murray, Patty",KEY,2017/03/16,2017/07/06,0.68
"Whitehouse, Sheldon",USB,2017/01/25,2017/05/17,-1.36
"Whitehouse, Sheldon",LRCX,2018/10/25,2019/02/14,40.93
"Inhofe, James M.",PRGO,2016/05/23,2016/09/12,-0.02
"Reed, John F.",IYT,2016/10/06,2017/01/26,24.44
"Moran, Jerry",VZ,2018/12/06,2019/03/28,1.77
"Reed, John F.",FDX,2017/03/06,2017/06/26,21.76
"Perdue Jr., David A.",MOS,2019/03/28,2019/07/18,-3.66
"Carper, Thomas R.",DD,2014/06/13,2014/10/03,-2.26
"Perdue Jr., David A.",RF,2018/10/23,2019/02/12,-0.49
"Perdue Jr., David A.",SPY,2018/11/26,2019/03/18,15.44
"Perdue Jr., David A.",UPS,2018/02/09,2018/06/01,10.84
"Reed, John F.",XSD,2016/12/14,2017/04/05,2.97
"Shalala, Donna",FBC,2019/04/30,2019/08/20,0.27
"Perdue Jr., David A.",HYH,2016/01/21,2016/05/12,4.25
"Roberts, Pat",NFLX,2019/10/31,2020/02/20,95.07
"McConnell Jr., A. M.",WFC,2017/09/07,2017/12/28,11.5
"Reed, John F.",HACK,2016/11/23,2017/03/15,1.12
"Whitehouse, Sheldon",BAC,2017/05/16,2017/09/05,-0.52
"Perdue Jr., David A.",BAX,2015/08/25,2015/12/15,-0.35
"Murray, Patty",GE,2017/03/16,2017/07/06,-24.19
"Whitehouse, Sheldon",T,2015/07/07,2015/10/27,-2.23
"Shalala, Donna",PGRE,2019/05/15,2019/09/04,-1.35
"Perdue Jr., David A.",DVN,2015/08/31,2015/12/21,-12.81
"Collins, Susan M.",MTD,2015/01/13,2015/05/05,23.69
"Perdue Jr., David A.",HBI,2018/05/08,2018/08/28,0.72
"Carper, Thomas R.",RHI,2017/08/31,2017/12/21,10.96
"Perdue Jr., David A.",HBI,2018/05/01,2018/08/21,0.93
"Perdue Jr., David A.",PFE,2017/02/14,2017/06/06,-0.34
"Shalala, Donna",AVY,2019/03/06,2019/06/26,3.02
"Reed, John F.",AAPL,2014/03/28,2014/07/18,4.3
"Hoeven, John",XOM,2019/11/04,2020/02/24,-13.83
"Carper, Thomas R.",ABT,2015/02/12,2015/06/04,3.83
"Whitehouse, Sheldon",NWL,2017/08/24,2017/12/14,-17.45
"Inhofe, James M.",MSFT,2017/07/20,2017/11/09,9.8
"Beyer, Donald S.",CGNX,2019/12/24,2020/04/14,-8.96
"Perdue Jr., David A.",CIT,2015/02/05,2015/05/28,0.91
"Shalala, Donna",ABEV,2019/03/15,2019/07/05,0.61
"Capito, Shelley M.",SFTBY,2017/09/08,2017/12/29,0.25
"Murray, Patty",KAR,2017/03/16,2017/07/06,-1.54
"Perdue Jr., David A.",CZR,2017/10/06,2018/01/26,6.49
"Shalala, Donna",LUKOY,2019/03/19,2019/07/09,-4.14
"Perdue Jr., David A.",CVX,2017/04/04,2017/07/25,-3.13
"Cassidy, William",IHE,2015/08/27,2015/12/17,-3.82
"Collins, Susan M.",SNA,2014/07/23,2014/11/12,12.22
"Roberts, Pat",KSU,2014/03/05,2014/06/25,9.55
"Whitehouse, Sheldon",SLB,2014/03/20,2014/07/10,24.92
"Perdue Jr., David A.",UN,2019/02/25,2019/06/17,8.09
"Roberts, Pat",AAPL,2015/03/25,2015/07/15,0.32
"Roberts, Pat",NOC,2016/11/14,2017/03/06,-7.81
"Reed, John F.",IYT,2016/09/02,2016/12/23,21.91
"Collins, Susan M.",UL,2015/01/13,2015/05/05,2.67
"Collins, Susan M.",AMT,2014/05/07,2014/08/27,10.73
"Whitehouse, Sheldon",SBUX,2016/11/15,2017/03/07,2.09
"Shalala, Donna",SHAK,2019/05/15,2019/09/04,40.74
"Cassidy, William",MDT,2019/01/25,2019/05/17,0.56
"Joyce, David P.",SPY,2019/06/21,2019/10/11,2.8
"Capito, Shelley M.",INCY,2017/09/08,2017/12/29,-33.69
"Perdue Jr., David A.",CZR,2018/06/28,2018/10/18,7.98
"Cassidy, William",AFL,2018/04/23,2018/08/13,1.0
"Whitehouse, Sheldon",GILD,2016/01/05,2016/04/26,2.78
"Perdue Jr., David A.",PYPL,2017/12/26,2018/04/17,5.98
"Capito, Shelley M.",WEC,2017/09/05,2017/12/26,0.41
"Beyer, Donald S.",SPLK,2019/12/24,2020/04/14,-18.6
"Capito, Shelley M.",ES,2018/04/05,2018/07/26,0.63
"Perdue Jr., David A.",ENTG,2018/10/26,2019/02/15,9.7
"Capito, Shelley M.",NEE,2018/04/05,2018/07/26,1.45
"Whitehouse, Sheldon",PGR,2019/04/18,2019/08/08,3.45
"Capito, Shelley M.",RCL,2017/09/08,2017/12/29,3.19
"Perdue Jr., David A.",URBN,2017/06/22,2017/10/12,4.84
"Beyer, Donald S.",GOOG,2019/12/23,2020/04/13,-149.1
"Perdue Jr., David A.",LYV,2016/01/13,2016/05/04,-0.5
"Shalala, Donna",SPR,2019/02/20,2019/06/12,-15.0
"Hoeven, John",MPC,2019/12/31,2020/04/21,-35.62
"Inhofe, James M.",CHKP,2017/01/26,2017/05/18,10.73
"Roberts, Pat",DIS,2019/11/04,2020/02/24,-0.48
"Capito, Shelley M.",JPM,2018/04/05,2018/07/26,2.98
"Whitehouse, Sheldon",BIIB,2015/05/07,2015/08/27,-80.41
"Perdue Jr., David A.",CZR,2018/12/31,2019/04/22,13.97
"Collins, Susan M.",DAL,2014/04/11,2014/08/01,4.27
"Whitehouse, Sheldon",GS,2016/12/13,2017/04/04,-8.86
"Whitehouse, Sheldon",BIIB,2015/08/04,2015/11/24,-39.35
"Perdue Jr., David A.",DVN,2018/02/02,2018/05/25,-0.7
"Shalala, Donna",MED,2019/04/30,2019/08/20,-46.86
"Perdue Jr., David A.",LGF-B,2018/12/07,2019/03/29,-1.32
"Connolly, Gerald E.",ERH,2019/12/10,2020/03/31,-2.98
"Perdue Jr., David A.",AXTA,2018/02/06,2018/05/29,1.83
"Capito, Shelley M.",APD,2018/04/24,2018/08/14,-0.24
"Capito, Shelley M.",T,2018/04/24,2018/08/14,-2.75
"Perdue Jr., David A.",CZR,2018/08/10,2018/11/30,-0.04
"Shalala, Donna",G,2019/03/19,2019/07/09,4.03
"Perdue Jr., David A.",GIS,2018/04/24,2018/08/14,1.51
"Perdue Jr., David A.",BOIVF,2019/11/08,2020/02/28,-1.04
"Perdue Jr., David A.",BAC,2016/04/07,2016/07/28,1.59
"Perdue Jr., David A.",HBI,2018/11/01,2019/02/21,3.04
"Shalala, Donna",H,2019/04/16,2019/08/06,-1.77
"Shalala, Donna",BIDU,2019/02/15,2019/06/07,-62.47
"Perdue Jr., David A.",WLK,2016/11/08,2017/02/28,13.3
"Langevin, James R.",HUYA,2019/11/20,2020/03/11,-3.46
"Whitehouse, Sheldon",GILD,2015/04/07,2015/07/28,13.19
"Murray, Patty",T,2017/03/16,2017/07/06,-5.06
"Doggett, Lloyd",PPG,2019/12/12,2020/04/02,-52.94
"Capito, Shelley M.",USB,2017/01/30,2017/05/22,-1.46
"Inhofe, James M.",LEA,2018/06/28,2018/10/18,-55.51
"Roberts, Pat",JPM,2018/01/04,2018/04/26,0.96
"Roberts, Pat",NOC,2018/08/20,2018/12/10,-30.15
"Collins, Susan M.",PSX,2014/07/23,2014/11/12,-7.56
"Murray, Patty",STT,2017/03/16,2017/07/06,10.82
"Shalala, Donna",FNB,2019/03/06,2019/06/26,-0.63
"Shalala, Donna",KUBTY,2019/02/15,2019/06/07,9.49
"Collins, Susan M.",WCN,2014/06/19,2014/10/09,0.36
"Perdue Jr., David A.",M,2019/05/30,2019/09/19,-4.89
"Perdue Jr., David A.",GM,2017/04/28,2017/08/18,-0.02
"Capito, Shelley M.",CSCO,2018/04/05,2018/07/26,1.82
"Whitehouse, Sheldon",PYPL,2018/06/06,2018/09/26,5.26
"Perdue Jr., David A.",SPY,2018/06/27,2018/10/17,7.83
"Peters, Gary C.",ARCC,2017/11/13,2018/03/05,-0.36
"Shalala, Donna",REXR,2019/04/30,2019/08/20,5.9
"Whitehouse, Sheldon",GS,2018/08/28,2018/12/18,-72.16
"Perdue Jr., David A.",KN,2015/01/08,2015/04/30,-4.25
"Perdue Jr., David A.",FDX,2019/05/23,2019/09/12,13.44
"Carper, Thomas R.",PNQI,2015/02/20,2015/06/12,3.64
"Shalala, Donna",EXAS,2019/06/19,2019/10/09,-24.67
"Capito, Shelley M.",BDX,2018/04/05,2018/07/26,31.56
"Peters, Gary C.",WPC,2016/01/26,2016/05/17,6.05
"Capito, Shelley M.",MMM,2016/04/19,2016/08/09,8.5
"Whitehouse, Sheldon",PRU,2014/11/25,2015/03/17,-3.53
"Whitehouse, Sheldon",TSLA,2017/08/24,2017/12/14,-2.2
"Perdue Jr., David A.",UPS,2018/02/12,2018/06/04,11.35
"Roberts, Pat",BIDU,2014/03/06,2014/06/26,3.62
"Perdue Jr., David A.",BAX,2015/08/28,2015/12/18,-1.68
"Perdue Jr., David A.",CZR,2017/07/28,2017/11/17,9.21
"Collins, Susan M.",CVS,2015/01/13,2015/05/05,1.41
"Whitehouse, Sheldon",WMT,2017/11/27,2018/03/19,-8.88
"Shalala, Donna",HL,2019/01/09,2019/05/01,-0.78
"Shalala, Donna",VCRA,2019/01/09,2019/05/01,-8.98
