official,ticker,buy_date,sell_date,profit
"Perdue Jr., David A.",AAPL,2016/02/23,2016/03/22,2.68
"Perdue Jr., David A.",KN,2016/01/13,2016/02/10,-0.11
"Axne, Cynthia",JNJ,2019/07/18,2019/08/15,-1.68
"Perdue Jr., David A.",HBI,2017/10/06,2017/11/03,-3.96
"Whitehouse, Sheldon",DIS,2016/10/26,2016/11/23,5.12
"Whitehouse, Sheldon",FB,2015/08/28,2015/09/25,3.32
"Perdue Jr., David A.",LGF-B,2018/11/09,2018/12/07,-2.65
"Shalala, Donna",SITC,2019/06/04,2019/07/02,0.25
"Perdue Jr., David A.",COP,2018/01/16,2018/02/13,-6.23
"Capito, Shelley M.",PEP,2018/12/13,2019/01/10,-10.15
"Capito, Shelley M.",AVGO,2017/09/08,2017/10/06,-1.72
"Roberts, Pat",WMT,2018/02/14,2018/03/14,-12.98
"Perdue Jr., David A.",BAC,2016/03/21,2016/04/18,0.16
"Cisneros, Gilbert",FCX,2019/12/06,2020/01/03,1.31
"Axne, Cynthia",PGR,2019/11/06,2019/12/04,1.19
"Hoeven, John",CAT,2018/08/03,2018/08/31,1.47
"Cassidy, William",UPS,2018/04/23,2018/05/21,7.57
"Capito, Shelley M.",LOW,2018/04/24,2018/05/22,4.15
"Cassidy, William",AAPL,2018/12/07,2019/01/04,-6.3
"Perdue Jr., David A.",FDX,2019/03/28,2019/04/25,15.71
"Perdue Jr., David A.",NKE,2016/06/27,2016/07/25,4.8
"Perdue Jr., David A.",CTSH,2019/11/14,2019/12/12,-1.4
"Whitehouse, Sheldon",FB,2016/01/28,2016/02/25,-0.73
"Hoeven, John",MET,2018/06/07,2018/07/05,-3.68
"Whitehouse, Sheldon",LRCX,2016/04/26,2016/05/24,-2.03
"Capito, Shelley M.",MSFT,2016/04/19,2016/05/17,-5.18
"Shalala, Donna",UNICY,2019/02/20,2019/03/20,0.62
"Shalala, Donna",DNTUY,2019/01/15,2019/02/12,-1.52
"Whitehouse, Sheldon",TWTR,2016/02/01,2016/02/29,0.14
"Perdue Jr., David A.",BAX,2015/08/26,2015/09/23,-1.61
"Hoeven, John",DWDP,2018/03/27,2018/04/24,-0.08
"Murray, Patty",KMI,2017/03/16,2017/04/13,0.07
"Whitehouse, Sheldon",ORCL,2014/05/29,2014/06/26,-1.64
"Perdue Jr., David A.",KMI,2019/12/31,2020/01/28,0.4
"Perdue Jr., David A.",BAX,2015/08/19,2015/09/16,-4.15
"Perdue Jr., David A.",SUN,2018/02/09,2018/03/09,-1.8
"Perdue Jr., David A.",URBN,2019/12/10,2020/01/07,2.16
"Shalala, Donna",CWEN,2019/04/16,2019/05/14,-0.76
"Perdue Jr., David A.",PG,2018/01/24,2018/02/21,-7.43
"Cassidy, William",QCOM,2016/03/31,2016/04/28,1.53
"Perdue Jr., David A.",KR,2019/08/07,2019/09/04,1.56
"Carper, Thomas R.",PNQI,2015/01/22,2015/02/19,3.38
"Shalala, Donna",WFC,2019/05/20,2019/06/17,-0.02
"Murray, Patty",QCOM,2017/03/16,2017/04/13,-5.21
"Perdue Jr., David A.",AXTA,2017/10/02,2017/10/30,4.23
"Perdue Jr., David A.",WMT,2017/03/14,2017/04/11,2.22
"Roberts, Pat",BAC,2016/12/15,2017/01/12,-0.23
"Perdue Jr., David A.",LGF-B,2018/12/14,2019/01/11,2.86
"Roberts, Pat",NOC,2017/01/03,2017/01/31,-6.32
"Roberts, Pat",NOC,2018/07/05,2018/08/02,-9.61
"Capito, Shelley M.",GIS,2018/04/24,2018/05/22,-2.52
"Perdue Jr., David A.",FEYE,2016/08/15,2016/09/12,0.09
"Perdue Jr., David A.",BAX,2015/08/12,2015/09/09,-4.27
"Hoeven, John",WTW,2017/01/24,2017/02/21,2.28
"Roberts, Pat",BAC,2018/01/05,2018/02/02,2.03
"Joyce, David P.",IJH,2019/03/04,2019/04/01,-0.45
"Perdue Jr., David A.",DISCA,2015/08/21,2015/09/18,1.06
"Perdue Jr., David A.",CZR,2018/06/20,2018/07/18,0.87
"Reed, John F.",FDX,2016/02/29,2016/03/28,23.54
"Shalala, Donna",AVY,2019/02/06,2019/03/06,3.92
"Roberts, Pat",CVX,2015/04/24,2015/05/22,-4.33
"Whitehouse, Sheldon",CMCSA,2016/05/24,2016/06/21,0.16
"Perdue Jr., David A.",IP,2019/10/02,2019/10/30,2.62
"Perdue Jr., David A.",CIT,2015/03/12,2015/04/09,0.41
"Cassidy, William",LOW,2016/10/31,2016/11/28,4.98
"Whitehouse, Sheldon",REGN,2017/05/16,2017/06/13,22.8
"Roberts, Pat",COST,2015/04/24,2015/05/22,-3.56
"Murray, Patty",WMT,2017/03/16,2017/04/13,3.02
"Reed, John F.",XLNX,2014/07/28,2014/08/25,0.86
"Whitehouse, Sheldon",MET,2016/03/24,2016/04/21,3.69
"Perdue Jr., David A.",CZR,2017/06/29,2017/07/27,0.55
"Roberts, Pat",BIDU,2015/03/02,2015/03/30,5.33
"Whitehouse, Sheldon",AMGN,2015/05/27,2015/06/24,0.42
"Perdue Jr., David A.",AMZN,2017/09/27,2017/10/25,26.04
"Perdue Jr., David A.",FEYE,2016/08/10,2016/09/07,1.93
"Cassidy, William",CAT,2015/08/27,2015/09/24,-9.55
"Whitehouse, Sheldon",AMGN,2014/12/18,2015/01/15,-11.95
"Roberts, Pat",HD,2016/06/29,2016/07/27,9.14
"Gottheimer, Josh",RHP,2019/12/10,2020/01/07,-1.47
"Perdue Jr., David A.",CIT,2015/03/02,2015/03/30,-1.8
"Whitehouse, Sheldon",ILMN,2018/12/28,2019/01/25,-1.54
"Perdue Jr., David A.",FOX,2019/09/30,2019/10/28,0.59
"Perdue Jr., David A.",UHAL,2018/05/29,2018/06/26,3.4
"Malinowski, Tom",CSLT,2019/10/15,2019/11/12,0.09
"Hoeven, John",TAP,2015/08/13,2015/09/10,-3.04
"Hoeven, John",UPS,2018/03/27,2018/04/24,5.26
"Shalala, Donna",PLNT,2019/04/03,2019/05/01,5.48
"Moran, Jerry",DVA,2018/12/06,2019/01/03,-9.67
"Hoeven, John",AMZN,2018/06/01,2018/06/29,67.96
"Perdue Jr., David A.",CZR,2018/10/08,2018/11/05,-6.41
"Perdue Jr., David A.",DIS,2017/08/09,2017/09/06,-0.28
"Perdue Jr., David A.",ALB,2019/10/25,2019/11/22,0.61
"Shalala, Donna",SPR,2019/02/06,2019/03/06,4.26
"Langevin, James R.",BYND,2019/08/01,2019/08/29,-15.13
"Perdue Jr., David A.",DISCA,2017/11/10,2017/12/08,2.41
"Shalala, Donna",ARI,2019/01/09,2019/02/06,0.9
"Cisneros, Gilbert",CL,2019/12/06,2020/01/03,0.22
"Perdue Jr., David A.",CVX,2017/03/22,2017/04/19,-3.2
"Whitehouse, Sheldon",GILD,2016/11/15,2016/12/13,-1.42
"Shalala, Donna",RIO,2019/04/11,2019/05/09,-4.46
"Perdue Jr., David A.",T,2019/02/01,2019/03/01,0.81
"Capito, Shelley M.",SIEGY,2017/09/05,2017/10/03,3.84
"Cisneros, Gilbert",COTY,2019/12/06,2020/01/03,-0.93
"Capito, Shelley M.",AMT,2017/09/08,2017/10/06,-7.37
"Curtis, John",AMZN,2019/08/02,2019/08/30,-45.04
"Roberts, Pat",BIDU,2017/07/31,2017/08/28,-3.45
"Whitehouse, Sheldon",SBUX,2014/10/02,2014/10/30,1.2
"Perdue Jr., David A.",FDX,2019/04/05,2019/05/03,0.35
"Miller, Carol D.",KHC,2019/02/01,2019/03/01,-14.97
"Whitehouse, Sheldon",SQ,2019/04/18,2019/05/16,-5.17
"Carper, Thomas R.",HBI,2015/02/20,2015/03/20,4.3
"Reed, John F.",HON,2017/01/30,2017/02/27,5.97
"Cisneros, Gilbert",JWN,2019/12/06,2020/01/03,2.03
"Perdue Jr., David A.",PFE,2017/03/02,2017/03/30,-0.27
"Collins, Susan M.",RHHBY,2014/04/04,2014/05/02,-0.6
"Inhofe, James M.",GE,2017/04/05,2017/05/03,-8.57
"Cisneros, Gilbert",RHP,2019/12/12,2020/01/09,-0.69
"Cassidy, William",AAPL,2016/01/05,2016/02/02,-2.24
"Courtney, Joe",TMO,2019/12/31,2020/01/28,7.74
"Reed, John F.",TMO,2016/11/23,2016/12/21,-1.43
"Perdue Jr., David A.",GLW,2019/05/17,2019/06/14,0.83
"Perdue Jr., David A.",SBUX,2016/05/05,2016/06/02,-1.66
"Perdue Jr., David A.",GPK,2019/08/12,2019/09/09,0.63
"Perdue Jr., David A.",AXTA,2017/08/04,2017/09/01,0.86
"Whitehouse, Sheldon",UL,2014/08/07,2014/09/04,1.55
"Capito, Shelley M.",BRK-B,2016/06/24,2016/07/22,3.63
"Perdue Jr., David A.",TWX,2018/05/04,2018/06/01,1.54
"Perdue Jr., David A.",BAC,2016/03/14,2016/04/11,-0.63
"Capito, Shelley M.",CSCO,2018/04/24,2018/05/22,-0.43
"Collins, Susan M.",COP,2014/11/10,2014/12/08,-6.34
"Capito, Shelley M.",RHHBY,2017/09/08,2017/10/06,-0.18
"Shalala, Donna",BK,2019/02/05,2019/03/05,-0.27
"Kennedy, John N.",MTUM,2018/10/11,2018/11/08,3.09
"Axne, Cynthia",BDX,2019/04/23,2019/05/21,5.13
"Perdue Jr., David A.",SYY,2015/04/02,2015/04/30,-0.61
"Toomey, Patrick J.",DBP,2014/06/12,2014/07/10,2.7
"Reed, John F.",IYT,2017/06/19,2017/07/17,3.95
"Perdue Jr., David A.",WMB,2016/11/10,2016/12/08,0.19
"Courtney, Joe",ZTS,2019/12/31,2020/01/28,5.19
"Perdue Jr., David A.",MRK,2017/09/21,2017/10/19,-1.83
"Murray, Patty",SLB,2017/03/16,2017/04/13,-1.19
"Whitehouse, Sheldon",BMY,2014/09/18,2014/10/16,-2.07
"Collins, Susan M.",HSIC,2014/07/23,2014/08/20,0.17
"Collins, Susan M.",MSFT,2014/01/29,2014/02/26,1.08
"Reed, John F.",TMO,2017/03/06,2017/04/03,-4.06
"Perdue Jr., David A.",BAC,2016/06/20,2016/07/18,0.35
"Murray, Patty",KO,2017/03/16,2017/04/13,0.79
"Shalala, Donna",ALLE,2019/02/20,2019/03/20,0.85
"Cassidy, William",GWW,2016/10/31,2016/11/28,15.61
"Shalala, Donna",BURL,2019/04/16,2019/05/14,-3.02
"Perdue Jr., David A.",FDX,2019/04/09,2019/05/07,-8.85
"Phillips, Dean",CMCSA,2019/12/26,2020/01/23,1.46
"Carper, Thomas R.",NWN,2015/07/21,2015/08/18,2.68
"Perdue Jr., David A.",CZR,2017/07/24,2017/08/21,1.59
"Hoeven, John",KDP,2019/04/25,2019/05/23,1.62
"Whitehouse, Sheldon",IBM,2018/05/24,2018/06/21,-1.65
"Murray, Patty",WRK,2017/03/16,2017/04/13,-2.78
"Perdue Jr., David A.",LGF-B,2019/07/19,2019/08/16,-0.66
"Perdue Jr., David A.",GM,2018/07/10,2018/08/07,-2.27
"Shalala, Donna",PLCE,2019/04/16,2019/05/14,2.18
"Lowenthal, Alan S.",COLD,2019/12/11,2020/01/08,-1.23
"Hoeven, John",T,2017/01/20,2017/02/17,-0.41
"Axne, Cynthia",CL,2019/12/31,2020/01/28,1.38
"Collins, Susan M.",MCK,2014/02/06,2014/03/06,12.28
"Whitehouse, Sheldon",PG,2019/02/27,2019/03/27,3.31
"Collins, Susan M.",CVS,2014/01/30,2014/02/27,4.21
"Perdue Jr., David A.",AXTA,2017/10/10,2017/11/07,4.04
"Roberts, Pat",CVX,2018/06/22,2018/07/20,-4.01
"Shalala, Donna",UNICY,2019/02/22,2019/03/22,0.47
"Whitehouse, Sheldon",QCOM,2017/04/05,2017/05/03,-2.96
"Perdue Jr., David A.",RF,2018/07/13,2018/08/10,1.82
"Inhofe, James M.",KMX,2018/01/25,2018/02/22,-9.9
"Capito, Shelley M.",EMR,2018/04/24,2018/05/22,4.71
"Perdue Jr., David A.",WFC,2019/02/25,2019/03/25,-1.37
"Roberts, Pat",AAPL,2014/09/12,2014/10/10,-0.11
"Hoeven, John",SBUX,2014/09/29,2014/10/27,0.56
"Roberts, Pat",BAC,2018/05/15,2018/06/12,-1.1
"Shalala, Donna",SGSOY,2019/04/08,2019/05/06,0.2
"Peters, Gary C.",STAG,2015/06/16,2015/07/14,0.27
"Whitehouse, Sheldon",BAC,2016/02/12,2016/03/11,1.89
"Axne, Cynthia",WFC,2019/09/09,2019/10/07,1.25
"Shalala, Donna",HIW,2019/04/03,2019/05/01,-1.63
"Shalala, Donna",COP,2019/05/20,2019/06/17,-3.52
"Cassidy, William",VFC,2016/10/31,2016/11/28,2.48
"Capito, Shelley M.",STT,2018/02/27,2018/03/27,-7.72
"Moran, Jerry",BAC,2018/12/19,2019/01/16,3.63
"Roberts, Pat",AMZN,2017/06/20,2017/07/18,16.56
"Murray, Patty",JPM,2017/03/16,2017/04/13,-6.5
"Shalala, Donna",EDIT,2019/03/06,2019/04/03,3.38
"Shalala, Donna",CCS,2019/02/06,2019/03/06,-1.25
"Roberts, Pat",WF,2017/08/01,2017/08/29,-2.0
"Carper, Thomas R.",AAPL,2015/05/14,2015/06/11,0.31
"Shalala, Donna",HIW,2019/02/06,2019/03/06,-0.06
"Capito, Shelley M.",LOW,2016/04/19,2016/05/17,-0.67
"Reed, John F.",DHR,2016/09/22,2016/10/20,1.47
"Perdue Jr., David A.",BOIVF,2019/02/08,2019/03/08,0.35
"Roberts, Pat",SBUX,2017/08/01,2017/08/29,-0.23
"Shalala, Donna",PNW,2019/04/03,2019/05/01,0.77
"Inhofe, James M.",XPO,2018/02/22,2018/03/22,5.87
"Beyer, Donald S.",NSRGY,2019/12/24,2020/01/21,3.35
"Cassidy, William",TGT,2017/03/29,2017/04/26,1.19
"McKinley, David B.",WM,2019/12/30,2020/01/27,7.09
"Perdue Jr., David A.",RF,2018/02/08,2018/03/08,1.23
"Langevin, James R.",ZBRA,2019/08/08,2019/09/05,-4.51
"Roberts, Pat",BA,2017/09/27,2017/10/25,3.88
"Cassidy, William",IBM,2018/04/23,2018/05/21,0.21
"Capito, Shelley M.",JPM,2018/04/24,2018/05/22,2.05
"Inhofe, James M.",ARW,2015/08/12,2015/09/09,-1.08
"Joyce, David P.",IVE,2019/12/31,2020/01/28,-0.75
"Carper, Thomas R.",DD,2013/06/13,2013/07/11,0.08
"Axne, Cynthia",JPM,2019/03/13,2019/04/10,0.63
"Capito, Shelley M.",ABT,2018/04/05,2018/05/03,-2.47
"Perdue Jr., David A.",BWXT,2018/12/20,2019/01/17,3.42
"Whitehouse, Sheldon",PSA,2016/06/07,2016/07/05,-0.5
"Capito, Shelley M.",IBM.MX,2018/04/24,2018/05/22,107.75
"Perdue Jr., David A.",URBN,2017/06/29,2017/07/27,0.52
"Roberts, Pat",CVX,2015/03/16,2015/04/13,5.04
"Toomey, Patrick J.",BOX,2018/04/23,2018/05/21,5.98
"Perdue Jr., David A.",FEYE,2018/06/22,2018/07/20,0.61
"Whitehouse, Sheldon",BMY,2014/07/15,2014/08/12,0.17
"Gottheimer, Josh",SRPT,2019/12/13,2020/01/10,-0.53
"Perdue Jr., David A.",FEYE,2016/08/09,2016/09/06,1.21
"Collins, Susan M.",QCOM,2014/05/07,2014/06/04,0.86
"Hoeven, John",XSLV,2019/03/08,2019/04/05,1.25
"Perdue Jr., David A.",WES,2019/09/18,2019/10/16,-2.98
"Perdue Jr., David A.",GPK,2018/11/28,2018/12/26,-1.23
"Perdue Jr., David A.",AXTA,2017/08/14,2017/09/11,-0.1
"Perdue Jr., David A.",BAX,2015/08/21,2015/09/18,-2.63
"Whitehouse, Sheldon",WMT,2018/01/08,2018/02/05,-0.13
"Capito, Shelley M.",RYAAY,2018/01/26,2018/02/23,-0.7
"Cassidy, William",IBM,2017/11/17,2017/12/15,3.27
"Roberts, Pat",AMZN,2019/08/14,2019/09/11,44.82
"Capito, Shelley M.",TD,2017/09/05,2017/10/03,3.03
"Perdue Jr., David A.",AXTA,2018/09/13,2018/10/11,-3.08
"Perdue Jr., David A.",LGF-B,2018/11/20,2018/12/18,-2.95
"Whitehouse, Sheldon",DEO,2016/10/26,2016/11/23,-8.03
"Whitehouse, Sheldon",GE,2015/08/04,2015/09/01,-14.81
"Murray, Patty",KEY,2017/03/16,2017/04/13,-1.32
"Whitehouse, Sheldon",USB,2017/01/25,2017/02/22,2.76
"Inhofe, James M.",PRGO,2016/05/23,2016/06/20,3.89
"Reed, John F.",IYT,2016/10/06,2016/11/03,-0.68
"Moran, Jerry",VZ,2018/12/06,2019/01/03,-1.37
"Reed, John F.",FDX,2017/03/06,2017/04/03,1.42
"Perdue Jr., David A.",MOS,2019/03/28,2019/04/25,-1.0
"Carper, Thomas R.",DD,2014/06/13,2014/07/11,-1.38
"Perdue Jr., David A.",RF,2018/10/23,2018/11/20,-0.24
"Hoeven, John",F,2017/05/15,2017/06/12,0.27
"Perdue Jr., David A.",SPY,2018/11/26,2018/12/24,-28.99
"Perdue Jr., David A.",UPS,2018/02/09,2018/03/09,3.7
"Reed, John F.",XSD,2016/12/14,2017/01/11,0.98
"Shalala, Donna",FBC,2019/04/30,2019/05/28,-4.31
"Perdue Jr., David A.",HYH,2016/01/21,2016/02/18,0.63
"McConnell Jr., A. M.",WFC,2017/09/07,2017/10/05,5.67
"Reed, John F.",HACK,2016/11/23,2016/12/21,-0.61
"Whitehouse, Sheldon",BAC,2017/05/16,2017/06/13,-0.17
"Perdue Jr., David A.",BAX,2015/08/25,2015/09/22,-2.2
"Murray, Patty",GE,2017/03/16,2017/04/13,-0.35
"Whitehouse, Sheldon",T,2015/07/07,2015/08/04,-0.96
"Shalala, Donna",PGRE,2019/05/15,2019/06/12,0.06
"Perdue Jr., David A.",DVN,2015/08/31,2015/09/28,-4.37
"Collins, Susan M.",MTD,2015/01/13,2015/02/10,6.31
"Perdue Jr., David A.",HBI,2018/05/08,2018/06/05,1.97
"Carper, Thomas R.",RHI,2017/08/31,2017/09/28,5.16
"Perdue Jr., David A.",HBI,2018/05/01,2018/05/29,0.05
"Perdue Jr., David A.",PFE,2017/02/14,2017/03/14,1.52
"Shalala, Donna",AVY,2019/03/06,2019/04/03,5.09
"Reed, John F.",AAPL,2014/03/28,2014/04/25,1.12
"Hoeven, John",XOM,2019/11/04,2019/12/02,-2.28
"Carper, Thomas R.",ABT,2015/02/12,2015/03/12,1.8
"Whitehouse, Sheldon",NWL,2017/08/24,2017/09/21,-6.38
"Inhofe, James M.",MSFT,2017/07/20,2017/08/17,-0.65
"Beyer, Donald S.",CGNX,2019/12/24,2020/01/21,2.12
"Perdue Jr., David A.",CIT,2015/02/05,2015/03/05,0.41
"Shalala, Donna",ABEV,2019/03/15,2019/04/12,0.12
"Capito, Shelley M.",SFTBY,2017/09/08,2017/10/06,0.9
"Murray, Patty",KAR,2017/03/16,2017/04/13,-1.12
"Perdue Jr., David A.",CZR,2017/10/06,2017/11/03,1.76
"Shalala, Donna",LUKOY,2019/03/19,2019/04/16,-0.87
"Perdue Jr., David A.",CVX,2017/04/04,2017/05/02,-2.06
"Cassidy, William",IHE,2015/08/27,2015/09/24,-8.32
"Collins, Susan M.",SNA,2014/07/23,2014/08/20,2.41
"Roberts, Pat",KSU,2014/03/05,2014/04/02,7.47
"Whitehouse, Sheldon",SLB,2014/03/20,2014/04/17,9.87
"Perdue Jr., David A.",UN,2019/02/25,2019/03/25,2.73
"Roberts, Pat",AAPL,2015/03/25,2015/04/22,0.63
"Roberts, Pat",NOC,2016/11/14,2016/12/12,-23.45
"Reed, John F.",IYT,2016/09/02,2016/09/30,1.63
"Collins, Susan M.",UL,2015/01/13,2015/02/10,2.11
"Collins, Susan M.",AMT,2014/05/07,2014/06/04,0.48
"Whitehouse, Sheldon",SBUX,2016/11/15,2016/12/13,4.8
"Shalala, Donna",SHAK,2019/05/15,2019/06/12,5.5
"Cassidy, William",MDT,2019/01/25,2019/02/22,6.08
"Joyce, David P.",SPY,2019/06/21,2019/07/19,3.88
"Capito, Shelley M.",INCY,2017/09/08,2017/10/06,-14.44
"Perdue Jr., David A.",CZR,2018/06/28,2018/07/26,3.65
"Cassidy, William",AFL,2018/04/23,2018/05/21,0.31
"Whitehouse, Sheldon",GILD,2016/01/05,2016/02/02,-16.22
"Perdue Jr., David A.",PYPL,2017/12/26,2018/01/23,10.52
"Capito, Shelley M.",WEC,2017/09/05,2017/10/03,-2.13
"Beyer, Donald S.",SPLK,2019/12/24,2020/01/21,7.72
"Capito, Shelley M.",ES,2018/04/05,2018/05/03,-0.46
"Perdue Jr., David A.",ENTG,2018/10/26,2018/11/23,2.77
"Roberts, Pat",BA,2018/02/05,2018/03/05,12.0
"Capito, Shelley M.",NEE,2018/04/05,2018/05/03,0.05
"Whitehouse, Sheldon",PGR,2019/04/18,2019/05/16,2.21
"Capito, Shelley M.",RCL,2017/09/08,2017/10/06,6.74
"Perdue Jr., David A.",URBN,2017/06/22,2017/07/20,0.78
"Perdue Jr., David A.",LYV,2016/01/13,2016/02/10,-2.71
"Shalala, Donna",SPR,2019/02/20,2019/03/20,-5.78
"Hoeven, John",MPC,2019/12/31,2020/01/28,-6.7
"Inhofe, James M.",CHKP,2017/01/26,2017/02/23,2.84
"Roberts, Pat",DIS,2019/11/04,2019/12/02,17.73
"Capito, Shelley M.",JPM,2018/04/05,2018/05/03,-5.64
"Whitehouse, Sheldon",BIIB,2015/05/07,2015/06/04,0.7
"Perdue Jr., David A.",CZR,2018/12/31,2019/01/28,8.45
"Collins, Susan M.",DAL,2014/04/11,2014/05/09,4.33
"Whitehouse, Sheldon",GS,2016/12/13,2017/01/10,3.4
"Whitehouse, Sheldon",BIIB,2015/08/04,2015/09/01,-33.04
"Perdue Jr., David A.",DVN,2018/02/02,2018/03/02,-10.16
"Shalala, Donna",MED,2019/04/30,2019/05/28,-11.78
"Perdue Jr., David A.",LGF-B,2018/12/07,2019/01/04,-0.38
"Connolly, Gerald E.",ERH,2019/12/10,2020/01/07,0.2
"Perdue Jr., David A.",AXTA,2018/02/06,2018/03/06,1.75
"Capito, Shelley M.",APD,2018/04/24,2018/05/22,4.36
"Capito, Shelley M.",T,2018/04/24,2018/05/22,-2.44
"Perdue Jr., David A.",CZR,2018/08/10,2018/09/07,1.89
"Shalala, Donna",G,2019/03/19,2019/04/16,1.86
"Perdue Jr., David A.",GIS,2018/04/24,2018/05/22,-2.52
"Perdue Jr., David A.",BOIVF,2019/11/08,2019/12/06,-0.19
"Perdue Jr., David A.",BAC,2016/04/07,2016/05/05,1.18
"Perdue Jr., David A.",HBI,2018/11/01,2018/11/29,-0.46
"Shalala, Donna",H,2019/04/16,2019/05/14,-0.38
"Shalala, Donna",BIDU,2019/02/15,2019/03/15,-2.47
"Perdue Jr., David A.",WLK,2016/11/08,2016/12/06,6.48
"Langevin, James R.",HUYA,2019/11/20,2019/12/18,-4.27
"Whitehouse, Sheldon",GILD,2015/04/07,2015/05/05,5.36
"Murray, Patty",T,2017/03/16,2017/04/13,-2.0
"Perdue Jr., David A.",FEYE,2016/08/04,2016/09/01,-2.11
"Doggett, Lloyd",PPG,2019/12/12,2020/01/09,-4.44
"Capito, Shelley M.",USB,2017/01/30,2017/02/27,2.55
"Inhofe, James M.",LEA,2018/06/28,2018/07/26,-13.03
"Roberts, Pat",JPM,2018/01/04,2018/02/01,7.12
"Roberts, Pat",NOC,2018/08/20,2018/09/17,12.8
"Collins, Susan M.",PSX,2014/07/23,2014/08/20,5.13
"Murray, Patty",STT,2017/03/16,2017/04/13,-2.33
"Shalala, Donna",FNB,2019/03/06,2019/04/03,-0.97
"Shalala, Donna",KUBTY,2019/02/15,2019/03/15,-0.63
"Perdue Jr., David A.",MRK,2017/10/30,2017/11/27,-0.79
"Collins, Susan M.",WCN,2014/06/19,2014/07/17,0.37
"Perdue Jr., David A.",M,2019/05/30,2019/06/27,0.66
"Perdue Jr., David A.",GM,2017/04/28,2017/05/26,-2.2
"Capito, Shelley M.",CSCO,2018/04/05,2018/05/03,2.42
"Perdue Jr., David A.",SPY,2018/06/27,2018/07/25,11.3
"Peters, Gary C.",ARCC,2017/11/13,2017/12/11,0.3
"Shalala, Donna",REXR,2019/04/30,2019/05/28,0.09
"Whitehouse, Sheldon",GS,2018/08/28,2018/09/25,-9.9
"Perdue Jr., David A.",KN,2015/01/08,2015/02/05,-0.46
"Perdue Jr., David A.",FDX,2019/05/23,2019/06/20,8.55
"Roberts, Pat",NOC,2018/02/05,2018/03/05,13.57
"Carper, Thomas R.",PNQI,2015/02/20,2015/03/20,0.52
"Shalala, Donna",EXAS,2019/06/19,2019/07/17,-0.77
"Capito, Shelley M.",BDX,2018/04/05,2018/05/03,7.05
"Peters, Gary C.",WPC,2016/01/26,2016/02/23,-1.86
"Capito, Shelley M.",MMM,2016/04/19,2016/05/17,-1.41
"Whitehouse, Sheldon",PRU,2014/11/25,2014/12/23,5.54
"Whitehouse, Sheldon",TSLA,2017/08/24,2017/09/21,3.5
"Perdue Jr., David A.",UPS,2018/02/12,2018/03/12,3.57
"Roberts, Pat",BIDU,2014/03/06,2014/04/03,-21.66
"Perdue Jr., David A.",BAX,2015/08/28,2015/09/25,-3.8
"Perdue Jr., David A.",CZR,2017/07/28,2017/08/25,3.02
"Collins, Susan M.",CVS,2015/01/13,2015/02/10,2.31
"Shalala, Donna",HL,2019/01/09,2019/02/06,-0.21
"Shalala, Donna",VCRA,2019/01/09,2019/02/06,-0.01
"Collins, Susan M.",GILD,2014/11/10,2014/12/08,-1.77
"Inhofe, James M.",CERN,2016/12/01,2016/12/29,-0.91
"Perdue Jr., David A.",PEP,2018/04/20,2018/05/18,-6.05
"Perdue Jr., David A.",GPK,2019/07/30,2019/08/27,-1.65
"Perdue Jr., David A.",FEYE,2019/06/28,2019/07/26,1.07
"Roberts, Pat",AMZN,2018/01/25,2018/02/22,121.17
"Roberts, Pat",BIDU,2014/03/07,2014/04/04,-31.81
"Perdue Jr., David A.",FEYE,2016/12/16,2017/01/13,0.01
"Whitehouse, Sheldon",FB,2016/03/24,2016/04/21,0.79
"Perdue Jr., David A.",BWXT,2018/12/07,2019/01/04,-3.25
"Perdue Jr., David A.",DISCA,2018/01/16,2018/02/13,-1.35
"Perdue Jr., David A.",ALB,2019/12/31,2020/01/28,7.94
"Shalala, Donna",DBSDY,2019/02/15,2019/03/15,1.16
"Courtney, Joe",HD,2019/12/31,2020/01/28,15.83
"Whitehouse, Sheldon",AMGN,2017/05/24,2017/06/21,14.67
"Inhofe, James M.",MSFT,2018/02/09,2018/03/09,9.39
"Whitehouse, Sheldon",MCK,2017/02/23,2017/03/23,-2.28
"Reed, John F.",ADI,2017/03/06,2017/04/03,-1.73
"Perdue Jr., David A.",PFE,2017/02/09,2017/03/09,1.54
"Inhofe, James M.",GILD,2016/01/28,2016/02/25,1.48
"Roberts, Pat",FB,2014/03/14,2014/04/11,-9.63
"Malinowski, Tom",YEXT,2019/11/14,2019/12/12,-2.06
"Perdue Jr., David A.",DPM,2016/04/21,2016/05/19,0.32
"Capito, Shelley M.",ACN,2018/04/05,2018/05/03,-0.45
"Inhofe, James M.",XON,2017/08/23,2017/09/20,1.2
"Collins, Susan M.",MMM,2015/02/20,2015/03/20,-0.44
"Cassidy, William",XOM,2018/04/25,2018/05/23,2.84
"Reed, John F.",AMG,2016/07/25,2016/08/22,-4.16
"Shalala, Donna",WPC,2019/04/03,2019/05/01,0.59
"Beyer, Donald S.",NKE,2019/12/24,2020/01/21,4.04
"McConnell Jr., A. M.",WFC,2018/09/06,2018/10/04,-5.25
"Whitehouse, Sheldon",BTO,2018/06/13,2018/07/11,-1.23
"Perdue Jr., David A.",AAPL,2016/02/03,2016/03/02,1.2
"Perdue Jr., David A.",KR,2019/08/02,2019/08/30,1.68
"Perdue Jr., David A.",GLW,2019/05/15,2019/06/12,1.08
