ECL,0.0923,0.0219,-0.0636
DCP,-0.0054,-0.6048,-0.8729
FMX,-0.1763,-0.3904,-0.0278
AMD,3.4811,1.5751,0.694
AHKSY,-0.2244,0.1923,0.0798
HRL,0.375,0.2534,0.0497
PDM,-0.1386,-0.0767,-0.0097
XLV,-0.0042,-0.0582,0.0975
GBT,-0.3657,0.141,0.1918
VEA,0.2442,-0.0525,0.0661
HBAN,0.0733,0.1632,0.1175
ASML,0.4906,0.139,0.3018
AWK,0.2898,0.2706,0.094
DLPH,0.1785,0.2915,0.1908
UBSI,0.1252,-0.2206,0.0092
BFAM,0.7869,0.3067,0.1456
MS,-0.0798,0.2362,0.005
AAWW,2.2469,1.0009,0.4611
COTY,-0.1992,-0.3526,-0.5748
CRSP,1.0743,1.0779,2.04
LAUR,-0.1029,-0.3899,0.0039
KMB,-0.1183,-0.174,-0.1047
SCHW,0.0617,0.1252,-0.0481
AEE,0.467,0.25,0.1378
DASTY,0.8135,0.2348,0.034
