name,ticker_purch,tdate_purch,bought_?,s_104,p_104,s_52,p_52,s_26,p_26
"Davis, Susan A.",FTNT,2020/03/16,2020/03/16,2022/03/14,2.6026,2021/03/15,1.502,2020/09/14,0.545
"Collins, Susan M.",AAPL,2015/01/13,2015/01/13,2017/01/10,0.072,2016/01/12,-0.1001,2015/07/14,0.1339
"Cruz, Rafael E.",BFK,2014/02/06,2014/02/06,2016/02/04,0.1514,2015/02/05,0.1342,2014/08/07,0.0352
"Doggett, Lloyd",PPG,2020/12/14,2020/12/14,2022/12/12,,2021/12/13,0.1448,2021/06/14,0.2322
"Lee, Susie",ARMK,2020/04/27,2020/04/27,2022/04/25,,2021/04/26,0.5851,2020/10/26,0.1577
"Perdue Jr., David A.",AAPL,2016/02/01,2016/02/01,2018/01/29,0.7554,2017/01/30,0.2613,2016/08/01,0.096
"Rutherford, John",ENLAY,2020/05/27,2020/05/27,2022/05/25,,2021/05/26,0.3885,2020/11/25,0.4074
"Perdue Jr., David A.",EAF,2019/05/28,2019/05/28,2021/05/25,0.2879,2020/05/26,-0.3268,2019/11/26,0.3785
"Beyer, Donald S.",DAIUF,2020/11/18,2020/11/18,2022/11/16,,2021/11/17,,2021/05/19,
"Phillips, Dean",MMM,2020/09/23,2020/09/23,2022/09/21,,2021/09/22,0.113,2021/03/24,0.1777
"Cisneros, Gilbert",INTU,2020/07/30,2020/07/30,2022/07/28,,2021/07/29,0.7508,2021/01/28,0.2371
"Whitehouse, Sheldon",INTC,2019/04/18,2019/04/18,2021/04/15,0.1017,2020/04/16,0.0237,2019/10/17,-0.1092
"Green, Mark",SHLX,2020/11/23,2020/11/23,2022/11/21,,2021/11/22,0.1357,2021/05/24,0.5099
"Perdue Jr., David A.",TRP,2020/03/26,2020/03/26,2022/03/24,0.3329,2021/03/25,0.0952,2020/09/24,0.0277
"Inhofe, James M.",NTLA,2017/10/19,2017/10/19,2019/10/17,-0.5848,2018/10/18,-0.1382,2018/04/19,-0.1815
"Axne, Cynthia",JEF,2019/02/04,2019/02/04,2021/02/01,0.229,2020/02/03,0.1427,2019/08/05,-0.0625
"Gianforte, Greg",MLCO,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,-0.3498,2021/05/14,-0.0254
"Carper, Thomas R.",AAPL,2015/04/22,2015/04/22,2017/04/19,0.1067,2016/04/20,-0.161,2015/10/21,-0.1016
"Clark, Katherine M.",SPGI,2020/11/05,2020/11/05,2022/11/03,,2021/11/04,0.2908,2021/05/06,0.0933
"DelBene, Suzan K.",MSFT,2020/03/31,2020/03/31,2022/03/29,,2021/03/30,0.4469,2020/09/29,0.2973
"Whitehouse, Sheldon",AMGN,2015/03/10,2015/03/10,2017/03/07,0.1525,2016/03/08,-0.0539,2015/09/08,-0.0073
"Collins, Susan M.",RHHBY,2014/04/04,2014/04/04,2016/04/01,-0.1828,2015/04/03,-0.0527,2014/10/03,-0.0206
"Perdue Jr., David A.",GLW,2019/04/30,2019/04/30,2021/04/27,0.437,2020/04/28,-0.2799,2019/10/29,-0.0329
"Gottheimer, Josh",PYPL,2020/09/25,2020/09/25,2022/09/23,,2021/09/24,0.5026,2021/03/26,0.2868
"Inhofe, James M.",DHR,2018/07/26,2018/07/26,2020/07/23,0.9278,2019/07/25,0.3739,2019/01/24,0.0189
"Conaway, K. M.",AAPL,2020/04/15,2020/04/15,2022/04/13,,2021/04/14,0.8813,2020/10/14,0.7119
"Marchant, Kenny",MA,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.0544,2021/05/20,0.0914
"Gottheimer, Josh",BMRN,2019/12/16,2019/12/16,2021/12/13,0.0193,2020/12/14,0.0024,2020/06/15,0.2701
"Beyer, Donald S.",NDAQ,2020/02/14,2020/02/14,2022/02/11,0.5136,2021/02/12,0.236,2020/08/14,0.1232
"Collins, Susan M.",VFC,2014/05/07,2014/05/07,2016/05/04,0.0584,2015/05/06,0.1695,2014/11/05,0.1268
"Gibbs, Bob",AAPL,2020/01/08,2020/01/08,2022/01/05,1.3591,2021/01/06,0.7116,2020/07/08,0.2598
"Roberts, Pat",BBY,2020/08/18,2020/08/18,2022/08/16,,2021/08/17,0.0059,2021/02/16,0.0958
"Perdue Jr., David A.",FEYE,2016/07/15,2016/07/15,2018/07/13,0.0503,2017/07/14,-0.0753,2017/01/13,-0.1951
"Hern, Kevin",CB,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,0.2656,2021/01/25,0.1447
"Green, Mark",WES,2020/09/16,2020/09/16,2022/09/14,,2021/09/15,1.5132,2021/03/17,1.3942
"Perdue Jr., David A.",OKE,2019/06/25,2019/06/25,2021/06/22,-0.1769,2020/06/23,-0.4604,2019/12/24,0.1325
"Gottheimer, Josh",HMN,2020/02/14,2020/02/14,2022/02/11,-0.0975,2021/02/12,-0.1402,2020/08/14,-0.1235
"Axne, Cynthia",JNJ,2020/02/13,2020/02/13,2022/02/10,0.1316,2021/02/11,0.1065,2020/08/13,-0.014
"Wyden, Ronald L.",UBER,2020/05/08,2020/05/08,2022/05/06,,2021/05/07,0.4649,2020/11/06,0.3397
"Beyer, Donald S.",NDAQ,2019/12/23,2019/12/23,2021/12/20,0.8396,2020/12/21,0.1764,2020/06/22,0.11
"Lee, Susie",AZEK,2020/12/16,2020/12/16,2022/12/14,,2021/12/15,0.1125,2021/06/16,0.0584
"Whitehouse, Sheldon",QLIK,2014/02/25,2014/02/25,2016/02/23,,2015/02/24,,2014/08/26,
"Beyer, Donald S.",ROP,2020/08/27,2020/08/27,2022/08/25,,2021/08/26,0.1093,2021/02/25,-0.1236
"Perdue Jr., David A.",AAPL,2016/02/23,2016/02/23,2018/02/20,0.8089,2017/02/21,0.4273,2016/08/23,0.14
"Phillips, Dean",NFLX,2020/09/23,2020/09/23,2022/09/21,,2021/09/22,0.2243,2021/03/24,0.0983
"Perlmutter, Ed",MSFT,2020/11/12,2020/11/12,2022/11/10,,2021/11/11,0.5321,2021/05/13,0.1233
"Perdue Jr., David A.",ET,2019/09/18,2019/09/18,2021/09/15,-0.2979,2020/09/16,-0.5498,2020/03/18,-0.6781
"Green, Mark",USDP,2020/10/22,2020/10/22,2022/10/20,,2021/10/21,1.1254,2021/04/22,0.7633
"Miller, Carol D.",BTI,2019/02/01,2019/02/01,2021/01/29,0.0391,2020/01/31,0.2401,2019/08/02,0.0672
"Green, Mark",GMLP,2020/08/04,2020/08/04,2022/08/02,,2021/08/03,,2021/02/02,
"Green, Mark",MMLP,2020/08/10,2020/08/10,2022/08/08,,2021/08/09,0.512,2021/02/08,0.1333
"Green, Mark",ET,2020/10/22,2020/10/22,2022/10/20,,2021/10/21,0.6423,2021/04/22,0.3347
"Perdue Jr., David A.",GPK,2019/08/12,2019/08/12,2021/08/09,0.4444,2020/08/10,0.1199,2020/02/10,0.2027
"Perdue Jr., David A.",CBS,2018/01/19,2018/01/19,2020/01/17,,2019/01/18,,2018/07/20,
"Lee, Susie",OKE,2020/06/09,2020/06/09,2022/06/07,,2021/06/08,0.2282,2020/12/08,-0.0983
"Cisneros, Gilbert",CAH,2020/03/18,2020/03/18,2022/03/16,0.1817,2021/03/17,0.277,2020/09/16,0.0409
"Foxx, Virginia",BP,2020/06/22,2020/06/22,2022/06/20,,2021/06/21,0.1208,2020/12/21,-0.137
"Cassidy, William",NSC,2016/03/31,2016/03/31,2018/03/29,0.6232,2017/03/30,0.3654,2016/09/29,0.1382
"Loeffler, Kelly",DD,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,1.0416,2020/10/06,0.4969
"Comer, James",AAPL,2020/02/24,2020/02/24,2022/02/21,1.2166,2021/02/22,0.7211,2020/08/24,0.7036
"Perdue Jr., David A.",VIAB,2016/11/07,2016/11/07,2018/11/05,,2017/11/06,,2017/05/08,
"Carper, Thomas R.",CEF,2020/04/02,2020/04/02,2022/03/31,,2021/04/01,0.1846,2020/10/01,0.2557
"Shalala, Donna",RDUS,2019/04/16,2019/04/16,2021/04/13,-0.1508,2020/04/14,-0.4057,2019/10/15,0.1408
"Perdue Jr., David A.",FEYE,2016/12/16,2016/12/16,2018/12/14,0.411,2017/12/15,0.0905,2017/06/16,0.1386
"Green, Mark",GMLP,2020/10/05,2020/10/05,2022/10/03,,2021/10/04,,2021/04/05,
"Perdue Jr., David A.",BRK-B,2018/06/21,2018/06/21,2020/06/18,-0.0461,2019/06/20,0.0979,2018/12/20,0.0229
"Lee, Susie",RXT,2020/12/16,2020/12/16,2022/12/14,,2021/12/15,-0.3609,2021/06/16,-0.0017
"Marchant, Kenny",ORCL,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.6854,2021/05/20,0.4102
"Cisneros, Gilbert",KMX,2020/01/28,2020/01/28,2022/01/25,0.12,2021/01/26,0.2802,2020/07/28,0.0076
"Perdue Jr., David A.",MOS,2019/03/28,2019/03/28,2021/03/25,0.1005,2020/03/26,-0.5944,2019/09/26,-0.2615
"Gottheimer, Josh",SNAP,2020/04/23,2020/04/23,2022/04/21,,2021/04/22,2.516,2020/10/22,1.3123
"Gianforte, Greg",BCS,2020/03/18,2020/03/18,2022/03/16,1.3829,2021/03/17,1.6184,2020/09/16,0.3622
"Whitehouse, Sheldon",SLB,2014/03/20,2014/03/20,2016/03/17,-0.1809,2015/03/19,-0.1039,2014/09/18,0.1484
"Murray, Patty",STT,2017/03/16,2017/03/16,2019/03/14,-0.1257,2018/03/15,0.3213,2017/09/14,0.172
"Perdue Jr., David A.",URBN,2017/05/17,2017/05/17,2019/05/15,0.3167,2018/05/16,1.0923,2017/11/15,0.2745
"Perdue Jr., David A.",ENB,2020/03/13,2020/03/13,2022/03/11,0.5705,2021/03/12,0.2831,2020/09/11,0.1
"Perdue Jr., David A.",DOW,2020/03/26,2020/03/26,2022/03/24,1.118,2021/03/25,1.0674,2020/09/24,0.5383
"Cisneros, Gilbert",DIS,2020/09/16,2020/09/16,2022/09/14,,2021/09/15,0.3801,2021/03/17,0.4639
"Castor, Kathy",BRK.B,2020/09/25,2020/09/25,2022/09/23,,2021/09/24,,2021/03/26,
"Gottheimer, Josh",EXAS,2020/10/26,2020/10/26,2022/10/24,,2021/10/25,-0.1456,2021/04/26,0.2553
"Collins, Susan M.",DHR,2017/03/02,2017/03/02,2019/02/28,0.4623,2018/03/01,0.1136,2017/08/31,-0.0438
"Shalala, Donna",HPQ,2019/02/05,2019/02/05,2021/02/02,0.0943,2020/02/04,-0.0491,2019/08/06,-0.1505
"Shalala, Donna",NVCR,2019/06/19,2019/06/19,2021/06/16,2.6128,2020/06/17,0.0653,2019/12/18,0.3633
"Perdue Jr., David A.",RF,2017/06/26,2017/06/26,2019/06/24,0.0686,2018/06/25,0.3376,2017/12/25,0.2715
"Langevin, James R.",DIA,2020/02/24,2020/02/24,2022/02/21,0.1995,2021/02/22,0.1202,2020/08/24,0.0035
"Gianforte, Greg",NGG,2020/03/18,2020/03/18,2022/03/16,0.3416,2021/03/17,0.0533,2020/09/16,-0.0021
"Gottheimer, Josh",VIAV,2020/05/07,2020/05/07,2022/05/05,,2021/05/06,0.3819,2020/11/05,0.1163
"Loeffler, Kelly",CTSH,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.6257,2020/10/06,0.4416
"Wyden, Ronald L.",UPS,2020/08/17,2020/08/17,2022/08/15,,2021/08/16,0.2144,2021/02/15,0.0098
"Marchant, Kenny",DG,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.0601,2021/05/20,-0.0287
"Perdue Jr., David A.",FOX,2017/04/24,2017/04/24,2019/04/22,,2018/04/23,,2017/10/23,
"Marchant, Kenny",ICE,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.3523,2021/05/20,0.1103
"Inhofe, James M.",UNH,2018/01/11,2018/01/11,2020/01/09,0.3143,2019/01/10,0.0821,2018/07/12,0.1382
"Axne, Cynthia",BRK.B,2019/04/23,2019/04/23,2021/04/20,,2020/04/21,,2019/10/22,
"DelBene, Suzan K.",MSFT,2020/08/31,2020/08/31,2022/08/29,,2021/08/30,0.3361,2021/03/01,0.0389
"Perdue Jr., David A.",CZR,2018/06/20,2018/06/20,2020/06/17,-0.0189,2019/06/19,0.2099,2018/12/19,-0.1568
"Green, Mark",SHLX,2020/08/14,2020/08/14,2022/08/12,,2021/08/13,0.048,2021/02/12,-0.0347
"Whitehouse, Sheldon",AMGN,2017/05/24,2017/05/24,2019/05/22,0.1031,2018/05/23,0.155,2017/11/22,0.1013
"Gottheimer, Josh",SGIOY,2020/02/14,2020/02/14,2022/02/11,0.1268,2021/02/12,-0.0225,2020/08/14,-0.0099
"Frankel, Lois",HXL,2020/06/09,2020/06/09,2022/06/07,,2021/06/08,0.357,2020/12/08,0.2018
"Beyer, Donald S.",NTLA,2020/01/14,2020/01/14,2022/01/11,6.445,2021/01/12,4.2971,2020/07/14,0.5425
"Perdue Jr., David A.",CZR,2018/06/28,2018/06/28,2020/06/25,-0.0027,2019/06/27,0.1299,2018/12/27,-0.1269
"Whitehouse, Sheldon",KHC,2018/06/13,2018/06/13,2020/06/10,-0.4549,2019/06/12,-0.4985,2018/12/12,-0.1906
"Carper, Thomas R.",DD,2012/12/17,2012/12/17,2014/12/15,0.3705,2013/12/16,0.3168,2013/06/17,0.0811
"Perdue Jr., David A.",FEYE,2016/06/24,2016/06/24,2018/06/22,0.0297,2017/06/23,-0.0167,2016/12/23,-0.2318
"Perdue Jr., David A.",SUN,2018/02/09,2018/02/09,2020/02/07,0.064,2019/02/08,-0.0056,2018/08/10,-0.0528
"Gottheimer, Josh",SAM,2020/08/13,2020/08/13,2022/08/11,,2021/08/12,-0.2246,2021/02/11,0.3565
"Lowenthal, Alan S.",DEACU,2020/01/30,2020/01/30,2022/01/27,,2021/01/28,,2020/07/30,
"Beyer, Donald S.",NVDA,2020/11/17,2020/11/17,2022/11/15,,2021/11/16,1.2341,2021/05/18,0.0561
"Reed, John F.",CELG,2017/02/21,2017/02/21,2019/02/19,,2018/02/20,,2017/08/22,
"Wyden, Ronald L.",AAPL,2020/07/20,2020/07/20,2022/07/18,,2021/07/19,0.4686,2021/01/18,0.314
"Wyden, Ronald L.",COUP,2020/08/05,2020/08/05,2022/08/03,,2021/08/04,-0.3126,2021/02/03,0.0469
"Phillips, Dean",CMCSA,2020/12/16,2020/12/16,2022/12/14,,2021/12/15,-0.064,2021/06/16,0.1151
"Hern, Kevin",ADBE,2020/04/09,2020/04/09,2022/04/07,,2021/04/08,0.5877,2020/10/08,0.5629
"Perlmutter, Ed",COST,2020/03/18,2020/03/18,2022/03/16,0.7636,2021/03/17,0.0662,2020/09/16,0.1271
"Loeffler, Kelly",ICE,2020/02/26,2020/02/26,2022/02/23,0.3386,2021/02/24,0.1919,2020/08/26,0.1221
"Axne, Cynthia",ACGL,2020/12/15,2020/12/15,2022/12/13,,2021/12/14,0.2723,2021/06/15,0.1469
"Capito, Shelley M.",AMT,2020/12/31,2020/12/31,2022/12/29,,2021/12/30,0.3042,2021/07/01,0.2141
"Clark, Katherine M.",XYL,2020/11/05,2020/11/05,2022/11/03,,2021/11/04,0.4277,2021/05/06,0.3133
"Shalala, Donna",FMX,2019/04/05,2019/04/05,2021/04/02,-0.1763,2020/04/03,-0.3904,2019/10/04,-0.0278
"Whitehouse, Sheldon",MET,2016/03/24,2016/03/24,2018/03/22,0.2254,2017/03/23,0.231,2016/09/22,0.0567
"Perdue Jr., David A.",DOW,2019/07/15,2019/07/15,2021/07/12,0.2481,2020/07/13,-0.1816,2020/01/13,0.0324
"Cisneros, Gilbert",WBA,2020/03/18,2020/03/18,2022/03/16,-0.0478,2021/03/17,0.0739,2020/09/16,-0.2778
"Cassidy, William",AFL,2018/04/23,2018/04/23,2020/04/20,-0.2111,2019/04/22,0.073,2018/10/22,-0.0187
"Loeffler, Kelly",PG,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.1724,2020/10/06,0.2022
"Perdue Jr., David A.",KN,2015/02/26,2015/02/26,2017/02/23,-0.0144,2016/02/25,-0.4171,2015/08/27,-0.2117
"Whitehouse, Sheldon",USB,2017/01/25,2017/01/25,2019/01/23,-0.0393,2018/01/24,0.0999,2017/07/26,0.0097
"Curtis, John",LVS,2020/03/27,2020/03/27,2022/03/25,-0.1074,2021/03/26,0.3664,2020/09/25,0.0501
"Loeffler, Kelly",CR,2020/03/20,2020/03/20,2022/03/18,1.5557,2021/03/19,1.2248,2020/09/18,0.2717
"Conaway, K. M.",ITOT,2020/05/19,2020/05/19,2022/05/17,,2021/05/18,0.447,2020/11/17,0.246
"Perdue Jr., David A.",PFE,2017/02/27,2017/02/27,2019/02/25,0.2579,2018/02/26,0.0699,2017/08/28,-0.023
"Gianforte, Greg",CCLAY,2020/03/18,2020/03/18,2022/03/16,,2021/03/17,,2020/09/16,
"Cisneros, Gilbert",ROP,2020/03/18,2020/03/18,2022/03/16,0.5867,2021/03/17,0.3966,2020/09/16,0.4311
"Capito, Shelley M.",APD,2018/04/04,2018/04/04,2020/04/01,0.2132,2019/04/03,0.2048,2018/10/03,0.072
"McKinley, David B.",SBUX,2020/03/23,2020/03/23,2022/03/21,0.5765,2021/03/22,0.9241,2020/09/21,0.4869
"Green, Mark",MPLX,2020/06/11,2020/06/11,2022/06/09,,2021/06/10,0.6591,2020/12/10,0.283
"Perdue Jr., David A.",FOX,2015/05/11,2015/05/11,2017/05/08,,2016/05/09,,2015/11/09,
"Perdue Jr., David A.",BOIVF,2019/11/07,2019/11/07,2021/11/04,0.2949,2020/11/05,-0.1452,2020/05/07,-0.4091
"Capito, Shelley M.",F,2016/06/13,2016/06/13,2018/06/11,-0.0736,2017/06/12,-0.138,2016/12/12,-0.0069
"Axne, Cynthia",GOOG,2019/05/31,2019/05/31,2021/05/28,1.1884,2020/05/29,0.2879,2019/11/29,0.183
"Perdue Jr., David A.",SBUX,2015/08/24,2015/08/24,2017/08/21,0.1225,2016/08/22,0.1705,2016/02/22,0.2365
"Perdue Jr., David A.",NKE,2016/05/16,2016/05/16,2018/05/14,0.2001,2017/05/15,-0.055,2016/11/14,-0.1118
"Hern, Kevin",CR,2020/07/27,2020/07/27,2022/07/25,,2021/07/26,0.5157,2021/01/25,0.3058
"Banks, James E.",KR,2020/12/18,2020/12/18,2022/12/16,,2021/12/17,0.4858,2021/06/18,0.2523
"Axne, Cynthia",MA,2020/04/22,2020/04/22,2022/04/20,,2021/04/21,0.4929,2020/10/21,0.3101
"Cisneros, Gilbert",MSFT,2020/03/18,2020/03/18,2022/03/16,1.056,2021/03/17,0.6788,2020/09/16,0.4778
"Carper, Thomas R.",RHI,2017/08/31,2017/08/31,2019/08/29,0.197,2018/08/30,0.7438,2018/03/01,0.2672
"Courtney, Joe",CB,2019/12/31,2019/12/31,2021/12/28,0.2492,2020/12/29,-0.0228,2020/06/30,-0.1888
"Carper, Thomas R.",DD,2013/06/13,2013/06/13,2015/06/11,0.5273,2014/06/12,0.5353,2013/12/12,0.1891
"Perdue Jr., David A.",GLW,2018/04/25,2018/04/25,2020/04/22,-0.2586,2019/04/24,0.2955,2018/10/24,0.1625
"Capito, Shelley M.",MMM,2018/04/05,2018/04/05,2020/04/02,-0.3813,2019/04/04,-0.0212,2018/10/04,-0.021
"Beyer, Donald S.",TDDXX,2020/03/02,2020/03/02,2022/02/28,,2021/03/01,,2020/08/31,
"Loeffler, Kelly",CAH,2020/04/07,2020/04/07,2022/04/05,,2021/04/06,0.2302,2020/10/06,-0.045
"Perdue Jr., David A.",AXTA,2018/08/15,2018/08/15,2020/08/12,-0.1909,2019/08/14,-0.0744,2019/02/13,-0.0995
"Cisneros, Gilbert",MGM,2020/03/18,2020/03/18,2022/03/16,4.576,2021/03/17,4.4246,2020/09/16,2.1031
"Gottheimer, Josh",HAE,2020/05/15,2020/05/15,2022/05/13,,2021/05/14,-0.4466,2020/11/13,0.0759
"Malinowski, Tom",CMLFU,2020/10/15,2020/10/15,2022/10/13,,2021/10/14,,2021/04/15,
"Phillips, Dean",BKNG,2020/01/27,2020/01/27,2022/01/24,0.2084,2021/01/25,0.0585,2020/07/27,-0.1065
"Perdue Jr., David A.",WPX,2019/01/18,2019/01/18,2021/01/15,,2020/01/17,,2019/07/19,
"Welch, Peter",MDT,2020/03/09,2020/03/09,2022/03/07,0.1464,2021/03/08,0.2557,2020/09/07,0.1185
"Roberts, Pat",AMZN,2020/04/24,2020/04/24,2022/04/22,,2021/04/23,0.3917,2020/10/23,0.3213
"Beyer, Donald S.",NEE,2020/08/28,2020/08/28,2022/08/26,,2021/08/27,0.2027,2021/02/26,0.0698
"Perdue Jr., David A.",WFM,2017/03/10,2017/03/10,2019/03/08,,2018/03/09,,2017/09/08,
"Perdue Jr., David A.",MSM,2020/03/20,2020/03/20,2022/03/18,0.6314,2021/03/19,0.7942,2020/09/18,0.326
"Roberts, Pat",DVN,2018/01/03,2018/01/03,2020/01/01,-0.3937,2019/01/02,-0.4724,2018/07/04,0.0286
"Cisneros, Gilbert",SBCF,2020/11/03,2020/11/03,2022/11/01,,2021/11/02,0.6738,2021/05/04,0.6678
"Joyce, David P.",VEA,2019/06/21,2019/06/21,2021/06/18,0.2442,2020/06/19,-0.0525,2019/12/20,0.0661
"Schrader, Kurt",CTXS,2020/10/26,2020/10/26,2022/10/24,,2021/10/25,-0.1899,2021/04/26,0.1493
"Perdue Jr., David A.",LGF-B,2018/12/17,2018/12/17,2020/12/14,-0.4024,2019/12/16,-0.3651,2019/06/17,-0.2073
"Beyer, Donald S.",BRK.B,2020/01/13,2020/01/13,2022/01/10,,2021/01/11,,2020/07/13,
"Inhofe, James M.",COHR,2017/10/12,2017/10/12,2019/10/10,-0.3819,2018/10/11,-0.4672,2018/04/12,-0.2922
"Brooks, Mo",DUK,2020/04/13,2020/04/13,2022/04/11,,2021/04/12,0.1061,2020/10/12,0.0566
"Carper, Thomas R.",SI,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,5.8312,2021/05/21,2.5467
"Malinowski, Tom",TFFP,2020/06/11,2020/06/11,2022/06/09,,2021/06/10,1.1318,2020/12/10,1.7215
"Hoeven, John",MET,2019/03/22,2019/03/22,2021/03/19,0.4552,2020/03/20,-0.3871,2019/09/20,0.1312
"Cisneros, Gilbert",EBSB,2020/07/17,2020/07/17,2022/07/15,,2021/07/16,,2021/01/15,
"Frankel, Lois",BURL,2020/08/13,2020/08/13,2022/08/11,,2021/08/12,0.8351,2021/02/11,0.3782
"Whitehouse, Sheldon",WMT,2017/08/24,2017/08/24,2019/08/22,0.4121,2018/08/23,0.2028,2018/02/22,0.1636
"Perdue Jr., David A.",DISCA,2016/06/29,2016/06/29,2018/06/27,0.1717,2017/06/28,0.0904,2016/12/28,0.1619
"Frankel, Lois",PPL,2020/02/10,2020/02/10,2022/02/07,-0.1879,2021/02/08,-0.2254,2020/08/10,-0.2161
"Whitehouse, Sheldon",T,2019/04/18,2019/04/18,2021/04/15,-0.0693,2020/04/16,-0.0619,2019/10/17,0.1801
"Conaway, K. M.",SDY,2019/12/03,2019/12/03,2021/11/30,0.166,2020/12/01,0.0053,2020/06/02,-0.1175
"Cisneros, Gilbert",BKNG,2020/07/13,2020/07/13,2022/07/11,,2021/07/12,0.2768,2021/01/11,0.3152
"Capito, Shelley M.",KYCCF,2017/09/08,2017/09/08,2019/09/06,0.1268,2018/09/07,0.0038,2018/03/09,0.1537
"Cisneros, Gilbert",BIIB,2020/02/07,2020/02/07,2022/02/04,-0.3476,2021/02/05,-0.2083,2020/08/07,-0.0903
"Cisneros, Gilbert",COST,2020/06/12,2020/06/12,2022/06/10,,2021/06/11,0.271,2020/12/11,0.2509
"Conaway, K. M.",ISD,2020/06/09,2020/06/09,2022/06/07,,2021/06/08,0.1779,2020/12/08,0.0791
"Roe, David P.",WFC,2020/06/23,2020/06/23,2022/06/21,,2021/06/22,0.5633,2020/12/22,0.0575
"Phillips, Dean",ETN,2020/01/08,2020/01/08,2022/01/05,0.7966,2021/01/06,0.3171,2020/07/08,-0.0804
"Curtis, John",MRK,2020/03/27,2020/03/27,2022/03/25,0.1722,2021/03/26,0.0597,2020/09/25,0.1407
"Perdue Jr., David A.",VLP,2015/08/04,2015/08/04,2017/08/01,-0.0406,2016/08/02,-0.1182,2016/02/02,-0.0633
"Perdue Jr., David A.",RF,2015/05/20,2015/05/20,2017/05/17,0.3775,2016/05/18,-0.0878,2015/11/18,-0.033
"Lee, Susie",DOV,2020/04/09,2020/04/09,2022/04/07,,2021/04/08,0.5258,2020/10/08,0.2336
"Foxx, Virginia",CVI,2020/04/13,2020/04/13,2022/04/11,,2021/04/12,0.0162,2020/10/12,-0.3025
"Roberts, Pat",DVN,2017/08/10,2017/08/10,2019/08/08,-0.2423,2018/08/09,0.3209,2018/02/08,0.1232
"Perdue Jr., David A.",URBN,2019/11/29,2019/11/29,2021/11/26,0.2358,2020/11/27,0.1474,2020/05/29,-0.3323
"Clark, Katherine M.",HOLX,2020/10/22,2020/10/22,2022/10/20,,2021/10/21,0.0932,2021/04/22,0.1194
"Gianforte, Greg",EVVTY,2020/11/13,2020/11/13,2022/11/11,,2021/11/12,1.1451,2021/05/14,1.2815
"Capito, Shelley M.",SGAPY,2017/09/08,2017/09/08,2019/09/06,-0.1555,2018/09/07,-0.1693,2018/03/09,-0.0649
"Perdue Jr., David A.",BMY,2016/08/11,2016/08/11,2018/08/09,-0.0156,2017/08/10,-0.0624,2017/02/09,-0.1456
"Cisneros, Gilbert",COST,2020/07/13,2020/07/13,2022/07/11,,2021/07/12,0.2586,2021/01/11,0.1295
"Perdue Jr., David A.",AAPL,2016/04/26,2016/04/26,2018/04/24,0.5655,2017/04/25,0.38,2016/10/25,0.1264
"Hoeven, John",WTW,2018/02/20,2018/02/20,2020/02/18,0.3321,2019/02/19,0.0594,2018/08/21,-0.074
"Roberts, Pat",NVDA,2017/11/30,2017/11/30,2019/11/28,0.0865,2018/11/29,-0.2045,2018/05/31,0.2684
"Wyden, Ronald L.",COUP,2020/06/24,2020/06/24,2022/06/22,,2021/06/23,-0.0445,2020/12/23,0.3709
"Langevin, James R.",DIA,2019/05/23,2019/05/23,2021/05/20,0.3414,2020/05/21,-0.0342,2019/11/21,0.0923
"Doggett, Lloyd",PG,2020/05/15,2020/05/15,2022/05/13,,2021/05/14,0.2201,2020/11/13,0.2624
"Gianforte, Greg",KMTUY,2020/01/13,2020/01/13,2022/01/10,0.0544,2021/01/11,0.252,2020/07/13,-0.1305
"Crenshaw, Daniel",LUV,2020/03/26,2020/03/26,2022/03/24,0.0358,2021/03/25,0.3918,2020/09/24,-0.1241
"Doggett, Lloyd",PG,2020/02/19,2020/02/19,2022/02/16,0.2546,2021/02/17,0.0218,2020/08/19,0.0824
"Capito, Shelley M.",PG,2018/04/24,2018/04/24,2020/04/21,0.641,2019/04/23,0.4177,2018/10/23,0.1913
"Wyden, Ronald L.",FB,2020/06/24,2020/06/24,2022/06/22,,2021/06/23,0.4323,2020/12/23,0.1313
"Carper, Thomas R.",RTH,2020/11/20,2020/11/20,2022/11/18,,2021/11/19,0.2835,2021/05/21,0.1083
"Gottheimer, Josh",AAPL,2020/01/14,2020/01/14,2022/01/11,1.1978,2021/01/12,0.6296,2020/07/14,0.2141
"Hern, Kevin",ECL,2020/04/09,2020/04/09,2022/04/07,,2021/04/08,0.2203,2020/10/08,0.1488
"Perdue Jr., David A.",PG,2015/04/02,2015/04/02,2017/03/30,0.0982,2016/03/31,0.0039,2015/10/01,-0.1272
"Marchant, Kenny",ORLT,2020/11/19,2020/11/19,2022/11/17,,2021/11/18,0.4297,2021/05/20,0.2136
"Perdue Jr., David A.",PFE,2017/03/02,2017/03/02,2019/02/28,0.2526,2018/03/01,0.0332,2017/08/31,-0.0242
