ticker,transaction_date,number_of_transactions
MFRM,1
MDCA,1
LSTR,1
LOCK,1
KWR,1
JJSF,1
IPCM,1
ICON,1
HUBG,1
HLX,1
HF,1
FNGN,1
FMBI,1
FET,1
EVR,1
DIOD,1
DFRG,1
CYBX,1
CTRL,1
CTCT,1
CRZO,1
CMN,1
CLC,1
CHEF,1
CASY,1
ATRO,1
AMSG,1
ALE,1
AKRX,1
AFSI,1
ABCO,1
AAT,1
AAON,1
NOG,1
COH,1
WASCX,1
MDDVX,1
RYN,1
CEA,1
BTF,1
MFCDX,1
PCP,1
OLN,1
COF-PP,1
HYT,1
ISIS,1
RSP,1
IXP,1
DWX,1
ILF,1
EPP,1
MDP,1
RYAM,1
BTE,1
GRMN,1
HCC,1
HUB-B,1
HTGC,1
LECO,1
OGS,1
PGH,1
PL,1
WASH,1
MLPRX,1
NTI,1
LMGEX,1
TCAP,1
SBGI,1
ROC,1
PNM,1
PRE,1
DBP,1
YHOO,1
VVC,1
VR,1
TAL,1
PWE,1
MGRC,1
LDR,1
HTS,1
HNI,1
FLY,1
FMER,1
FFBC,1
CYS,1
CNSL,1
CPSI,1
CLNY,1
CHCO,1
CBT,1
ALV,1
KMP,1
LBTYK,1
LBTYA,1
WIN,1
JPJQL,1
SJR,1
EC,1
RIG,1
BFK,1
SYMC,1
DUKH,1
VIASP,1
BYD,1
COO,1
MTN,1
PAG,1
ANSS,1
GWRE,1
LII,1
SYPR,1
GDRX,1
FXM,1
GGT,1
INTL,1
CNA,1
RARE,1
WMC,1
JOE,1
ENS,1
WAIR,1
CHNG,1
BRK.A,1
ACHC,1
ADDDYY,1
ATH,1
CLGX,1
GLPI,1
IDXXX,1
JBL,1
OKTA,1
OMF,1
SC,1
ZG,1
FNRVGX,1
ADTN,1
DTEGY,1
SANM,1
BLKB,1
JLL,1
ORA,1
HII,1
AVTR,1
FND,1
LBDAV,1
SERV,1
WTFC,1
YTRA,1
AAWW,1
CSQ,1
IBDP,1
SGIIX,1
FUND,1
SDC,1
CIM,1
FEI,1
ESGD,1
NUGL,1
RF$A,1
IAC,1
TMUSR,1
CODYY,1
TKOMY,1
WRK.V,1
HWM,1
ALFY,1
CWH,1
TNL,1
LARCX,1
MTBC,1
FEDX,1
RAD,1
FPEI,1
MAIN,1
FTTGLX,1
BATRA,1
FWONK,1
BPHSPX,1
NLY,1
HOFV,1
ANY,1
CCXI,1
ITCI,1
AVT,1
BG,1
MEOH,1
AIR,1
CPRI,1
GBCI,1
HPE,1
IDA,1
KIM,1
PVH,1
SLG,1
TTWO,1
UHS,1
UNM,1
VC,1
OIH,1
LTHM,1
WK,1
FORD,1
CISIX,1
INMD,1
ALb,1
DTM,1
SHYF,1
FCGAX,1
FNGZX,1
FLCO,1
FLCB,1
FLQL,1
FSSAX,1
FVADX,1
GCIIX,1
GOVT,1
OMBIX,1
LSFYX,1
SPTM,1
TBCIX,1
TDADX,1
TWST,1
MHK,1
EMKR,1
ACST,1
CTRM,1
CELO,1
HZD,1
GSS,1
PEJ,1
WCLD,1
GPS,1
TELL,1
LCID,1
BVALX,1
PHX,1
FAFTX,1
CMLTU,1
ETWO.W,1
TDC,1
IBTB,1
IBTJ,1
IBTI,1
IBTH,1
IBTG,1
SLYV,1
SPYS,1
SPTI,1
PDBC,1
LQD,1
IBDO,1
DESY,1
VVNT,1
VGPBF,1
ETFC,1
RCI,1
HZN,1
BF.B,1
FRFHF,1
PLTR,1
EIX,1
IGV,1
CSIQ,1
CINF,1
HTA,1
LAMR,1
XHB,1
XLC,1
BLDr,1
VSCO,1
CLNC,1
IS,1
AIO,1
EBJ,1
AlGM,1
ALGM,1
AROW,1
FMCMF,1
GCP,1
GRA,1
GTN,1
HRTX,1
MCS,1
QCHR,1
FTA,1
KBE,1
VONE,1
WSTL,1
HTZ,1
PAIDX,1
WLTL,1
SNN,1
35G.SG,1
BRX,1
EVH,1
FMAT,1
MUB,1
JAZZ,1
MFC,1
SCHH,1
BBBY,1
FTSM,1
QSY,1
FMAO,1
PDX,1
TWNK,1
VRNT,1
MRCK,1
SMFKY,1
TSS,1
SFST,1
TRBCX,1
VWIGX,1
NFFFX,1
PRGTX,1
RPBAX,1
OAKGX,1
DODWX,1
ORLT,1
VFF,1
AHT,1
WXA.F,1
HEP,1
UTG,1
XMO,1
AD,1
LAM,1
BBGLX,1
EWU,1
SLYG,1
VNQ,1
VMN,1
BTEC,1
ICSH,1
TME,1
UTGN,1
TRGIX,1
AVLR,1
SVCBY,1
ENLAY,1
VALE,1
AAIGF,1
ACM,1
MPLN,1
GCGMF,1
SEK,1
KYOCF,1
MITK,1
7XY,1
TNC,1
VAIAF,1
VOX,1
RNGR,1
PRWCX,1
HOn,1
VTRA,1
NTR,1
SNNUF,1
HS,1
PAHC,1
