ticker,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
UTX,0,0,3,2,2,2,2,3,7,0
UVV,0,0,0,0,0,0,0,1,0,0
V,0,0,3,0,2,1,4,4,37,29
VAC,0,0,0,0,0,0,0,0,4,0
VADDX,0,0,0,1,0,0,0,0,0,0
VAIAF,0,0,0,0,0,0,0,0,0,1
VALE,0,0,0,0,0,0,0,0,1,0
VAR,0,0,1,0,0,0,0,0,1,2
VAW,0,0,0,0,0,0,0,0,2,0
VC,0,0,0,0,0,0,0,0,1,0
VCRA,0,0,0,0,0,0,0,2,0,0
VCSH,0,0,0,0,0,0,0,1,0,0
VCYT,0,0,0,0,0,0,0,3,5,0
VDC,0,0,1,0,0,0,0,0,10,0
VEA,0,0,0,0,0,0,0,1,3,2
VEEV,0,0,0,0,0,0,0,0,5,3
VEU,0,0,0,0,0,0,0,0,0,1
VEVIX,0,0,0,0,0,1,0,0,0,0
VFC,0,0,5,1,5,1,3,3,4,2
VFC.VI,0,0,0,0,0,0,0,0,0,2
VFF,0,0,0,0,0,0,0,0,1,0
VFIJX,0,0,0,0,0,0,0,1,0,0
VGK,0,0,0,0,0,0,1,0,0,0
VGPBF,0,0,0,0,0,0,0,0,1,0
VGR,0,0,0,0,0,0,0,1,0,0
VGT,0,0,0,0,0,0,0,1,0,0
VIAB,0,0,0,0,1,1,0,1,0,0
VIAC,0,0,0,0,0,0,0,2,13,17
VIASP,0,0,0,0,0,0,0,0,0,1
VIAV,0,0,0,0,0,0,0,0,7,1
VICI,0,0,0,0,0,0,0,0,0,4
VIG,0,0,0,0,0,0,0,2,14,0
VIOT,0,0,0,0,0,0,0,1,0,0
VIV,0,0,0,0,0,0,0,0,0,1
VIVO,0,0,0,0,0,0,0,0,1,1
VIXY,0,0,2,0,0,0,0,0,0,0
VLO,0,0,0,1,2,0,0,0,5,1
VLP,0,0,0,2,0,0,5,0,0,0
VLUE,0,0,0,0,0,0,0,0,1,0
VMC,0,0,0,0,0,0,0,1,6,3
VMCXX,0,0,0,0,0,0,0,0,0,1
VMIIX,0,0,0,1,0,0,0,0,0,0
VMN,0,0,0,0,0,0,0,0,0,1
VMW,0,0,0,0,1,0,0,0,1,4
VNO,0,0,0,0,0,0,0,1,4,1
VNQ,0,0,0,0,0,0,0,0,0,1
VNT,0,0,0,0,0,0,0,0,2,4
VOD,0,0,3,0,1,0,0,0,3,0
VONE,0,0,0,0,0,0,0,0,1,0
VONOY,0,0,0,0,0,0,0,0,1,0
VOO,0,0,0,0,0,0,0,0,2,1
VOPKY,0,0,0,0,0,0,0,0,2,0
VOX,0,0,0,0,0,0,0,0,0,1
VPMAX,0,0,0,0,0,0,0,1,0,0
VPU,0,0,0,0,0,0,0,1,10,1
VR,0,0,1,0,0,0,0,0,0,0
VRM,0,0,0,0,0,0,0,0,0,9
VRNS,0,0,0,0,0,0,0,1,0,0
VRNT,0,0,0,0,0,0,0,0,1,0
VRSK,0,0,0,0,0,0,0,0,8,4
VRSN,0,0,0,0,0,0,0,0,2,3
VRT,0,0,0,0,0,0,0,0,4,2
VRTU,0,0,0,0,0,0,0,0,4,0
VRTX,0,0,0,1,0,0,1,3,2,1
VRX,0,0,2,0,0,0,0,0,0,0
VSAT,0,0,0,0,1,0,0,0,12,0
VSCO,0,0,0,0,0,0,0,0,0,1
VSI,0,0,0,1,0,0,0,0,0,0
VSLR,0,0,0,0,0,0,0,0,18,0
VSM,0,0,0,0,5,17,0,0,0,0
VSMIX,0,0,0,1,0,0,0,0,0,0
VTI,0,0,0,0,0,0,0,0,1,0
VTKLY,0,0,0,0,0,1,0,0,0,0
VTR,0,0,0,0,0,1,0,1,7,0
VTRA,0,0,0,0,0,0,0,0,0,1
VTRS,0,0,0,0,0,0,0,0,6,7
VUG,0,0,0,0,0,0,0,0,1,0
VUL.V,0,0,0,0,0,0,0,0,0,1
VUZI,0,0,0,0,0,0,0,0,0,7
VV,0,0,0,0,0,0,0,0,1,0
VVC,0,0,1,0,0,0,0,0,0,0
VVNT,0,0,0,0,0,0,0,0,0,1
VWDRY,0,0,0,0,0,0,0,0,1,0
VWIGX,0,0,0,0,0,0,0,0,0,1
VWO,0,0,1,1,1,0,1,0,2,0
VXX,0,0,0,0,0,0,0,0,2,2
VZ,0,0,1,2,3,7,1,6,23,23
W,0,0,0,0,0,0,0,0,6,16
WAB,0,0,0,0,0,0,1,0,3,2
WAFD,0,0,0,0,0,0,0,2,0,0
WAGE,0,0,0,1,0,0,0,0,0,0
WAIR,0,0,0,0,0,0,0,0,0,1
WAL,0,0,0,1,0,0,0,0,0,2
WASCX,0,0,1,0,0,0,0,0,0,0
WASH,0,0,1,0,0,0,0,0,0,0
WAT,0,0,0,0,0,0,0,1,0,2
WB,0,0,0,0,0,0,0,3,0,0
WB2.SG,0,0,0,0,0,0,0,0,0,2
WBA,0,0,0,0,2,5,1,1,8,6
WBK,0,0,0,0,0,0,0,0,2,1
WBS,0,0,0,0,0,0,0,0,5,0
WCAGY,0,0,0,0,0,0,0,0,1,0
WCC,0,0,0,0,0,0,0,0,3,2
WCG,0,0,0,0,0,0,0,0,1,0
WCLD,0,0,0,0,0,0,0,0,0,1
WCMIX,0,0,0,0,0,0,0,0,3,0
WCN,0,0,1,1,1,0,0,0,3,0
WDAY,0,0,0,0,0,0,0,0,6,1
WDC,0,0,0,0,0,0,0,1,8,0
WDFC,0,0,0,0,0,0,0,1,3,0
WDR,0,0,0,0,0,0,0,1,0,0
WEC,0,0,1,0,1,1,2,0,1,3
WELL,0,0,0,0,0,0,0,0,2,0
WES,0,0,0,0,0,0,2,3,12,0
WETF,0,0,0,0,3,1,0,0,0,0
WEX,0,0,0,0,0,0,0,1,0,0
WF,0,0,0,0,0,3,0,0,0,0
WFAFY,0,0,0,0,0,0,0,0,1,0
WFC,0,0,1,2,4,7,8,15,41,12
WFC$V,0,0,0,0,0,0,0,0,2,0
WFM,0,0,0,0,8,14,0,0,0,0
WGP,0,0,0,0,0,0,0,1,0,0
WH,0,0,0,0,0,0,0,2,5,2
WHR,0,0,0,0,0,0,0,0,1,1
WIN,0,0,1,0,0,0,0,0,0,0
WING,0,0,0,0,0,0,0,1,0,0
WIW,0,0,0,0,0,0,0,0,4,0
WIX,0,0,0,0,0,0,0,0,2,0
WJRYY,0,0,0,0,0,0,0,0,1,0
WK,0,0,0,0,0,0,0,0,1,0
WLK,0,0,0,0,11,12,0,0,4,2
WLTL,0,0,0,0,0,0,0,0,0,1
WLTW,0,0,0,0,0,0,0,0,0,5
WM,0,0,1,0,4,1,0,1,11,1
WMB,0,0,0,0,11,2,7,1,13,5
WMC,0,0,0,0,0,0,0,0,0,1
WMGI,0,0,0,0,0,0,0,1,2,0
WMT,0,0,1,0,3,17,12,4,19,20
WOLWF,0,0,0,0,0,0,0,0,0,1
WOOF,0,0,0,3,0,7,0,0,0,0
WOPEY,0,0,0,0,0,0,0,0,1,0
WORK,0,0,0,0,0,0,0,0,2,2
WPC,0,0,0,0,1,1,1,2,2,0
WPP,0,0,0,0,0,0,0,0,1,0
WPX,0,0,0,13,1,4,11,11,6,0
WPZ,0,0,0,11,3,0,1,0,0,0
WRK,0,0,0,0,0,2,0,0,7,2
WRK.V,0,0,0,0,0,0,0,0,0,1
WSC,0,0,0,0,0,0,0,0,2,2
WSM,0,0,0,0,0,0,0,0,0,3
WSO,0,0,0,0,0,0,0,0,4,0
WST,0,0,0,1,0,0,0,1,1,1
WSTL,0,0,0,0,0,0,0,0,4,0
WSTMX,0,0,0,1,0,0,0,0,0,0
WTFC,0,0,0,0,0,0,0,0,1,0
WTR,0,0,0,0,1,0,0,0,0,0
WTRG,0,0,0,0,0,0,0,0,2,0
WTS,0,0,0,0,0,0,0,1,0,0
WTW,0,0,0,0,0,4,5,1,0,0
WW,0,0,0,0,0,0,0,1,4,1
WWD,0,0,0,0,0,0,0,0,4,2
WXA.F,0,0,0,0,0,0,0,0,1,0
WY,0,0,1,0,0,0,4,1,1,5
WYND,0,0,0,0,0,0,0,3,0,1
WYNN,0,0,0,0,0,0,0,0,0,21
X,0,0,0,0,0,0,0,0,0,10
XAR,0,0,0,0,0,0,0,0,1,0
XBI,0,0,0,0,0,3,2,1,0,0
XCAPX,0,0,0,0,0,0,0,0,1,1
XEC,0,0,0,0,0,0,0,0,1,1
XEL,0,0,0,0,0,1,0,0,3,1
XENT,0,0,0,0,0,0,0,1,0,0
XER.BE,0,0,0,0,1,0,0,0,0,0
XHB,0,0,0,0,0,0,0,0,1,0
XLB,0,0,0,0,0,0,0,0,1,1
XLC,0,0,0,0,0,0,0,0,1,0
XLF,0,0,0,0,0,0,0,0,1,2
XLI,0,0,0,2,0,0,0,0,1,0
XLK,0,0,0,0,0,0,0,0,2,0
XLM-USD,0,0,0,0,0,0,0,0,0,2
XLNX,0,0,2,0,0,0,1,3,3,0
XLS-WI,0,0,0,6,0,0,0,0,0,0
XLU,0,0,0,2,0,0,0,0,0,0
XLV,0,0,0,1,0,0,0,0,2,0
XLY,0,0,0,0,0,0,0,0,0,2
XMO,0,0,0,0,0,0,0,0,1,0
XNGSY,0,0,0,0,0,0,0,0,0,3
XOM,0,0,2,1,1,7,13,13,42,21
XON,0,0,0,0,0,4,0,0,0,0
XP,0,0,0,0,0,0,0,0,0,2
XPO,0,0,0,0,0,0,4,0,1,1
XRAY,0,0,1,0,0,0,0,0,0,3
XRT,0,0,1,1,0,0,0,0,0,0
XSD,0,0,0,0,4,1,1,0,0,0
XSLV,0,0,0,0,0,0,0,2,0,0
XSOE,0,0,0,0,0,0,0,0,1,0
XYL,0,0,0,0,0,0,0,0,3,2
YACKX,0,0,0,0,1,0,0,0,0,1
YETI,0,0,0,0,0,0,0,2,2,2
YEXT,0,0,0,0,0,0,0,3,0,0
YHOO,0,0,1,0,0,0,0,0,0,0
YNDX,0,0,0,0,0,0,0,1,4,1
YTRA,0,0,0,0,0,0,0,0,0,1
YUM,0,0,2,0,0,1,0,0,2,0
YUMC,0,0,0,0,0,1,0,0,3,0
Z,0,0,0,0,0,0,0,0,5,18
ZAYO,0,0,0,0,0,0,0,2,0,0
ZBH,0,0,0,0,4,0,0,0,5,4
ZBRA,0,0,0,0,0,0,0,3,9,0
ZEN,0,0,0,0,0,0,0,2,0,0
ZG,0,0,0,0,0,0,0,0,0,1
ZION,0,0,0,0,0,0,0,1,1,0
ZIOP,0,0,0,0,0,1,0,0,0,0
ZM,0,0,0,0,0,0,0,0,4,11
ZMH,0,0,2,0,0,0,0,0,0,0
ZNGA,0,0,1,1,2,0,0,0,0,3
ZNGA.SW,0,0,0,0,0,1,0,0,0,0
ZOOM,0,0,0,0,0,0,0,0,0,3
ZTS,0,0,0,3,0,0,0,2,6,3
ZUO,0,0,0,0,0,0,0,1,3,0
^MWE,0,0,0,1,0,0,0,0,0,0
^RGP,0,0,0,1,0,0,0,0,0,0
