official,ticker,buy_date,sell_date,profit
"Roberts, Pat",AAPL,2018/08/24,2019/04/05,-4.87
"Cassidy, William",PG,2018/04/23,2018/12/03,20.09
"Perdue Jr., David A.",FEYE,2017/02/03,2017/09/15,6.25
"Whitehouse, Sheldon",MCK,2016/09/28,2017/05/10,-23.93
"Perdue Jr., David A.",AXTA,2018/07/27,2019/03/08,-4.66
"Roberts, Pat",BA,2014/12/19,2015/07/31,17.64
"Perdue Jr., David A.",BOIVF,2019/02/07,2019/09/19,0.08
"Collins, Susan M.",PRGO,2014/06/19,2015/01/29,10.46
"Reed, John F.",FEYE,2015/07/29,2016/03/09,-27.87
"Perdue Jr., David A.",GLW,2019/04/30,2019/12/10,-2.97
"Hoeven, John",TGT,2019/03/22,2019/11/01,28.98
"Beyer, Donald S.",TJX,2019/12/23,2020/08/03,-8.43
"Capito, Shelley M.",PFE,2017/09/05,2018/04/17,2.44
"Roberts, Pat",DVN,2017/11/06,2018/06/18,0.8
"Shalala, Donna",BAYRY,2019/02/15,2019/09/27,-1.43
"Perdue Jr., David A.",MOS,2017/12/12,2018/07/24,4.98
"Roberts, Pat",AAPL,2014/09/02,2015/04/14,5.84
"Capito, Shelley M.",ITW,2016/04/19,2016/11/29,19.4
"Whitehouse, Sheldon",IBM,2016/06/07,2017/01/17,13.24
"Perdue Jr., David A.",DISCA,2017/11/20,2018/07/02,10.02
"Beyer, Donald S.",MSCI,2019/12/23,2020/08/03,114.98
"Perdue Jr., David A.",GM,2018/07/06,2019/02/15,-0.11
"Perdue Jr., David A.",GPK,2018/11/01,2019/06/13,2.7
"Perdue Jr., David A.",NWSA,2019/10/15,2020/05/26,-1.32
"Perdue Jr., David A.",GLW,2015/09/01,2016/04/12,4.19
"Whitehouse, Sheldon",HAS,2016/07/07,2017/02/16,14.62
"Collins, Susan M.",TJX,2018/10/16,2019/05/28,-4.5
"Shalala, Donna",PDCE,2019/04/16,2019/11/26,-20.49
"Capito, Shelley M.",ENB,2017/12/19,2018/07/31,-3.6
"Perdue Jr., David A.",ET,2019/02/01,2019/09/13,-0.92
"Roberts, Pat",XOM,2018/08/20,2019/04/01,2.84
"Hoeven, John",T,2018/06/27,2019/02/06,-2.19
"Perdue Jr., David A.",COST,2017/03/22,2017/11/01,-5.22
"Whitehouse, Sheldon",JPM,2016/10/26,2017/06/07,14.79
"Cassidy, William",AMGN,2016/10/31,2017/06/12,21.44
"Perdue Jr., David A.",AAPL,2016/02/23,2016/10/04,4.48
"Perdue Jr., David A.",KN,2016/01/13,2016/08/24,1.89
"Axne, Cynthia",JNJ,2019/07/18,2020/02/27,10.02
"Perdue Jr., David A.",AXTA,2017/10/26,2018/06/07,3.07
"Perdue Jr., David A.",HBI,2017/10/06,2018/05/18,-5.2
"Whitehouse, Sheldon",DIS,2016/10/26,2017/06/07,13.09
"Whitehouse, Sheldon",FB,2015/08/28,2016/04/08,21.48
"Perdue Jr., David A.",LGF-B,2018/11/09,2019/06/21,-7.72
"Shalala, Donna",SITC,2019/06/04,2020/01/14,0.11
"Perdue Jr., David A.",COP,2018/01/16,2018/08/28,12.99
"Capito, Shelley M.",PEP,2018/12/13,2019/07/25,10.96
"Capito, Shelley M.",AVGO,2017/09/08,2018/04/20,-6.44
"Roberts, Pat",WMT,2018/02/14,2018/09/26,-6.17
"Perdue Jr., David A.",BAC,2016/03/21,2016/10/31,2.74
"Cisneros, Gilbert",FCX,2019/12/06,2020/07/17,1.91
"Axne, Cynthia",PGR,2019/11/06,2020/06/17,10.2
"Hoeven, John",CAT,2018/08/03,2019/03/15,-4.58
"Cassidy, William",UPS,2018/04/23,2018/12/03,6.72
"Capito, Shelley M.",LOW,2018/04/24,2018/12/04,8.7
"Cassidy, William",AAPL,2018/12/07,2019/07/19,8.26
"Perdue Jr., David A.",FDX,2019/03/28,2019/11/07,-11.41
"Perdue Jr., David A.",NKE,2016/06/27,2017/02/06,0.42
"Perdue Jr., David A.",CTSH,2019/11/14,2020/06/25,-7.75
"Whitehouse, Sheldon",FB,2016/01/28,2016/09/08,22.87
"Hoeven, John",MET,2018/06/07,2019/01/17,-2.44
"Whitehouse, Sheldon",LRCX,2016/04/26,2016/12/06,22.36
"Capito, Shelley M.",MSFT,2016/04/19,2016/11/29,4.74
"Beyer, Donald S.",ISRG,2019/12/23,2020/08/03,31.89
"Shalala, Donna",UNICY,2019/02/20,2019/10/02,-0.24
"Shalala, Donna",DNTUY,2019/01/15,2019/08/27,-13.25
"Whitehouse, Sheldon",TWTR,2016/02/01,2016/09/12,-0.07
"Perdue Jr., David A.",BAX,2015/08/26,2016/04/06,4.45
"Hoeven, John",DWDP,2018/03/27,2018/11/06,-9.11
"Murray, Patty",KMI,2017/03/16,2017/10/26,-3.54
"Whitehouse, Sheldon",ORCL,2014/05/29,2015/01/08,1.75
"Perdue Jr., David A.",KMI,2019/12/31,2020/08/11,-6.46
"Perdue Jr., David A.",BAX,2015/08/19,2016/03/30,0.88
"Perdue Jr., David A.",SUN,2018/02/09,2018/09/21,-1.15
"Perdue Jr., David A.",URBN,2019/12/10,2020/07/21,-11.25
"Shalala, Donna",CWEN,2019/04/16,2019/11/26,3.59
"Perdue Jr., David A.",PG,2018/01/24,2018/09/05,-5.64
"Cassidy, William",QCOM,2016/03/31,2016/11/10,15.13
"Perdue Jr., David A.",KR,2019/08/07,2020/03/18,11.75
"Carper, Thomas R.",PNQI,2015/01/22,2015/09/03,3.95
"Shalala, Donna",WFC,2019/05/20,2019/12/30,8.27
"Murray, Patty",QCOM,2017/03/16,2017/10/26,-4.41
"Whitehouse, Sheldon",LRCX,2018/06/06,2019/01/16,-59.5
"Perdue Jr., David A.",AXTA,2017/10/02,2018/05/14,2.52
"Perdue Jr., David A.",WMT,2017/03/14,2017/10/24,17.39
"Roberts, Pat",BAC,2016/12/15,2017/07/27,1.15
"Perdue Jr., David A.",LGF-B,2018/12/14,2019/07/26,-2.38
"Roberts, Pat",NOC,2017/01/03,2017/08/15,36.56
"Roberts, Pat",NOC,2018/07/05,2019/02/14,-27.45
"Capito, Shelley M.",GIS,2018/04/24,2018/12/04,-3.31
"Beyer, Donald S.",V,2019/12/23,2020/08/03,4.07
"Perdue Jr., David A.",FEYE,2016/08/15,2017/03/27,-2.22
"Perdue Jr., David A.",BAX,2015/08/12,2016/03/23,-0.33
"Cisneros, Gilbert",INTU,2019/12/24,2020/08/04,44.06
"Hoeven, John",WTW,2017/01/24,2017/09/05,21.52
"Roberts, Pat",BAC,2018/01/05,2018/08/17,0.47
"Joyce, David P.",IJH,2019/03/04,2019/10/14,-1.21
"Perdue Jr., David A.",DISCA,2015/08/21,2016/04/01,1.57
"Perdue Jr., David A.",CZR,2018/06/20,2019/01/30,0.95
"Reed, John F.",FDX,2016/02/29,2016/10/10,35.77
"Moran, Jerry",GILD,2019/09/25,2020/05/06,13.88
"Whitehouse, Sheldon",CMCSA,2016/05/24,2017/01/03,3.48
"Perdue Jr., David A.",IP,2019/10/02,2020/05/13,-7.98
"Perdue Jr., David A.",CIT,2015/03/12,2015/10/22,0.12
"Cassidy, William",LOW,2016/10/31,2017/06/12,12.07
"Whitehouse, Sheldon",REGN,2017/05/16,2017/12/26,-67.62
"Roberts, Pat",COST,2015/04/24,2015/12/04,17.99
"Murray, Patty",WMT,2017/03/16,2017/10/26,18.18
"Reed, John F.",XLNX,2014/07/28,2015/03/09,-0.44
"Whitehouse, Sheldon",MET,2016/03/24,2016/11/03,3.91
"Perdue Jr., David A.",CZR,2017/06/29,2018/02/08,12.82
"Roberts, Pat",BIDU,2015/03/02,2015/10/12,-59.88
"Whitehouse, Sheldon",AMGN,2015/05/27,2016/01/06,-3.72
"Perdue Jr., David A.",AMZN,2017/09/27,2018/05/09,650.7
"Perdue Jr., David A.",FEYE,2016/08/10,2017/03/22,-2.7
"Cassidy, William",CAT,2015/08/27,2016/04/07,-1.0
"Whitehouse, Sheldon",AMGN,2014/12/18,2015/07/30,3.76
"Roberts, Pat",HD,2016/06/29,2017/02/08,9.68
"Gottheimer, Josh",RHP,2019/12/10,2020/07/21,-52.9
"Perdue Jr., David A.",CIT,2015/03/02,2015/10/12,-4.26
"Whitehouse, Sheldon",ILMN,2018/12/28,2019/08/09,-4.3
"Perdue Jr., David A.",FOX,2019/09/30,2020/05/11,-6.3
"Perdue Jr., David A.",UHAL,2018/05/29,2019/01/08,-11.3
"Malinowski, Tom",CSLT,2019/10/15,2020/05/26,-0.57
"Whitehouse, Sheldon",JPM,2017/11/27,2018/07/09,7.55
"Hoeven, John",TAP,2015/08/13,2016/03/24,23.0
"Hoeven, John",UPS,2018/03/27,2018/11/06,4.5
"Shalala, Donna",PLNT,2019/04/03,2019/11/13,0.07
"Moran, Jerry",DVA,2018/12/06,2019/07/18,-4.42
"Hoeven, John",AMZN,2018/06/01,2019/01/11,7.35
"Perdue Jr., David A.",CZR,2018/10/08,2019/05/20,4.45
"Perdue Jr., David A.",LGF-B,2018/12/04,2019/07/16,-4.95
"Perdue Jr., David A.",DIS,2017/08/09,2018/03/21,0.43
"Perdue Jr., David A.",ALB,2019/10/25,2020/06/05,18.88
"Shalala, Donna",SPR,2019/02/06,2019/09/18,-7.36
"Langevin, James R.",BYND,2019/08/01,2020/03/12,-105.52
"Perdue Jr., David A.",DISCA,2017/11/10,2018/06/22,11.08
"Shalala, Donna",ARI,2019/01/09,2019/08/21,1.52
"Cisneros, Gilbert",CL,2019/12/06,2020/07/17,6.98
"Perdue Jr., David A.",CVX,2017/03/22,2017/11/01,7.97
"Whitehouse, Sheldon",GILD,2016/11/15,2017/06/27,-4.78
"Shalala, Donna",RIO,2019/04/11,2019/11/21,-8.95
"Perdue Jr., David A.",T,2019/02/01,2019/09/13,7.92
"Capito, Shelley M.",SIEGY,2017/09/05,2018/04/17,-1.65
"Cisneros, Gilbert",COTY,2019/12/06,2020/07/17,-7.66
"Capito, Shelley M.",AMT,2017/09/08,2018/04/20,-8.05
"Curtis, John",AMZN,2019/08/02,2020/03/13,-93.73
"Roberts, Pat",BIDU,2017/07/31,2018/03/12,40.38
"Whitehouse, Sheldon",SBUX,2014/10/02,2015/05/14,12.94
"Perdue Jr., David A.",FDX,2019/04/05,2019/11/15,-31.38
"Miller, Carol D.",KHC,2019/02/01,2019/09/13,-18.61
"Carper, Thomas R.",HBI,2015/02/20,2015/10/02,-1.58
"Reed, John F.",HON,2017/01/30,2017/09/11,19.8
"Cisneros, Gilbert",JWN,2019/12/06,2020/07/17,-22.5
"Roberts, Pat",BAC,2017/08/07,2018/03/19,6.97
"Perdue Jr., David A.",PFE,2017/03/02,2017/10/12,1.76
"Perdue Jr., David A.",DIS,2016/11/28,2017/07/10,4.63
"Collins, Susan M.",RHHBY,2014/04/04,2014/11/14,0.43
"Inhofe, James M.",GE,2017/04/05,2017/11/15,-94.19
"Cisneros, Gilbert",RHP,2019/12/12,2020/07/23,-52.94
"Cassidy, William",AAPL,2016/01/05,2016/08/16,1.4
"Courtney, Joe",TMO,2019/12/31,2020/08/11,81.6
"Reed, John F.",TMO,2016/11/23,2017/07/05,32.8
"Perdue Jr., David A.",GLW,2019/05/17,2019/12/27,-1.16
"Perdue Jr., David A.",SBUX,2016/05/05,2016/12/15,1.48
"Perdue Jr., David A.",GPK,2019/08/12,2020/03/23,-2.42
"Perdue Jr., David A.",AXTA,2017/08/04,2018/03/16,2.28
"Whitehouse, Sheldon",UL,2014/08/07,2015/03/19,-0.5
"Capito, Shelley M.",BRK-B,2016/06/24,2017/02/03,22.62
"Perdue Jr., David A.",BAC,2016/03/14,2016/10/24,3.09
"Capito, Shelley M.",CSCO,2018/04/24,2018/12/04,4.08
"Collins, Susan M.",COP,2014/11/10,2015/06/22,-9.76
"Capito, Shelley M.",RHHBY,2017/09/08,2018/04/20,-4.09
"Shalala, Donna",BK,2019/02/05,2019/09/17,-6.62
"Kennedy, John N.",MTUM,2018/10/11,2019/05/23,4.38
"Axne, Cynthia",BDX,2019/04/23,2019/12/03,28.04
"Perdue Jr., David A.",SYY,2015/04/02,2015/11/12,2.37
"Toomey, Patrick J.",DBP,2014/06/12,2015/01/22,0.03
"Reed, John F.",IYT,2017/06/19,2018/01/29,30.17
"Perdue Jr., David A.",WMB,2016/11/10,2017/06/22,-2.84
"Courtney, Joe",ZTS,2019/12/31,2020/08/11,26.06
"Perdue Jr., David A.",MRK,2017/09/21,2018/05/03,-8.25
"Murray, Patty",SLB,2017/03/16,2017/10/26,-16.44
"Whitehouse, Sheldon",BMY,2014/09/18,2015/04/30,12.86
"Collins, Susan M.",HSIC,2014/07/23,2015/03/04,8.5
"Collins, Susan M.",MSFT,2014/01/29,2014/09/10,10.22
"Reed, John F.",TMO,2017/03/06,2017/10/16,33.65
"Perdue Jr., David A.",BAC,2016/06/20,2017/01/30,9.27
"Murray, Patty",KO,2017/03/16,2017/10/26,4.34
"Shalala, Donna",ALLE,2019/02/20,2019/10/02,12.71
"Cassidy, William",GWW,2016/10/31,2017/06/12,-28.98
"Shalala, Donna",BURL,2019/04/16,2019/11/26,56.96
"Perdue Jr., David A.",FDX,2019/04/09,2019/11/19,-32.94
"Phillips, Dean",CMCSA,2019/12/26,2020/08/06,-2.33
"Carper, Thomas R.",NWN,2015/07/21,2016/03/01,6.23
"Perdue Jr., David A.",CZR,2017/07/24,2018/03/05,12.89
"Hoeven, John",KDP,2019/04/25,2019/12/05,2.3
"Whitehouse, Sheldon",IBM,2018/05/24,2019/01/03,-28.61
"Murray, Patty",WRK,2017/03/16,2017/10/26,8.54
"Perdue Jr., David A.",LGF-B,2019/07/19,2020/02/28,-3.86
"Perdue Jr., David A.",GM,2018/07/10,2019/02/19,-0.66
"Shalala, Donna",PLCE,2019/04/16,2019/11/26,-36.37
"Lowenthal, Alan S.",COLD,2019/12/11,2020/07/22,3.03
"Hoeven, John",T,2017/01/20,2017/09/01,-4.07
"Axne, Cynthia",CL,2019/12/31,2020/08/11,7.73
"Collins, Susan M.",MCK,2014/02/06,2014/09/18,25.45
"Whitehouse, Sheldon",PG,2019/02/27,2019/10/09,22.69
"Collins, Susan M.",CVS,2014/01/30,2014/09/11,13.2
"Perdue Jr., David A.",AXTA,2017/10/10,2018/05/22,3.55
"Roberts, Pat",CVX,2018/06/22,2019/02/01,-7.77
"Hoeven, John",KDP,2019/03/22,2019/11/01,0.38
"Shalala, Donna",UNICY,2019/02/22,2019/10/04,-0.23
"Whitehouse, Sheldon",QCOM,2017/04/05,2017/11/15,8.88
"Perdue Jr., David A.",RF,2018/07/13,2019/02/22,-1.09
"Inhofe, James M.",KMX,2018/01/25,2018/09/06,7.38
"Capito, Shelley M.",EMR,2018/04/24,2018/12/04,-1.66
"Perdue Jr., David A.",WFC,2019/02/25,2019/10/07,-0.72
"Roberts, Pat",AAPL,2014/09/12,2015/04/24,7.07
"Hoeven, John",SBUX,2014/09/29,2015/05/11,12.31
"Shalala, Donna",SGSOY,2019/04/08,2019/11/18,0.3
"Peters, Gary C.",STAG,2015/06/16,2016/01/26,-3.64
"Whitehouse, Sheldon",BAC,2016/02/12,2016/09/23,3.87
"Axne, Cynthia",WFC,2019/09/09,2020/04/20,-19.86
"Shalala, Donna",HIW,2019/04/03,2019/11/13,-0.78
"Shalala, Donna",COP,2019/05/20,2019/12/30,2.67
"Inhofe, James M.",C,2016/08/08,2017/03/20,14.17
"Cassidy, William",VFC,2016/10/31,2017/06/12,1.84
"Capito, Shelley M.",STT,2018/02/27,2018/10/09,-21.31
"Moran, Jerry",BAC,2018/12/19,2019/07/31,6.17
"Roberts, Pat",AMZN,2017/06/20,2018/01/30,417.17
"Murray, Patty",JPM,2017/03/16,2017/10/26,9.68
"Shalala, Donna",EDIT,2019/03/06,2019/10/16,-2.59
"Shalala, Donna",CCS,2019/02/06,2019/09/18,5.92
"Roberts, Pat",WF,2017/08/01,2018/03/13,-7.0
"Carper, Thomas R.",AAPL,2015/05/14,2015/12/24,-4.9
"Perdue Jr., David A.",RF,2017/06/06,2018/01/16,4.84
"Shalala, Donna",HIW,2019/02/06,2019/09/18,-0.33
"Capito, Shelley M.",LOW,2016/04/19,2016/11/29,-5.66
"Reed, John F.",DHR,2016/09/22,2017/05/04,5.65
"Perdue Jr., David A.",BOIVF,2019/02/08,2019/09/20,0.19
"Roberts, Pat",SBUX,2017/08/01,2018/03/13,5.42
"Shalala, Donna",PNW,2019/04/03,2019/11/13,-8.04
"Inhofe, James M.",XPO,2018/02/22,2018/10/04,11.26
"Beyer, Donald S.",NSRGY,2019/12/24,2020/08/04,10.12
"Cassidy, William",TGT,2017/03/29,2017/11/08,3.6
"McKinley, David B.",WM,2019/12/30,2020/08/10,-1.64
"Perdue Jr., David A.",RF,2018/02/08,2018/09/20,0.94
"Langevin, James R.",ZBRA,2019/08/08,2020/03/19,-31.45
"Roberts, Pat",BA,2017/09/27,2018/05/09,86.38
"Cassidy, William",IBM,2018/04/23,2018/12/03,-18.8
"Capito, Shelley M.",JPM,2018/04/24,2018/12/04,-2.08
"Inhofe, James M.",ARW,2015/08/12,2016/03/23,5.6
"Joyce, David P.",IVE,2019/12/31,2020/08/11,-12.96
"Carper, Thomas R.",DD,2013/06/13,2014/01/23,15.23
"Axne, Cynthia",JPM,2019/03/13,2019/10/23,20.19
"Capito, Shelley M.",ABT,2018/04/05,2018/11/15,9.5
"Perdue Jr., David A.",BWXT,2018/12/20,2019/08/01,13.62
"Curtis, John",DOMO,2019/04/29,2019/12/09,-15.11
"Whitehouse, Sheldon",PSA,2016/06/07,2017/01/17,-41.12
"Capito, Shelley M.",IBM.MX,2018/04/24,2018/12/04,-229.49
"Perdue Jr., David A.",URBN,2017/06/29,2018/02/08,15.01
"Roberts, Pat",CVX,2015/03/16,2015/10/26,-12.41
"Toomey, Patrick J.",BOX,2018/04/23,2018/12/03,-3.1
"Perdue Jr., David A.",FEYE,2018/06/22,2019/02/01,1.57
"Whitehouse, Sheldon",BMY,2014/07/15,2015/02/24,12.13
"Gottheimer, Josh",SRPT,2019/12/13,2020/07/24,25.27
"Perdue Jr., David A.",FEYE,2016/08/09,2017/03/21,-2.7
"Collins, Susan M.",QCOM,2014/05/07,2014/12/17,-7.93
"Hoeven, John",XSLV,2019/03/08,2019/10/18,2.64
"Perdue Jr., David A.",WES,2019/09/18,2020/04/29,-18.23
"Perdue Jr., David A.",GPK,2018/11/28,2019/07/10,2.51
"Perdue Jr., David A.",AXTA,2017/08/14,2018/03/26,1.25
"Perdue Jr., David A.",BAX,2015/08/21,2016/04/01,2.42
"Whitehouse, Sheldon",WMT,2018/01/08,2018/08/20,-3.86
"Capito, Shelley M.",RYAAY,2018/01/26,2018/09/07,-25.16
"Cassidy, William",IBM,2017/11/17,2018/06/29,-8.61
"Roberts, Pat",AMZN,2019/08/14,2020/03/25,141.59
"Capito, Shelley M.",TD,2017/09/05,2018/04/17,1.58
"Perdue Jr., David A.",AXTA,2018/09/13,2019/04/25,-2.91
"Perdue Jr., David A.",LGF-B,2018/11/20,2019/07/02,-5.27
"Whitehouse, Sheldon",DEO,2016/10/26,2017/06/07,13.79
"Whitehouse, Sheldon",GE,2015/08/04,2016/03/15,32.74
"Murray, Patty",KEY,2017/03/16,2017/10/26,-0.01
"Whitehouse, Sheldon",USB,2017/01/25,2017/09/06,-1.41
"Whitehouse, Sheldon",LRCX,2018/10/25,2019/06/06,41.73
"Reed, John F.",IYT,2016/10/06,2017/05/18,13.18
"Moran, Jerry",VZ,2018/12/06,2019/07/18,-0.85
"Reed, John F.",FDX,2017/03/06,2017/10/16,27.19
"Perdue Jr., David A.",MOS,2019/03/28,2019/11/07,-6.3
"Carper, Thomas R.",DD,2014/06/13,2015/01/23,-10.49
"Perdue Jr., David A.",RF,2018/10/23,2019/06/04,-1.79
"Perdue Jr., David A.",SPY,2018/11/26,2019/07/08,30.7
"Perdue Jr., David A.",UPS,2018/02/09,2018/09/21,13.28
"Reed, John F.",XSD,2016/12/14,2017/07/26,10.19
"Shalala, Donna",FBC,2019/04/30,2019/12/10,1.79
"Perdue Jr., David A.",HYH,2016/01/21,2016/09/01,11.69
"Roberts, Pat",NFLX,2019/10/31,2020/06/11,146.75
"McConnell Jr., A. M.",WFC,2017/09/07,2018/04/19,1.44
"Reed, John F.",HACK,2016/11/23,2017/07/05,2.23
"Whitehouse, Sheldon",BAC,2017/05/16,2017/12/26,5.7
"Perdue Jr., David A.",BAX,2015/08/25,2016/04/05,4.13
"Murray, Patty",GE,2017/03/16,2017/10/26,-63.81
"Whitehouse, Sheldon",T,2015/07/07,2016/02/16,0.86
"Perdue Jr., David A.",DVN,2015/08/31,2016/04/11,-12.54
"Collins, Susan M.",MTD,2015/01/13,2015/08/25,-5.29
"Perdue Jr., David A.",HBI,2018/05/08,2018/12/18,-3.87
"Carper, Thomas R.",RHI,2017/08/31,2018/04/12,13.98
"Perdue Jr., David A.",HBI,2018/05/01,2018/12/11,-3.1
"Perdue Jr., David A.",PFE,2017/02/14,2017/09/26,2.73
"Shalala, Donna",AVY,2019/03/06,2019/10/16,5.78
"Reed, John F.",AAPL,2014/03/28,2014/11/07,8.07
"Hoeven, John",XOM,2019/11/04,2020/06/15,-24.65
"Carper, Thomas R.",ABT,2015/02/12,2015/09/24,-3.23
"Whitehouse, Sheldon",NWL,2017/08/24,2018/04/05,-22.34
"Inhofe, James M.",MSFT,2017/07/20,2018/03/01,19.42
"Beyer, Donald S.",CGNX,2019/12/24,2020/08/04,11.16
"Perdue Jr., David A.",CIT,2015/02/05,2015/09/17,-3.03
"Shalala, Donna",ABEV,2019/03/15,2019/10/25,0.13
"Capito, Shelley M.",SFTBY,2017/09/08,2018/04/20,-0.47
"Murray, Patty",KAR,2017/03/16,2017/10/26,0.69
"Perdue Jr., David A.",CZR,2017/10/06,2018/05/18,17.69
"Shalala, Donna",LUKOY,2019/03/19,2019/10/29,2.45
"Perdue Jr., David A.",CVX,2017/04/04,2017/11/14,8.89
"Cassidy, William",IHE,2015/08/27,2016/04/07,-22.79
"Collins, Susan M.",SNA,2014/07/23,2015/03/04,23.28
"Roberts, Pat",KSU,2014/03/05,2014/10/15,16.94
"Whitehouse, Sheldon",SLB,2014/03/20,2014/10/30,6.3
"Perdue Jr., David A.",UN,2019/02/25,2019/10/07,5.39
"Roberts, Pat",AAPL,2015/03/25,2015/11/04,-0.59
"Roberts, Pat",NOC,2016/11/14,2017/06/26,7.16
"Collins, Susan M.",UL,2015/01/13,2015/08/25,-0.46
"Collins, Susan M.",AMT,2014/05/07,2014/12/17,8.14
"Whitehouse, Sheldon",SBUX,2016/11/15,2017/06/27,4.95
"Cassidy, William",MDT,2019/01/25,2019/09/06,20.78
"Joyce, David P.",SPY,2019/06/21,2020/01/31,29.31
"Capito, Shelley M.",INCY,2017/09/08,2018/04/20,-60.54
"Perdue Jr., David A.",CZR,2018/06/28,2019/02/07,6.82
"Cassidy, William",AFL,2018/04/23,2018/12/03,0.58
"Whitehouse, Sheldon",GILD,2016/01/05,2016/08/16,-19.76
"Perdue Jr., David A.",PYPL,2017/12/26,2018/08/07,12.98
"Capito, Shelley M.",WEC,2017/09/05,2018/04/17,-2.65
"Beyer, Donald S.",SPLK,2019/12/24,2020/08/04,61.22
"Capito, Shelley M.",ES,2018/04/05,2018/11/15,5.85
"Perdue Jr., David A.",ENTG,2018/10/26,2019/06/07,10.92
"Roberts, Pat",BA,2018/02/05,2018/09/17,24.23
"Capito, Shelley M.",NEE,2018/04/05,2018/11/15,3.59
"Capito, Shelley M.",RCL,2017/09/08,2018/04/20,1.91
"Perdue Jr., David A.",URBN,2017/06/22,2018/02/01,16.38
"Beyer, Donald S.",GOOG,2019/12/23,2020/08/03,124.9
"Perdue Jr., David A.",LYV,2016/01/13,2016/08/24,4.34
"Shalala, Donna",SPR,2019/02/20,2019/10/02,-16.74
"Hoeven, John",MPC,2019/12/31,2020/08/11,-21.98
"Inhofe, James M.",CHKP,2017/01/26,2017/09/07,13.95
"Roberts, Pat",DIS,2019/11/04,2020/06/15,-18.39
"Capito, Shelley M.",JPM,2018/04/05,2018/11/15,-3.67
"Whitehouse, Sheldon",BIIB,2015/05/07,2015/12/17,-85.72
"Perdue Jr., David A.",CZR,2018/12/31,2019/08/12,4.01
"Collins, Susan M.",DAL,2014/04/11,2014/11/21,10.54
"Whitehouse, Sheldon",GS,2016/12/13,2017/07/25,-16.32
"Whitehouse, Sheldon",BIIB,2015/08/04,2016/03/15,-76.43
"Perdue Jr., David A.",DVN,2018/02/02,2018/09/14,-0.52
"Shalala, Donna",MED,2019/04/30,2019/12/10,-60.83
"Perdue Jr., David A.",LGF-B,2018/12/07,2019/07/19,-5.18
"Connolly, Gerald E.",ERH,2019/12/10,2020/07/21,-0.69
"Perdue Jr., David A.",AXTA,2018/02/06,2018/09/18,-0.72
"Capito, Shelley M.",APD,2018/04/24,2018/12/04,0.01
"Capito, Shelley M.",T,2018/04/24,2018/12/04,-3.71
"Perdue Jr., David A.",CZR,2018/08/10,2019/03/22,5.65
"Shalala, Donna",G,2019/03/19,2019/10/29,4.45
"Perdue Jr., David A.",GIS,2018/04/24,2018/12/04,-3.31
"Perdue Jr., David A.",BOIVF,2019/11/08,2020/06/19,-1.2
"Perdue Jr., David A.",BAC,2016/04/07,2016/11/17,6.98
"Perdue Jr., David A.",HBI,2018/11/01,2019/06/13,0.13
"Shalala, Donna",H,2019/04/16,2019/11/26,3.74
"Shalala, Donna",BIDU,2019/02/15,2019/09/27,-69.02
"Perdue Jr., David A.",WLK,2016/11/08,2017/06/20,13.28
"Langevin, James R.",HUYA,2019/11/20,2020/07/01,-2.64
"Whitehouse, Sheldon",GILD,2015/04/07,2015/11/17,5.32
"Murray, Patty",T,2017/03/16,2017/10/26,-8.75
"Perdue Jr., David A.",FEYE,2016/08/04,2017/03/16,-6.31
"Doggett, Lloyd",PPG,2019/12/12,2020/07/23,-21.83
"Capito, Shelley M.",USB,2017/01/30,2017/09/11,-1.9
"Inhofe, James M.",LEA,2018/06/28,2019/02/07,-37.95
"Roberts, Pat",JPM,2018/01/04,2018/08/16,5.69
"Roberts, Pat",NOC,2018/08/20,2019/04/01,-23.08
"Collins, Susan M.",PSX,2014/07/23,2015/03/04,-3.51
"Murray, Patty",STT,2017/03/16,2017/10/26,14.83
"Shalala, Donna",FNB,2019/03/06,2019/10/16,-0.02
"Shalala, Donna",KUBTY,2019/02/15,2019/09/27,5.05
"Perdue Jr., David A.",MRK,2017/10/30,2018/06/11,6.91
"Collins, Susan M.",WCN,2014/06/19,2015/01/29,-2.42
"Perdue Jr., David A.",M,2019/05/30,2020/01/09,-3.21
"Perdue Jr., David A.",GM,2017/04/28,2017/12/08,7.21
"Capito, Shelley M.",CSCO,2018/04/05,2018/11/15,4.42
"Whitehouse, Sheldon",PYPL,2018/06/06,2019/01/16,6.22
"Perdue Jr., David A.",SPY,2018/06/27,2019/02/06,1.11
"Peters, Gary C.",ARCC,2017/11/13,2018/06/25,0.52
"Shalala, Donna",REXR,2019/04/30,2019/12/10,9.38
"Whitehouse, Sheldon",GS,2018/08/28,2019/04/09,-43.11
"Perdue Jr., David A.",KN,2015/01/08,2015/08/20,-7.6
"Perdue Jr., David A.",FDX,2019/05/23,2020/01/02,-6.26
"Roberts, Pat",NOC,2018/02/05,2018/09/17,-18.64
"Carper, Thomas R.",PNQI,2015/02/20,2015/10/02,-0.55
"Shalala, Donna",EXAS,2019/06/19,2020/01/29,-25.17
"Capito, Shelley M.",BDX,2018/04/05,2018/11/15,16.99
"Peters, Gary C.",WPC,2016/01/26,2016/09/06,9.59
"Capito, Shelley M.",MMM,2016/04/19,2016/11/29,2.8
"Whitehouse, Sheldon",PRU,2014/11/25,2015/07/07,0.07
"Whitehouse, Sheldon",TSLA,2017/08/24,2018/04/05,-11.2
