official,ticker,buy_date,sell_date,profit
"Collins, Susan M.",CMCSA,2014/02/06,2014/02/13,-0.12,2014/03/06,-0.85,2014/04/03,-1.38,2014/05/29,-0.9,2014/09/18,1.63,2015/02/05,1.62
"Shalala, Donna",SAP,2019/02/15,2019/02/22,1.86,2019/03/15,5.84,2019/04/12,6.07,2019/06/07,22.53,2019/09/27,11.55,2020/02/14,30.97
"Courtney, Joe",CB,2019/12/31,2020/01/07,-0.88,2020/01/28,-3.78,2020/02/25,3.25,2020/04/21,-43.48,2020/08/11,-22.2,2020/12/29,-3.55
"Whitehouse, Sheldon",ESRX,2014/04/29,2014/05/06,-3.97,2014/05/27,-0.55,2014/06/24,-2.21,2014/08/19,3.12,2014/12/09,13.83,2015/04/28,15.66
"Capito, Shelley M.",PG,2018/04/24,2018/05/01,-0.75,2018/05/22,1.64,2018/06/19,3.38,2018/08/14,8.73,2018/12/04,21.27,2019/04/23,30.38
"Inhofe, James M.",CLR,2015/07/20,2015/07/27,-3.36,2015/08/17,-2.86,2015/09/14,-8.36,2015/11/09,0.19,2016/02/29,-13.02,2016/07/18,9.58
"Hoeven, John",DOW,2019/08/22,2019/08/29,-0.35,2019/09/19,4.99,2019/10/17,4.88,2019/12/12,10.74,2020/04/02,-14.58,2020/08/20,0.88
"Courtney, Joe",AMT,2019/12/31,2020/01/07,-4.08,2020/01/28,8.32,2020/02/25,20.4,2020/04/21,13.81,2020/08/11,21.02,2020/12/29,-6.76
"Perdue Jr., David A.",URBN,2019/12/16,2019/12/23,0.77,2020/01/13,-0.28,2020/02/10,-0.39,2020/04/06,-12.19,2020/07/27,-11.38,2020/12/14,-0.08
"Collins, Susan M.",FB,2014/03/07,2014/03/14,-1.88,2014/04/04,-12.06,2014/05/02,-9.29,2014/06/27,-3.05,2014/10/17,4.55,2015/03/06,10.25
"Whitehouse, Sheldon",KHC,2018/06/13,2018/06/20,2.51,2018/07/11,3.73,2018/08/08,0.01,2018/10/03,-4.23,2019/01/23,-13.02,2019/06/12,-29.99
"Perdue Jr., David A.",HBI,2017/10/05,2017/10/12,-0.01,2017/11/02,-3.3,2017/11/30,-2.78,2018/01/25,-0.54,2018/05/17,-5.73,2018/10/04,-6.03
"Cassidy, William",DIS,2016/03/31,2016/04/07,-3.02,2016/04/28,4.95,2016/05/26,0.34,2016/07/21,-1.31,2016/11/10,-4.54,2017/03/30,13.1
"Whitehouse, Sheldon",FB,2016/02/16,2016/02/23,4.21,2016/03/15,7.75,2016/04/12,7.99,2016/06/07,16.4,2016/09/27,26.13,2017/02/14,31.3
"Whitehouse, Sheldon",WBA,2016/04/19,2016/04/26,-0.44,2016/05/17,-4.1,2016/06/14,2.22,2016/08/09,-0.5,2016/11/29,4.13,2017/04/18,1.45
"Beyer, Donald S.",NVS,2019/12/26,2020/01/02,0.14,2020/01/23,-0.04,2020/02/20,1.64,2020/04/16,-7.66,2020/08/06,-11.5,2020/12/24,-6.33
"Capito, Shelley M.",ES,2018/04/24,2018/05/01,0.53,2018/05/22,-1.81,2018/06/19,-3.9,2018/08/14,2.36,2018/12/04,9.84,2019/04/23,10.7
"Perdue Jr., David A.",NKE,2016/05/16,2016/05/23,-0.62,2016/06/13,-1.82,2016/07/11,-0.11,2017/05/15,-3.14
"Murray, Patty",SABR,2017/03/16,2017/03/23,-0.91,2017/04/13,-0.82,2017/05/11,2.52,2017/07/06,-0.41,2017/10/26,-3.86,2018/03/15,0.25
"Perdue Jr., David A.",FDX,2019/05/15,2019/05/22,-5.95,2019/06/12,-10.32,2019/07/10,-9.08,2019/09/04,-11.97,2020/05/13,-59.67
"Capito, Shelley M.",ADP,2018/04/05,2018/04/12,-1.87,2018/05/03,4.28,2018/05/31,12.77,2018/07/26,21.88,2018/11/15,26.24,2019/04/04,41.97
"Whitehouse, Sheldon",EL,2016/09/28,2016/10/05,-1.14,2016/10/26,-2.98,2016/11/23,-10.89,2017/01/18,-9.06,2017/05/10,5.03,2017/09/27,19.2
"Hoeven, John",AJG,2014/10/20,2014/10/27,1.19,2014/11/17,3.14,2014/12/15,2.33,2015/02/09,1.21,2015/06/01,3.89,2015/10/19,-1.9
"Perdue Jr., David A.",BWXT,2018/12/19,2018/12/26,-4.04,2019/01/16,0.68,2019/02/13,8.28,2019/04/10,9.69,2019/07/31,13.32,2019/12/18,21.43
"Shalala, Donna",HPQ,2019/02/05,2019/02/12,0.5,2019/03/05,-3.15,2019/04/02,-2.76,2019/05/28,-2.8,2019/09/17,-3.93,2020/02/04,-1.12
"Foxx, Virginia",SO,2019/12/09,2019/12/16,-0.15,2020/01/06,0.96,2020/02/03,8.69,2020/03/30,-4.48,2020/07/20,-7.44,2020/12/07,-0.14
"Whitehouse, Sheldon",GS,2018/06/06,2018/06/13,4.69,2018/08/01,6.62,2018/09/26,-0.35,2019/01/16,-39.1,2019/06/05,-42.39
"Perdue Jr., David A.",UHAL,2018/06/21,2018/06/28,-5.8,2018/07/19,6.46,2018/08/16,19.81,2018/10/11,-25.91,2019/01/31,-2.27,2019/06/20,21.44
"Perdue Jr., David A.",DIS,2016/11/15,2016/11/22,-0.18,2016/12/13,6.23,2017/01/10,10.3,2017/03/07,12.77,2017/06/27,7.87,2017/11/14,6.0
"Perdue Jr., David A.",HBI,2019/08/01,2019/08/08,-0.36,2019/08/29,-1.74,2019/09/26,-0.52,2019/11/21,-0.47,2020/03/12,-6.12,2020/07/30,-0.64
"Capito, Shelley M.",BDX,2016/04/19,2016/04/26,1.6,2016/05/17,8.08,2016/06/14,9.68,2016/08/09,15.4,2016/11/29,13.59,2017/04/18,24.47
"Gottheimer, Josh",DASTY,2019/12/30,2020/01/06,-0.07,2020/01/27,2.26,2020/02/24,-0.58,2020/04/20,-3.2,2020/08/10,2.4,2020/12/28,7.77
"Whitehouse, Sheldon",HAS,2016/10/26,2016/11/02,-0.97,2016/11/23,3.81,2016/12/21,-2.13,2017/02/15,14.99,2017/06/07,25.44,2017/10/25,10.79
"Shalala, Donna",EPOKY,2019/03/18,2019/03/25,-0.27,2019/04/15,0.39,2019/05/13,-0.55,2019/07/08,-0.23,2019/10/28,0.84,2020/03/16,-1.24
"Capito, Shelley M.",NKE,2018/04/24,2018/05/01,0.5,2018/05/22,4.61,2018/06/19,7.17,2018/08/14,13.15,2018/12/04,9.79,2019/04/23,20.22
"Cassidy, William",XOM,2017/11/07,2017/11/14,-1.0,2017/12/05,-0.19,2018/01/02,1.01,2018/02/27,-4.74,2018/06/19,-3.09,2018/11/06,-1.7
"Murray, Patty",LYB,2017/03/16,2017/03/23,-2.45,2017/04/13,-4.73,2017/05/11,-8.35,2017/07/06,-7.07,2017/10/26,10.05,2018/03/15,17.6
"Collins, Susan M.",ROP,2014/11/10,2014/11/17,-1.27,2014/12/08,-1.52,2015/01/05,-4.5,2015/03/02,9.69,2015/06/22,19.98,2015/11/09,28.0
"Gottheimer, Josh",SSNC,2019/12/16,2019/12/23,1.44,2020/01/13,2.83,2020/02/10,3.62,2020/04/06,-14.57,2020/07/27,-2.96,2020/12/14,12.33
"Perdue Jr., David A.",FEYE,2016/10/21,2016/10/28,-0.78,2016/11/18,1.36,2016/12/16,0.77,2017/02/10,-1.1,2017/06/02,2.95,2017/10/20,4.39
"Whitehouse, Sheldon",PANW,2014/09/18,2014/09/25,-1.11,2014/10/16,-1.11,2014/11/13,11.6,2015/01/08,28.02,2015/04/30,51.46,2015/09/17,85.28
"Collins, Susan M.",UNH,2018/06/04,2018/06/11,8.7,2018/07/02,1.94,2018/07/30,11.01,2018/09/24,24.11,2019/01/14,4.02,2019/06/03,-4.08
"Doggett, Lloyd",HD,2019/12/19,2019/12/26,0.84,2020/01/16,7.6,2020/02/13,22.47,2020/04/09,-18.28,2020/07/30,44.93,2020/12/17,53.29
"Hoeven, John",TWO,2019/11/04,2019/11/11,0.49,2019/12/02,0.75,2019/12/30,0.79,2020/02/24,1.35,2020/06/15,-8.92,2020/11/02,-8.71
"Capito, Shelley M.",AMGN,2018/04/24,2018/05/01,-2.16,2018/05/22,4.9,2018/06/19,11.44,2018/08/14,22.78,2018/12/04,28.37,2019/04/23,5.06
"Hoeven, John",KTB,2019/09/24,2019/10/01,0.12,2019/10/22,4.32,2019/11/19,0.3,2020/01/14,6.62,2020/05/05,-15.65,2020/09/22,-12.95
"Perdue Jr., David A.",DIS,2016/11/18,2016/11/25,0.03,2016/12/16,5.49,2017/01/13,8.87,2017/03/10,12.34,2017/06/30,7.28,2017/11/17,4.72
"Perdue Jr., David A.",OKE,2019/06/25,2019/07/02,2.21,2019/07/23,1.81,2019/08/20,4.36,2019/10/15,2.59,2020/02/04,8.31,2020/06/23,-30.84
"Inhofe, James M.",CVS,2017/09/15,2017/09/22,-3.16,2017/10/13,-9.06,2017/11/10,-12.07,2018/01/05,-5.07,2018/04/27,-12.58,2018/09/14,-5.12
"Hoeven, John",MRK,2016/01/28,2016/02/04,-0.84,2016/02/25,0.88,2016/03/24,3.06,2016/05/19,4.55,2016/09/08,12.45,2017/01/26,10.67
"Carper, Thomas R.",AAPL,2015/04/22,2015/04/29,0.59,2015/05/20,0.63,2015/06/17,-0.07,2015/08/12,-3.77,2015/12/02,-2.62,2016/04/20,-5.13
"Perdue Jr., David A.",DISCA,2016/06/29,2016/07/06,0.66,2016/07/27,1.32,2016/08/24,2.19,2016/10/19,1.31,2017/02/08,3.56,2017/06/28,2.18
"Perdue Jr., David A.",GPK,2018/11/02,2018/11/09,0.27,2018/11/30,0.43,2018/12/28,-0.69,2019/02/22,1.23,2019/06/14,2.54,2019/11/01,4.3
"Collins, Susan M.",AME,2017/05/24,2017/05/31,-0.29,2017/06/21,0.19,2017/07/19,0.49,2017/09/13,3.87,2018/01/03,11.94,2018/05/23,13.73
"Murray, Patty",USB,2017/03/16,2017/03/23,-2.42,2017/04/13,-4.7,2017/05/11,-3.65,2017/07/06,-2.63,2017/10/26,-0.68,2018/03/15,-1.79
"Moran, Jerry",INTC,2019/09/25,2019/10/02,-0.64,2019/10/23,1.27,2019/11/20,7.55,2020/01/15,8.89,2020/05/06,9.13
"Capito, Shelley M.",OXY,2017/09/08,2017/09/15,1.11,2017/10/06,3.59,2017/11/03,7.61,2017/12/29,13.49,2018/04/20,15.81,2018/09/07,16.16
"Perdue Jr., David A.",FEYE,2016/10/12,2016/10/19,-0.58,2016/11/09,0.47,2016/12/07,0.36,2017/02/01,0.26,2017/05/24,2.1,2017/10/11,4.4
"Cassidy, William",OXY,2015/07/08,2015/07/15,0.2,2015/08/05,-3.7,2015/09/02,-2.82,2015/10/28,-0.74,2016/02/17,-3.12,2016/07/06,2.11
"Whitehouse, Sheldon",ADI,2017/02/10,2017/02/17,5.83,2017/03/10,6.79,2017/04/07,3.96,2017/06/02,4.87,2017/09/22,8.34,2018/02/09,6.61
"Hoeven, John",WMT,2018/02/20,2018/02/27,-3.4,2018/03/20,-8.26,2018/04/17,-8.23,2018/06/12,-11.99,2018/10/02,-1.29,2019/02/19,7.11
"Whitehouse, Sheldon",GS,2017/07/28,2017/08/04,5.16,2017/08/25,1.28,2017/09/22,7.92,2017/11/17,15.84,2018/03/09,46.8,2018/07/27,15.13
"Inhofe, James M.",GE,2018/10/10,2018/10/17,-8.5,2018/11/07,-31.89,2019/01/30,-33.58,2019/05/22,-23.42,2019/10/09,-36.98
"Peters, Gary C.",NUE,2016/01/26,2016/02/02,2.41,2016/02/23,3.16,2016/03/22,10.32,2016/05/17,11.01,2016/09/06,13.15,2017/01/24,25.5
"Shalala, Donna",LUKOY,2019/03/20,2019/03/27,0.34,2019/04/17,-2.63,2019/05/15,-11.92,2019/07/10,-4.88,2019/10/30,1.38,2020/03/18,-42.15
"Perdue Jr., David A.",HBI,2018/02/08,2018/02/15,0.75,2018/03/08,-0.09,2018/04/05,-0.88,2018/05/31,-1.69,2018/09/20,-1.54,2019/02/07,-2.5
"Perdue Jr., David A.",DISCA,2018/05/08,2018/05/15,-0.48,2018/06/05,-1.96,2018/07/03,3.62,2018/08/28,4.73,2018/12/18,3.47,2019/05/07,5.15
"Perdue Jr., David A.",PYPL,2019/07/25,2019/08/01,-4.33,2019/08/22,-6.42,2019/09/19,-9.08,2019/11/14,-12.78,2020/03/05,-2.32,2020/07/23,60.95
"Perdue Jr., David A.",PG,2016/01/20,2016/01/27,3.72,2016/02/17,6.89,2016/03/16,5.86,2016/05/11,7.23,2016/08/31,12.16,2017/01/18,9.67
"Perdue Jr., David A.",URBN,2019/12/13,2019/12/20,0.88,2020/01/10,-0.88,2020/02/07,-0.81,2020/04/03,-14.11,2020/07/24,-11.1,2020/12/11,-0.23
"Perdue Jr., David A.",PG,2018/04/20,2018/04/27,-1.69,2018/05/18,-0.74,2018/06/15,2.39,2018/08/10,7.05,2018/11/30,19.37
"Whitehouse, Sheldon",TRIP,2014/10/07,2014/10/14,-8.75,2014/11/04,-4.27,2014/12/02,-13.7,2015/01/27,-18.91,2015/05/19,-6.66,2015/10/06,-20.6
"Peters, Gary C.",GIS,2018/11/09,2018/11/16,-0.16,2018/12/07,-6.02,2019/01/04,-5.53,2019/03/01,2.16,2019/06/21,9.12,2019/11/08,7.19
"Perdue Jr., David A.",GPK,2019/08/02,2019/08/09,-0.85,2019/08/30,-0.62,2019/09/27,-0.03,2019/11/22,1.41,2020/03/13,-2.02,2020/07/31,-0.48
"Roberts, Pat",DVN,2015/02/05,2015/02/12,0.95,2015/03/05,-3.5,2015/04/02,-2.74,2015/05/28,0.63,2015/09/17,-23.45,2016/02/04,-37.09
"Reed, John F.",DHR,2016/09/12,2016/09/19,-0.51,2016/10/10,0.93,2016/11/07,0.56,2017/04/24,5.16,2017/09/11,9.51
"Whitehouse, Sheldon",ABT,2016/11/15,2016/11/22,-0.78,2016/12/13,-0.07,2017/01/10,1.71,2017/03/07,5.42,2017/06/27,9.4,2017/11/14,15.49
"Capito, Shelley M.",CCI,2017/09/08,2017/09/15,-1.48,2017/10/06,-5.69,2017/11/03,-0.27,2017/12/29,3.98,2018/04/20,-2.89,2018/09/07,6.95
"Capito, Shelley M.",ETN,2017/09/08,2017/09/15,4.34,2017/10/06,6.07,2017/11/03,6.41,2017/12/29,7.35,2018/04/20,7.28,2018/09/07,12.06
"Axne, Cynthia",USB,2019/04/02,2019/04/09,0.27,2019/04/30,4.04,2019/05/28,1.91,2019/07/23,6.64,2019/11/12,9.54,2020/03/31,-13.93
"Shalala, Donna",CHGCY,2019/02/21,2019/02/28,0.33,2019/03/21,0.33,2019/04/18,-1.02,2019/06/13,-0.2,2019/10/03,1.46,2020/02/20,6.82
"Perdue Jr., David A.",AXTA,2018/08/15,2018/08/22,-0.09,2018/09/12,-0.73,2018/10/10,-3.12,2019/03/27,-4.77,2019/08/14,-2.23
"Roberts, Pat",AMZN,2018/06/25,2018/07/02,20.32,2018/07/23,118.84,2018/08/20,203.25,2018/10/15,88.98,2019/02/04,-44.09,2019/06/24,233.42
"Frankel, Lois",SU,2019/12/19,2019/12/26,0.3,2020/01/16,1.8,2020/02/13,-3.0,2020/04/09,-15.75,2020/07/30,-16.49,2020/12/17,-14.83
"Perdue Jr., David A.",ET,2018/12/19,2018/12/26,-0.77,2019/01/16,1.55,2019/02/13,1.48,2019/04/10,2.3,2019/07/31,1.22,2019/12/18,-0.38
"King Jr., Angus S.",CMCSA,2019/07/23,2019/07/30,-0.2,2019/08/20,-0.11,2019/09/17,2.11,2019/11/12,0.95,2020/03/03,-1.91,2020/07/21,-1.77
"Whitehouse, Sheldon",WFC,2015/08/04,2015/08/11,-0.67,2015/09/01,-6.51,2015/09/29,-7.45,2015/11/24,-2.75,2016/03/15,-8.34,2016/08/02,-10.33
"Perdue Jr., David A.",CZR,2017/09/22,2017/09/29,0.76,2017/10/20,0.88,2017/11/17,4.48,2018/01/12,7.59,2018/05/04,16.93,2018/09/21,23.25
"Roberts, Pat",AAPL,2015/07/24,2015/07/31,-0.76,2015/08/21,-4.01,2015/09/18,-2.93,2015/11/13,-2.72,2016/03/04,-5.56,2016/07/22,-6.5
"Collins, Susan M.",FB,2014/02/19,2014/02/26,2.0,2014/03/19,0.34,2014/04/16,-9.07,2014/06/11,-2.69,2014/10/01,9.32,2015/02/18,8.14
"Perdue Jr., David A.",RF,2017/06/26,2017/07/03,1.13,2017/07/24,0.65,2017/08/21,0.3,2017/10/16,1.21,2018/02/05,5.17,2018/06/25,4.62
"Perdue Jr., David A.",URBN,2017/05/15,2017/05/22,-2.09,2017/06/12,-3.38,2017/07/10,-3.32,2018/05/14,18.94
"Capito, Shelley M.",BDX,2018/04/24,2018/05/01,0.44,2018/05/22,-4.13,2018/06/19,-2.38,2018/08/14,17.73,2018/12/04,17.12,2019/04/23,-4.04
"Hoeven, John",CVX,2019/11/04,2019/11/11,1.26,2019/12/02,-2.05,2019/12/30,1.13,2020/02/24,-13.75,2020/06/15,-29.3,2020/11/02,-48.2
"Carper, Thomas R.",RIG,2014/02/27,2014/03/06,0.26,2014/03/27,-1.7,2014/04/24,-0.07,2014/06/19,2.33,2014/10/09,-12.12,2015/02/26,-26.17
"Whitehouse, Sheldon",MCK,2016/11/15,2016/11/22,-1.91,2016/12/13,4.18,2017/01/10,3.83,2017/03/07,4.9,2017/06/27,24.38,2017/11/14,-6.8
"Hoeven, John",PRU,2016/06/28,2016/07/05,0.89,2016/07/26,7.53,2016/08/23,8.56,2016/10/18,16.45,2017/02/07,38.17,2017/06/27,36.69
"Perdue Jr., David A.",MRK,2017/10/18,2017/10/25,-0.98,2017/11/15,-8.6,2017/12/13,-6.44,2018/02/07,-7.5,2018/05/30,-4.39,2018/10/17,7.27
"Perdue Jr., David A.",KHC,2016/11/18,2016/11/25,0.49,2016/12/16,3.24,2017/01/13,4.53,2017/03/10,9.2,2017/06/30,3.91,2017/11/17,-2.8
"Perdue Jr., David A.",GPK,2019/08/15,2019/08/22,0.56,2019/09/12,1.21,2019/10/10,1.44,2019/12/05,3.6,2020/03/26,-0.54,2020/08/13,1.84
"Perdue Jr., David A.",GM,2018/10/10,2018/10/17,-0.61,2018/11/07,4.15,2019/01/30,6.09,2019/05/22,3.69,2019/10/09,1.52
"Moran, Jerry",AAPL,2018/12/19,2018/12/26,-2.82,2019/01/16,-2.2,2019/02/13,1.98,2019/04/10,9.05,2019/07/31,13.27,2019/12/18,29.31
"Shalala, Donna",XENT,2019/03/06,2019/03/13,0.04,2019/04/03,-1.46,2019/05/01,-1.62,2019/06/26,-11.59,2019/10/16,-16.82,2020/03/04,-9.89
"Shalala, Donna",BBVA,2019/04/05,2019/04/12,0.02,2019/05/03,-0.23,2019/05/31,-0.75,2019/07/26,-0.84,2019/11/15,-0.93,2020/04/03,-3.29
"Perdue Jr., David A.",PEP,2018/05/16,2018/05/23,3.05,2018/06/13,7.83,2018/07/11,15.47,2018/09/05,14.89,2018/12/26,9.69,2019/05/15,31.44
"Courtney, Joe",BLK,2019/12/31,2020/01/07,5.77,2020/01/28,28.88,2020/02/25,16.21,2020/04/21,-35.11,2020/08/11,89.34,2020/12/29,209.88
"Perdue Jr., David A.",MOS,2017/05/02,2017/05/09,-1.55,2017/05/30,-2.39,2017/06/27,-2.36,2017/08/22,-5.22,2017/12/12,-0.96,2018/05/01,1.34
"Whitehouse, Sheldon",FB,2016/05/24,2016/05/31,2.18,2016/06/21,-2.34,2016/07/19,2.83,2016/09/13,10.58,2017/01/03,-0.25,2017/05/23,31.1
"Inhofe, James M.",MRK,2015/07/09,2015/07/16,0.81,2015/08/06,0.98,2015/09/03,-4.47,2015/10/29,-2.58,2016/02/18,-6.81,2016/07/07,0.86
"Carper, Thomas R.",DD,2014/03/14,2014/03/21,2.41,2014/04/11,-1.84,2014/05/09,0.66,2014/10/24,-1.63,2015/03/13,-2.52
"Capito, Shelley M.",MDLZ,2018/04/04,2018/04/11,0.3,2018/05/02,-3.06,2018/05/30,-1.88,2018/07/25,-0.14,2018/11/14,2.21,2019/04/03,8.16
"Beyer, Donald S.",AAPL,2019/12/23,2019/12/30,1.67,2020/04/13,-3.13,2020/08/03,39.19,2020/12/21,55.3
"Courtney, Joe",MSFT,2019/12/31,2020/01/07,1.38,2020/01/28,7.3,2020/02/25,14.13,2020/04/21,12.78,2020/08/11,48.28,2020/12/29,68.27
"Capito, Shelley M.",AFL,2018/04/24,2018/05/01,0.07,2018/05/22,0.37,2018/06/19,-0.1,2018/08/14,1.29,2018/12/04,0.04,2019/04/23,3.71
"Langevin, James R.",BYND,2019/12/30,2020/01/06,0.01,2020/01/27,49.94,2020/02/24,37.15,2020/04/20,5.03,2020/08/10,53.84,2020/12/28,57.06
"King Jr., Angus S.",UNH,2014/04/28,2014/05/05,-1.19,2014/06/23,5.31,2014/08/18,5.91,2014/12/08,24.27,2015/04/27,41.74
"Shalala, Donna",EVOP,2019/05/15,2019/05/22,-0.16,2019/06/12,1.11,2019/07/10,0.6,2019/09/04,0.15,2020/05/13,-9.24
"Manchin III, Joseph",HBAN,2017/04/21,2017/04/28,0.29,2017/05/19,-0.07,2017/06/16,0.51,2017/08/11,0.14,2017/12/01,1.54,2018/04/20,2.07
"Murray, Patty",WBA,2017/03/16,2017/03/23,-2.6,2017/04/13,-2.86,2017/05/11,-0.19,2017/07/06,-7.58,2017/10/26,-17.31,2018/03/15,-17.6
"Carper, Thomas R.",DD,2014/09/15,2014/09/22,0.48,2014/10/13,-9.38,2014/11/10,-4.77,2015/01/05,-11.75,2015/04/27,-1.86,2015/09/14,-13.5
"Perdue Jr., David A.",MU,2018/10/26,2018/11/02,5.19,2018/11/23,1.61,2018/12/21,-4.02,2019/02/15,6.8,2019/06/07,-1.48,2019/10/25,12.49
"Cassidy, William",ABT,2016/03/31,2016/04/07,0.82,2016/04/28,-0.91,2016/05/26,-3.01,2016/07/21,1.36,2016/11/10,-1.16,2017/03/30,2.76
"Beyer, Donald S.",TDOC,2019/12/23,2019/12/30,0.56,2020/04/13,70.35,2020/08/03,154.52,2020/12/21,117.27
"Perdue Jr., David A.",GLW,2018/02/06,2018/02/13,-0.24,2018/03/06,-0.38,2018/04/03,-2.37,2018/05/29,-2.78,2018/09/18,5.74,2019/02/05,4.0
"Murray, Patty",MS,2017/03/16,2017/03/23,-3.93,2017/04/13,-5.22,2017/05/11,-3.49,2017/07/06,-0.1,2017/10/26,4.58,2018/03/15,10.93
"Whitehouse, Sheldon",DIS,2016/11/15,2016/11/22,-0.18,2016/12/13,6.23,2017/01/10,10.3,2017/03/07,12.77,2017/06/27,7.87,2017/11/14,6.0
"Toomey, Patrick J.",XLU,2015/01/30,2015/02/06,-1.49,2015/02/27,-3.6,2015/03/27,-4.95,2015/05/22,-4.31,2015/09/11,-7.52,2016/01/29,-3.66
"Inhofe, James M.",CRSP,2017/10/19,2017/10/26,0.33,2017/11/16,-0.05,2017/12/14,0.52,2018/02/08,22.29,2018/05/31,46.81,2018/10/18,19.79
"Whitehouse, Sheldon",BAC,2015/05/27,2015/06/03,0.2,2015/06/24,0.93,2015/07/22,1.61,2015/09/16,-0.4,2016/01/06,-0.49,2016/05/25,-1.65
"Cassidy, William",NSC,2016/03/31,2016/04/07,-2.97,2016/04/28,8.95,2016/05/26,-0.22,2016/07/21,7.56,2016/11/10,16.35,2017/03/30,30.62
"Roberts, Pat",NFLX,2019/08/14,2019/08/21,-3.67,2019/09/11,-14.58,2019/10/09,-35.43,2019/12/04,2.64,2020/03/25,47.38,2020/08/12,173.12
"Capito, Shelley M.",CVX,2018/04/24,2018/05/01,0.6,2018/05/22,5.85,2018/06/19,1.49,2018/08/14,-0.57,2018/12/04,-4.32,2019/04/23,-1.58
"Whitehouse, Sheldon",NVDA,2018/12/28,2019/01/04,-0.04,2019/01/25,5.56,2019/02/22,6.19,2019/08/09,5.15,2019/12/27,26.05
"Roberts, Pat",BIDU,2015/07/27,2015/08/03,-28.64,2015/08/24,-74.84,2015/09/21,-54.99,2015/11/16,-1.41,2016/03/07,-19.58,2016/07/25,-38.57
"Perdue Jr., David A.",GLW,2015/08/28,2015/09/04,0.11,2015/09/25,-0.44,2015/10/23,0.5,2015/12/18,0.95,2016/04/08,3.61,2016/08/26,5.66
"Perdue Jr., David A.",DVN,2019/11/11,2019/11/18,-0.56,2019/12/09,0.56,2020/01/06,3.8,2020/03/02,-6.48,2020/06/22,-9.75,2020/11/09,-11.17
"Carper, Thomas R.",BSTZ,2019/06/26,2019/07/03,1.5,2019/07/24,2.01,2019/08/21,0.96,2019/10/16,-0.18,2020/02/05,1.65,2020/06/24,2.73
"Perdue Jr., David A.",AMZN,2017/02/08,2017/02/15,20.83,2017/03/08,32.94,2017/04/05,97.68,2017/05/31,174.15,2017/09/20,151.49,2018/02/07,621.08
"Capito, Shelley M.",JPM,2017/10/26,2017/11/02,-0.91,2017/12/21,5.44,2018/02/15,13.23,2018/06/07,8.89,2018/10/25,2.94
"Capito, Shelley M.",WMT,2018/04/05,2018/04/12,-1.58,2018/05/03,-1.99,2018/05/31,-4.29,2018/07/26,1.11,2018/11/15,13.01,2019/04/04,10.06
"Perdue Jr., David A.",BWXT,2019/01/03,2019/01/10,2.03,2019/01/31,7.82,2019/02/28,14.92,2019/04/25,12.89,2019/08/15,17.16,2020/01/02,24.83
"Whitehouse, Sheldon",T,2019/08/27,2019/09/03,0.32,2019/09/24,2.76,2019/10/22,3.15,2019/12/17,3.74,2020/04/07,-4.32,2020/08/25,-4.85
"Roberts, Pat",AAPL,2015/07/27,2015/08/03,-0.71,2015/08/24,-5.61,2015/09/21,-2.08,2015/11/16,-2.56,2016/03/07,-5.24,2016/07/25,-6.25
"Perdue Jr., David A.",LGF-B,2018/12/24,2018/12/31,1.05,2019/04/15,1.87,2019/08/05,-1.93,2019/12/23,-3.43
"Whitehouse, Sheldon",NVDA,2016/01/06,2016/01/13,-0.48,2016/02/03,-0.96,2016/03/02,0.24,2016/04/27,1.24,2016/08/17,7.46,2017/01/04,17.92
"Perdue Jr., David A.",DOW,2019/07/15,2019/07/22,0.78,2019/08/12,-4.15,2019/09/09,-6.36,2019/11/04,3.13,2020/02/24,-3.88,2020/07/13,-9.13
"Toomey, Patrick J.",VIXY,2014/06/12,2014/06/19,-157.6,2014/07/10,-174.0,2014/08/07,112.0,2014/10/02,-0.4,2015/01/22,24.0,2015/06/11,-739.2
"Perdue Jr., David A.",LGF-B,2018/11/27,2018/12/04,-0.86,2019/01/22,-0.57,2019/03/19,-2.54,2019/07/09,-5.82,2019/11/26,-8.91
"Perdue Jr., David A.",HBI,2017/08/14,2017/08/21,-0.8,2017/09/11,1.18,2017/10/09,-0.61,2017/12/04,-3.07,2018/03/26,-5.51,2018/08/13,-5.8
"Hoeven, John",INTC,2017/01/20,2017/01/27,1.33,2017/02/17,-0.52,2017/03/17,-1.59,2017/05/12,-1.23,2017/09/01,-1.57,2018/01/19,7.77
"Perdue Jr., David A.",ET,2019/09/18,2019/09/25,-0.18,2019/10/16,-0.84,2019/11/13,-2.23,2020/01/08,0.11,2020/04/29,-5.57,2020/09/16,-7.34
"Whitehouse, Sheldon",BIIB,2015/08/28,2015/09/04,-3.52,2015/09/25,-13.56,2015/10/23,-27.32,2015/12/18,-6.67,2016/04/08,-31.86,2016/08/26,4.54
"Foxx, Virginia",DUK,2019/12/17,2019/12/24,-0.69,2020/01/14,0.16,2020/02/11,5.95,2020/04/07,-8.97,2020/07/28,-7.72,2020/12/15,1.06
"Perdue Jr., David A.",WLK,2016/07/26,2016/08/02,-1.09,2016/08/23,7.05,2016/09/20,4.51,2016/11/15,8.16,2017/03/07,20.08,2017/07/25,25.27
"Capito, Shelley M.",GD,2018/04/05,2018/04/12,-2.33,2018/05/03,-26.17,2018/05/31,-17.0,2018/07/26,-18.52,2018/11/15,-40.01,2019/04/04,-50.94
